Store Number,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
435,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,40 case minimum,,,,
253,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,20 case minimum,,,,
213,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,40 case minimum,,,,
224,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
198,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
4259,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
317,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
492,Mike Bova,Indianapolis Fruit Company,274921,317-546-2425,Next Day DELIVERY only,,,,,
612,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
936,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
454,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
506,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
550,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
798,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
481,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
254,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
2934,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
422,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
1451,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,"DELIVER Tues,Thur,Sat only",,,,,
334,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,50 case minimum,,,,
1690,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,70 case minimum,,,,
2728,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,70 case minimum,,,,
200,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,70 case minimum,,,,
480,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
1454,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
1602,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
3210,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
3602,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
343,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,50 case minimum,,,,
609,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,50 case minimum,,,,
1713,Mike Crews,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,Freshpoint Atlanta- Next day delivery only,,,,
1323,Mike Crews,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
1028,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,"DELIVER Tues, Fri, Sat only",,,,,
5157,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,Same Day DELIVERY if ordered by 8am,,,,,
3460,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,"DELIVER Mon, Tues, Wed, Fri, Sat only",,,,,
3459,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
199,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
197,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
1125,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
603,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
1421,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
792,Mike Crews,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
5399,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
957,Mike Crews,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,DSD Only/EX Fresh,,,,
796,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
636,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
891,Call Center,CH Robinson,14012,877-344-3491,Same Day DELIVERY if ordered by 8am,,,,,
830,,"Div 1 Store, must confirm",,,D1,,,,,
775,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,"DELIVER Tues,Thur,Sat only",,,,,
2231,Patrick Kading,Loffredo Fresh Produce            ,463166,800-383-3367,Mon-Sat delivery,,,,,
633,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
4511,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
5399,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Delivers M/Th. Need order by noon the day prior to delivery,,,,,
891,Dave Katsma & Ed Krug,Alsum Farms & Produce Inc.,105265,920-348-6710,Delivers M/Th. Need order by noon the day prior to delivery,,,,,
2566,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
1703,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
4423,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
2233,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2756,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1674,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2790,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2027,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2551,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2894,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2566,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1703,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
4423,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1968,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2009,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
3489,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2577,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3780,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2045,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5344,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
3481,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
5228,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2435,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2279,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3490,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
5382,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1875,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3035,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5941,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
5968,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2357,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2194,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2258,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
5753,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5936,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5039,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
1736,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
3802,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
1741,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2555,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
5436,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
1860,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5450,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5384,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Food = no produce,,,,
2041,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,Expanded Fresh,,,,
2791,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2419,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2460,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2560,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2272,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3843,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
1715,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2514,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1890,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2931,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
4378,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
1406,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1825,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2437,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2564,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
2647,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3344,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3573,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
4514,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5105,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
6952,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1523,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1525,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1730,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2295,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2795,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3869,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4191,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4350,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Next Day DELIVERY only,25 cases minimum,,,,
7032,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
1631,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1682,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1759,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1773,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1811,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3219,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3265,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3831,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4623,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5488,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1687,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1688,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1841,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2529,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3214,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3216,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
3644,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4064,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5253,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5922,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,,,,,
1424,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1524,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1969,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2160,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2808,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2821,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4476,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5847,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
1852,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2136,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2438,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3588,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1833,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
2520,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
4258,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5343,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Same Day DELIVERY if ordered by 8am,25 cases minimum,,,,
5731,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Next Day DELIVERY only,25 cases minimum,,,,
5779,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Next Day DELIVERY only,25 cases minimum,,,,
4638,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
1904,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2015,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2038,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3077,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3639,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5227,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
5880,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
5969,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
3720,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2248,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
2412,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2850,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2290,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
3804,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
2436,Dan Kruhm,LANCASTER,469644,800-247-8125,Same Day DELIVERY if ordered by 8am,,,,,
1867,Dan Kruhm,LANCASTER,469644,800-247-8125,D1,,,,,
1179,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
1317,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
4428,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
1036,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
1217,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Next Day DELIVERY only,,,,,
1242,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
515,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Next Day DELIVERY only,,,,,
1795,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
2440,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
1663,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
4334,Chris Vernon,W R VERNON PRODUCE CO INC,473819,336-725-9741,Same Day DELIVERY if ordered by 8am,,,,,
