Store Number,Invoice Number,Date of Invoice,Total Amount,Out of Scope,Area of Machine,Memo,Comments
805,1071646,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
3357,1071647,4/21/2025,576.39,IMPROPER HANDLING - HOPPERS,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3366,1071648,4/21/2025,550,NON DEVICE RELATED ISSUES,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
1151,1071650,4/21/2025,463.79,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
5129,1071651,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1372,1071658,4/21/2025,455.82,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
58,1071755,4/21/2025,463.26,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/24/2025
1058,1072064,4/21/2025,425,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
98,1072067,4/21/2025,899.03,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
3516,1072078,4/21/2025,425,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
834,1072080,4/21/2025,300,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
7315,1072304,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
1893,1072308,4/21/2025,550,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1614,1072313,4/21/2025,322.5,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
3075,1072314,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/24/2025
2717,1072324,4/21/2025,321,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/24/2025
1613,1072326,4/21/2025,453.69,IMPROPER HANDLING - HOPPERS,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
4468,1072335,4/21/2025,324.75,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
2515,1072344,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/24/2025
1126,1072349,4/21/2025,523.63,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
294,1072408,4/21/2025,2020.8,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
13,1072447,4/21/2025,1045.09,NON DEVICE RELATED ISSUES,BNR,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/24/2025
3525,1072453,4/21/2025,1833.87,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
1613,1072454,4/21/2025,1555.27,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
284,1072456,4/21/2025,727.65,IMPROPER HANDLING - CASSETTES,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
826,1072457,4/21/2025,1793.26,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3296,1072459,4/21/2025,1019.39,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
3741,1072460,4/21/2025,1133,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
5303,1072461,4/21/2025,658.01,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/24/2025
6477,1072463,4/21/2025,624.53,IMPROPER HANDLING - SHUTTER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2397,1072473,4/21/2025,1667.75,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
4055,1072475,4/21/2025,1235.8,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/24/2025
2951,1068951,4/21/2025,1205.57,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
1,1070106,4/21/2025,1068.89,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5491,1070312,4/21/2025,2330.02,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5072,1070335,4/21/2025,1911.5,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
976,1070702,4/21/2025,2510.1,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
1803,1072213,4/21/2025,1091.16,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5459,1072727,4/21/2025,321,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
3126,1072856,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
1941,1072944,4/21/2025,1080.57,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
4654,1072956,4/21/2025,468.57,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
447,1073029,4/21/2025,460.06,IMPROPER HANDLING - OTHER,OTHER,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
1878,1073034,4/21/2025,425,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
285,1073043,4/21/2025,324.75,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
2816,1073059,4/21/2025,550,NON DEVICE RELATED ISSUES,OTHER,MISC: MISC:  Issue was due to incorrect site input.,3/31/2025
1876,1073062,4/21/2025,300,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
1869,1073066,4/21/2025,825,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
1094,1073077,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,BCR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
2242,1073079,4/21/2025,307.61,IMPROPER HANDLING - OTHER,OTHER,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/31/2025
897,1073103,4/21/2025,460.06,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
2495,1073104,4/21/2025,300,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/31/2025
1066,1073113,4/21/2025,454.75,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
3221,1073121,4/21/2025,825,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
1589,1073137,4/21/2025,825,SITE DECLINED TROUBLESHOOTING,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/31/2025
5397,1073149,4/21/2025,550,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
319,1073155,4/21/2025,300,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
1017,1073156,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
236,1073163,4/21/2025,825,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
5270,1073166,4/21/2025,322.35,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
5641,1073171,4/21/2025,1066.41,IMPROPER HANDLING - OTHER,OTHER,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
2077,1073173,4/21/2025,2802.31,IMPROPER HANDLING - COIN SORTER,BCR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/31/2025
3870,1073181,4/21/2025,460.06,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/31/2025
2094,1073182,4/21/2025,658.41,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
3381,1073183,4/21/2025,460.06,IMPROPER HANDLING - OTHER,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/31/2025
3745,1073781,4/21/2025,315,SITE DECLINED TROUBLESHOOTING,BNR,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
3528,1073783,4/21/2025,321,IMPROPER HANDLING - HOPPERS,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5947,1073788,4/21/2025,324.75,IMPROPER HANDLING - HOPPERS,BCR,MISC: MISC:  Issue was due to incorrect site input.,3/31/2025
5434,1073792,4/21/2025,300,NON DEVICE RELATED ISSUES,OTHER,COIN AUDIT: Coin Audit,3/31/2025
5174,1073796,4/21/2025,425,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
1760,1073818,4/21/2025,425,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
5793,1073952,4/21/2025,1848.71,IMPROPER HANDLING - CASSETTES,BNR,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/31/2025
395,1076059,4/21/2025,842.62,IMPROPER HANDLING - OTHER,BNR,LOSS OF COMPONENT: Site lost unit component parts through abuse neglect or failure to maintain the security of the equipment.,3/31/2025
5987,1076072,4/21/2025,550,REFUSED ACCESS TO DEVICE,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
1616,1076076,4/21/2025,425,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
5102,1076084,4/21/2025,466.44,IMPROPER HANDLING - OTHER,BNR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
5081,1076092,4/21/2025,620.48,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
565,1076095,4/21/2025,3717.28,IMPROPER HANDLING - COIN SORTER,BCR,MISUSE: Operation of the equipment other than for its normal and intended purposes.,3/31/2025
1325,1076140,4/21/2025,425,IMPROPER HANDLING - SHUTTER,BNR,THIRD PARTY EQUIPMENT: Machine has lost communication due to failure of network administered by third party,3/31/2025
427,1076142,4/21/2025,460.06,IMPROPER HANDLING - CASSETTES,BNR,CLEANING NEGLECT: The site failed to follow defined cleaning and maintenance guidelines for the unit.  The only thing performed by the technician to resolve the issue was to clean the device.,3/31/2025
6190,1076150,4/21/2025,425,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
2929,1076166,4/21/2025,550,IMPROPER HANDLING - OTHER,BNR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
2929,1076195,4/21/2025,550,CUSTOMER FAILED TO CANCEL CALL,OTHER,FAILURE TO CANCEL: Site resolved issue prior to technicians arrival and failed to give proper notification to cancel service call.,3/31/2025
1103,1076200,4/21/2025,324.75,SITE DECLINED TROUBLESHOOTING,OTHER,FAILURE TO TROUBLESHOOT: The site refused to work with trained help desk agent to resolve an issue which resulted in the dispatch of a technician.,3/31/2025
699,1076204,4/21/2025,321,IMPROPER HANDLING - HOPPERS,BCR,PROCEDURE NEGLECT: The site failed to follow defined maintenance and auditing guidelines for the unit.,3/31/2025
