Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Offsite Storage Box  Count
2679,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2680,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2681,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2682,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2683,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2684,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),19
2685,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2686,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2687,TBD,7 am - 6 pm,Vital Records Control (VRC),18
2688,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),102
2689,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2690,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2691,TBD,7 am - 6 pm,Vital Records Control (VRC),16
2692,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2693,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2694,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2695,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),45
2696,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2697,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2699,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2700,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),10
2702,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),32
2703,TBD,7 am - 6 pm,Vital Records Control (VRC),72
2704,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),75
2705,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2706,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2708,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2710,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),96
2711,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2712,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),116
2713,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2714,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),3
2715,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),38
2716,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2717,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),20
2718,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2719,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2720,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2722,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),68
2723,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2724,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),90
2725,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2726,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),71
2727,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),41
2728,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),59
2729,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2730,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2731,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2732,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),2
2733,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),24
2734,9/20/2023,TBD,TBD,NOT ON SCHEDULE FOR 2023
2735,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2739,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2740,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),9
2741,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2742,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2743,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2744,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2745,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2747,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2748,TBD,7 am - 6 pm,Vital Records Control (VRC),62
2749,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2751,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),61
2752,TBD,7 am - 6 pm,Vital Records Control (VRC),52
2753,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),16
2754,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2755,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2756,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),100
2757,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2758,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2760,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2761,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2762,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),49
2763,9/28/2023,7 am - 6 pm,Vital Records Control (VRC),20
2764,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),111
2765,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2766,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2767,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2768,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2769,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2771,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2772,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2773,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),34
2774,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2777,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2778,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),19
2780,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
2781,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2782,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2783,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
2784,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2785,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2786,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2787,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2788,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2789,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2790,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),16
2791,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2792,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2793,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2794,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2795,8/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2796,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2797,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2799,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2801,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2803,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2804,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2805,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2806,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2807,TBD,7 am - 6 pm,Vital Records Control (VRC),63
2808,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2809,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2810,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2811,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2812,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2813,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),58
2814,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),86
2815,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),43
2816,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),68
2817,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2818,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2819,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2820,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),51
2821,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2822,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2823,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),21
2825,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2826,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),15
2827,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),156
2828,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2830,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2831,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2832,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2833,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2834,TBD,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2835,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2836,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2838,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),28
2839,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2840,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2841,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2842,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2843,8/5/2023,7 am - 6 pm,Vital Records Control (VRC),40
2844,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2845,TBD,7 am - 6 pm,Vital Records Control (VRC),77
2846,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2847,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2849,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2850,TBD,7 am - 6 pm,Vital Records Control (VRC),39
2852,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2853,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2854,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2855,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2856,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2857,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
2858,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2859,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),160
2860,TBD,7 am - 6 pm,Vital Records Control (VRC),146
2861,TBD,7 am - 6 pm,Vital Records Control (VRC),24
2862,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),145
2864,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2865,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),6
2866,45197,7 am - 6 pm,Vital Records Control (VRC),12
2867,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
2869,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),50
2870,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2871,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),38
2872,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2873,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2874,9/15/2023,7 am - 6 pm,Vital Records Control (VRC),53
2875,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2876,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2877,TBD,7 am - 6 pm,Vital Records Control (VRC),15
2878,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2880,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2881,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2882,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2883,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2884,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2885,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2886,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2887,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2888,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2889,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2890,TBD,7 am - 6 pm,Vital Records Control (VRC),7
2891,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2892,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2893,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2894,9/22/2023,7 am - 6 pm,Vital Records Control (VRC),51
2897,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2898,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2899,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2900,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2901,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),36
2902,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2903,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),45
2904,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2905,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2906,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),157
2907,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2908,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2909,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2910,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),42
2911,9/26/2023,7 am - 6 pm,Vital Records Control (VRC),6
2912,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2913,TBD,7 am - 6 pm,Vital Records Control (VRC),105
2914,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2915,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),30
2916,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2917,8/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2918,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2919,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2920,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2921,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2922,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),77
2923,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),15
2924,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),205
2925,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2926,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2927,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2928,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2929,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2930,9/21/2023,7 am - 6 pm,Vital Records Control (VRC),6
2931,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2932,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2933,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),116
2934,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2935,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2936,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2937,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2938,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2939,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2940,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),16
2941,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2944,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2945,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),62
2946,8/21/2023,7 am - 6 pm,Vital Records Control (VRC),2
2947,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey was not completed
2948,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2950,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),27
2951,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2952,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2953,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2954,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2955,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2956,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2957,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2958,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),43
2959,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2962,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2963,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2964,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2965,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2966,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),78
2967,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),42
2968,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2973,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2974,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2975,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2976,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2977,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2978,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2979,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2980,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),12
2981,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),62
2984,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2985,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2986,TBD,7 am - 6 pm,Vital Records Control (VRC),13
2987,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),86
2988,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2989,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2990,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2991,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2992,9/19/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2993,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
2994,8/25/2023,7 am - 6 pm,Vital Records Control (VRC),95
2995,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
2996,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),82
2998,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3004,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3008,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3011,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3013,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
3014,9/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3015,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3017,TBD,7 am - 6 pm,Vital Records Control (VRC),73
3018,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3019,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),14
3022,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),11
3023,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
3026,9/8/2023,7 am - 6 pm,Vital Records Control (VRC),6
3035,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3042,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3043,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3044,TBD,7 am - 6 pm,Vital Records Control (VRC),18
3046,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3047,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3049,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
3050,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3053,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3055,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3056,9/18/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
3057,9/14/2023,7 am - 6 pm,Vital Records Control (VRC),30
3058,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),136
3059,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3060,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3061,8/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3062,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3066,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3067,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3069,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3070,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3071,TBD,7 am - 6 pm,Vital Records Control (VRC),33
3072,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3074,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),Offsite Storage Box Count 2023 survey completeed/ Box Data Was Not Entered
3075,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),51
3077,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3078,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),11
3081,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),50
3082,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3083,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3084,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3087,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3088,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3090,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3093,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3094,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3098,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3099,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3101,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3102,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3103,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3104,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3106,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),12
3107,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3110,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3111,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3112,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),93
3114,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3118,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),16
3119,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3123,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3126,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3127,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3128,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3131,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3132,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3133,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
3135,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3136,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),74
3137,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3138,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3139,TBD,TBD,TBD,NOT ON SCHEDULE FOR 2023
3140,9/29/2023,7 am - 6 pm,Vital Records Control (VRC),7
3141,TBD,7 am - 6 pm,Vital Records Control (VRC),No Submission
