Store ,Requested Ship Date,FedEx Tracking,Device Type,JD Link,Qty,Shipped Qty,Completed / GNFR,Revised Shipped Qty
3253,2/4/2022,,Pharma Tracker,SO602731Pharma Tracker,1,0,0,0
3253,2/4/2022,,Phone Tracker,SO602731Phone Tracker,1,0,0,0
3429,2/4/2022,,Pharma Tracker,SO602732Pharma Tracker,1,0,0,0
3429,2/4/2022,,Phone Tracker,SO602732Phone Tracker,1,0,0,0
3475,2/4/2022,,Pharma Tracker,SO602734Pharma Tracker,1,0,0,0
3475,2/4/2022,,Phone Tracker,SO602734Phone Tracker,1,0,0,0
3501,2/4/2022,,Pharma Tracker,SO602735Pharma Tracker,1,0,0,0
3501,2/4/2022,,Phone Tracker,SO602735Phone Tracker,1,0,0,0
3514,2/4/2022,289547649856,Phone Tracker,SO602737Phone Tracker,1,1,0,1
3541,2/4/2022,,Pharma Tracker,SO602738Pharma Tracker,1,0,0,0
3541,2/4/2022,,Phone Tracker,SO602738Phone Tracker,1,0,0,0
3563,2/4/2022,,Pharma Tracker,SO602740Pharma Tracker,1,0,0,0
3563,2/4/2022,,Phone Tracker,SO602740Phone Tracker,1,0,0,0
3564,2/4/2022,,Pharma Tracker,SO602741Pharma Tracker,1,0,0,0
3633,2/4/2022,,Pharma Tracker,SO602742Pharma Tracker,1,0,0,0
3633,2/4/2022,,Phone Tracker,SO602742Phone Tracker,1,0,0,0
3634,2/4/2022,,Pharma Tracker,SO602744Pharma Tracker,1,0,0,0
3634,2/4/2022,,Phone Tracker,SO602744Phone Tracker,1,0,0,0
3738,2/4/2022,,Pharma Tracker,SO602745Pharma Tracker,1,0,0,0
3810,2/4/2022,,Pharma Tracker,SO602747Pharma Tracker,1,0,0,0
3810,2/4/2022,,Phone Tracker,SO602747Phone Tracker,1,0,0,0
3838,2/4/2022,,Pharma Tracker,SO602748Pharma Tracker,1,0,0,0
4276,2/4/2022,,Pharma Tracker,SO602749Pharma Tracker,1,0,0,0
4276,2/4/2022,,Phone Tracker,SO602749Phone Tracker,1,0,0,0
4348,2/4/2022,,Pharma Tracker,SO602751Pharma Tracker,1,0,0,0
4348,2/4/2022,,Phone Tracker,SO602751Phone Tracker,1,0,0,0
4404,2/4/2022,,Pharma Tracker,SO602752Pharma Tracker,1,0,0,0
4404,2/4/2022,,Phone Tracker,SO602752Phone Tracker,1,0,0,0
4501,2/4/2022,,Pharma Tracker,SO602753Pharma Tracker,1,0,0,0
4501,2/4/2022,,Phone Tracker,SO602753Phone Tracker,1,0,0,0
4612,2/4/2022,,Pharma Tracker,SO602755Pharma Tracker,1,0,0,0
4643,2/4/2022,,Pharma Tracker,SO602756Pharma Tracker,1,0,0,0
4643,2/4/2022,,Phone Tracker,SO602756Phone Tracker,1,0,0,0
4687,2/4/2022,,Pharma Tracker,SO602758Pharma Tracker,1,0,0,0
5040,2/4/2022,289546939732,Phone Tracker,SO602759Phone Tracker,1,1,0,1
5103,2/4/2022,,Cash Tracker,SO602760Cash Tracker,5,0,0,0
5103,2/4/2022,,Pharma Tracker,SO602760Pharma Tracker,1,0,0,0
5130,2/4/2022,,Cash Tracker,SO602762Cash Tracker,3,0,0,0
5130,2/4/2022,,Pharma Tracker,SO602762Pharma Tracker,1,0,0,0
5131,2/4/2022,,Pharma Tracker,SO602763Pharma Tracker,1,0,0,0
5200,2/4/2022,,Pharma Tracker,SO602765Pharma Tracker,1,0,0,0
5200,2/4/2022,,Phone Tracker,SO602765Phone Tracker,1,0,0,0
5229,2/4/2022,,Pharma Tracker,SO602766Pharma Tracker,1,0,0,0
5239,2/4/2022,,Pharma Tracker,SO602768Pharma Tracker,1,0,0,0
5239,2/4/2022,,Phone Tracker,SO602768Phone Tracker,1,0,0,0
5241,2/4/2022,,Pharma Tracker,SO602769Pharma Tracker,1,0,0,0
5241,2/4/2022,,Phone Tracker,SO602769Phone Tracker,1,0,0,0
5356,2/4/2022,,Pharma Tracker,SO602770Pharma Tracker,1,0,0,0
5358,2/4/2022,,Pharma Tracker,SO602772Pharma Tracker,1,0,0,0
5379,2/4/2022,,Pharma Tracker,SO602773Pharma Tracker,1,0,0,0
5379,2/4/2022,,Phone Tracker,SO602773Phone Tracker,1,0,0,0
5381,2/4/2022,289547384952,Phone Tracker,SO602774Phone Tracker,1,1,0,1
5446,2/4/2022,,Pharma Tracker,SO602776Pharma Tracker,1,0,0,0
5446,2/4/2022,,Phone Tracker,SO602776Phone Tracker,1,0,0,0
5469,2/4/2022,,Pharma Tracker,SO602778Pharma Tracker,1,0,0,0
5469,2/4/2022,,Phone Tracker,SO602778Phone Tracker,1,0,0,0
5470,2/4/2022,,Pharma Tracker,SO602780Pharma Tracker,1,0,0,0
5470,2/4/2022,,Phone Tracker,SO602780Phone Tracker,1,0,0,0
5495,2/4/2022,,Pharma Tracker,SO602781Pharma Tracker,1,0,0,0
5495,2/4/2022,,Phone Tracker,SO602781Phone Tracker,1,0,0,0
5649,2/4/2022,,Pharma Tracker,SO602783Pharma Tracker,1,0,0,0
5649,2/4/2022,,Phone Tracker,SO602783Phone Tracker,1,0,0,0
5795,2/4/2022,,Pharma Tracker,SO602784Pharma Tracker,1,0,0,0
5881,2/4/2022,,Pharma Tracker,SO602786Pharma Tracker,1,0,0,0
5881,2/4/2022,,Phone Tracker,SO602786Phone Tracker,1,0,0,0
5888,2/4/2022,,Pharma Tracker,SO602787Pharma Tracker,1,0,0,0
5891,2/4/2022,,Pharma Tracker,SO602789Pharma Tracker,1,0,0,0
1149,2/7/2022,,Pharma Tracker,SO598324Pharma Tracker,1,0,0,0
1149,2/7/2022,,Phone Tracker,SO598324Phone Tracker,1,0,0,0
1175,2/7/2022,,Pharma Tracker,SO598325Pharma Tracker,1,0,0,0
1175,2/7/2022,,Phone Tracker,SO598325Phone Tracker,1,0,0,0
1230,2/7/2022,,Pharma Tracker,SO598326Pharma Tracker,1,0,0,0
1230,2/7/2022,,Phone Tracker,SO598326Phone Tracker,1,0,0,0
1240,2/7/2022,,Pharma Tracker,SO598327Pharma Tracker,1,0,0,0
1240,2/7/2022,,Phone Tracker,SO598327Phone Tracker,1,0,0,0
1291,2/7/2022,,Pharma Tracker,SO598328Pharma Tracker,1,0,0,0
1291,2/7/2022,,Phone Tracker,SO598328Phone Tracker,1,0,0,0
1299,2/7/2022,,Pharma Tracker,SO598329Pharma Tracker,1,0,0,0
1324,2/7/2022,,Pharma Tracker,SO598330Pharma Tracker,1,0,0,0
1325,2/7/2022,289547201840,Phone Tracker,SO598331Phone Tracker,1,1,0,1
1328,2/7/2022,,Pharma Tracker,SO598332Pharma Tracker,1,0,0,0
1328,2/7/2022,,Phone Tracker,SO598332Phone Tracker,1,0,0,0
1334,2/7/2022,,Pharma Tracker,SO598333Pharma Tracker,1,0,0,0
1334,2/7/2022,,Phone Tracker,SO598333Phone Tracker,1,0,0,0
1364,2/7/2022,,Pharma Tracker,SO598334Pharma Tracker,1,0,0,0
1364,2/7/2022,,Phone Tracker,SO598334Phone Tracker,1,0,0,0
1369,2/7/2022,,Pharma Tracker,SO598335Pharma Tracker,1,0,0,0
1370,2/7/2022,,Pharma Tracker,SO598336Pharma Tracker,1,0,0,0
1370,2/7/2022,,Phone Tracker,SO598336Phone Tracker,1,0,0,0
1381,2/7/2022,,Pharma Tracker,SO598337Pharma Tracker,1,0,0,0
1411,2/7/2022,289547923980,Phone Tracker,SO598338Phone Tracker,1,1,0,1
1417,2/7/2022,,Pharma Tracker,SO598339Pharma Tracker,1,0,0,0
1417,2/7/2022,,Phone Tracker,SO598339Phone Tracker,1,0,0,0
1442,2/7/2022,,Pharma Tracker,SO598340Pharma Tracker,1,0,0,0
1442,2/7/2022,,Phone Tracker,SO598340Phone Tracker,1,0,0,0
1474,2/7/2022,,Pharma Tracker,SO598341Pharma Tracker,1,0,0,0
1474,2/7/2022,,Phone Tracker,SO598341Phone Tracker,1,0,0,0
1512,2/7/2022,,Pharma Tracker,SO598342Pharma Tracker,1,0,0,0
1532,2/7/2022,,Pharma Tracker,SO598343Pharma Tracker,1,0,0,0
1532,2/7/2022,,Phone Tracker,SO598343Phone Tracker,1,0,0,0
1533,2/7/2022,,Pharma Tracker,SO598344Pharma Tracker,1,0,0,0
1549,2/7/2022,,Cash Tracker,SO598345Cash Tracker,4,0,0,0
1549,2/7/2022,,Pharma Tracker,SO598345Pharma Tracker,1,0,0,0
1549,2/7/2022,,Phone Tracker,SO598345Phone Tracker,1,0,0,0
1598,2/7/2022,,Pharma Tracker,SO598346Pharma Tracker,1,0,0,0
1598,2/7/2022,,Phone Tracker,SO598346Phone Tracker,1,0,0,0
1612,2/7/2022,,Pharma Tracker,SO598347Pharma Tracker,1,0,0,0
1612,2/7/2022,,Phone Tracker,SO598347Phone Tracker,1,0,0,0
1646,2/7/2022,,Pharma Tracker,SO598348Pharma Tracker,1,0,0,0
1646,2/7/2022,,Phone Tracker,SO598348Phone Tracker,1,0,0,0
1746,2/7/2022,,Pharma Tracker,SO598350Pharma Tracker,1,0,0,0
1746,2/7/2022,,Phone Tracker,SO598350Phone Tracker,1,0,0,0
1846,2/7/2022,,Pharma Tracker,SO598351Pharma Tracker,1,0,0,0
1846,2/7/2022,,Phone Tracker,SO598351Phone Tracker,1,0,0,0
2051,2/7/2022,,Pharma Tracker,SO598352Pharma Tracker,1,0,0,0
2051,2/7/2022,,Phone Tracker,SO598352Phone Tracker,1,0,0,0
2112,2/7/2022,,Cash Tracker,SO598354Cash Tracker,2,0,0,0
2112,2/7/2022,,Pharma Tracker,SO598354Pharma Tracker,1,0,0,0
2112,2/7/2022,,Phone Tracker,SO598354Phone Tracker,1,0,0,0
2113,2/7/2022,,Cash Tracker,SO598355Cash Tracker,3,0,0,0
2113,2/7/2022,,Pharma Tracker,SO598355Pharma Tracker,1,0,0,0
2113,2/7/2022,,Phone Tracker,SO598355Phone Tracker,1,0,0,0
2482,2/7/2022,,Pharma Tracker,SO598357Pharma Tracker,1,0,0,0
2512,2/7/2022,,Cash Tracker,SO598358Cash Tracker,4,0,0,0
2512,2/7/2022,,Pharma Tracker,SO598358Pharma Tracker,1,0,0,0
2515,2/7/2022,,Cash Tracker,SO598360Cash Tracker,3,0,0,0
2515,2/7/2022,,Pharma Tracker,SO598360Pharma Tracker,1,0,0,0
2515,2/7/2022,,Phone Tracker,SO598360Phone Tracker,1,0,0,0
2554,2/7/2022,,Pharma Tracker,SO598361Pharma Tracker,1,0,0,0
2554,2/7/2022,,Phone Tracker,SO598361Phone Tracker,1,0,0,0
2632,2/7/2022,,Cash Tracker,SO598362Cash Tracker,2,0,0,0
2632,2/7/2022,,Pharma Tracker,SO598362Pharma Tracker,1,0,0,0
2671,2/7/2022,,Pharma Tracker,SO598363Pharma Tracker,1,0,0,0
2671,2/7/2022,,Phone Tracker,SO598363Phone Tracker,1,0,0,0
2766,2/7/2022,,Pharma Tracker,SO598365Pharma Tracker,1,0,0,0
2767,2/7/2022,,Pharma Tracker,SO598366Pharma Tracker,1,0,0,0
2767,2/7/2022,,Phone Tracker,SO598366Phone Tracker,1,0,0,0
2768,2/7/2022,,Pharma Tracker,SO598368Pharma Tracker,1,0,0,0
2768,2/7/2022,,Phone Tracker,SO598368Phone Tracker,1,0,0,0
2777,2/7/2022,,Pharma Tracker,SO598369Pharma Tracker,1,0,0,0
2777,2/7/2022,,Phone Tracker,SO598369Phone Tracker,1,0,0,0
2778,2/7/2022,,Pharma Tracker,SO598371Pharma Tracker,1,0,0,0
2778,2/7/2022,,Phone Tracker,SO598371Phone Tracker,1,0,0,0
2922,2/7/2022,,Pharma Tracker,SO598372Pharma Tracker,1,0,0,0
2922,2/7/2022,,Phone Tracker,SO598372Phone Tracker,1,0,0,0
3049,2/7/2022,,Pharma Tracker,SO598374Pharma Tracker,1,0,0,0
3143,2/7/2022,,Pharma Tracker,SO598375Pharma Tracker,1,0,0,0
3241,2/7/2022,,Pharma Tracker,SO598377Pharma Tracker,1,0,0,0
3241,2/7/2022,,Phone Tracker,SO598377Phone Tracker,1,0,0,0
3314,2/7/2022,,Pharma Tracker,SO598378Pharma Tracker,1,0,0,0
3315,2/7/2022,,Pharma Tracker,SO598379Pharma Tracker,1,0,0,0
3357,2/7/2022,,Pharma Tracker,SO598381Pharma Tracker,1,0,0,0
3360,2/7/2022,,Pharma Tracker,SO598382Pharma Tracker,1,0,0,0
3360,2/7/2022,,Phone Tracker,SO598382Phone Tracker,1,0,0,0
3377,2/7/2022,,Pharma Tracker,SO598383Pharma Tracker,1,0,0,0
3379,2/7/2022,,Pharma Tracker,SO598385Pharma Tracker,1,0,0,0
3379,2/7/2022,,Phone Tracker,SO598385Phone Tracker,1,0,0,0
3407,2/7/2022,,Pharma Tracker,SO598386Pharma Tracker,1,0,0,0
3407,2/7/2022,,Phone Tracker,SO598386Phone Tracker,1,0,0,0
3465,2/7/2022,,Pharma Tracker,SO598388Pharma Tracker,1,0,0,0
3465,2/7/2022,,Phone Tracker,SO598388Phone Tracker,1,0,0,0
3604,2/7/2022,,Pharma Tracker,SO598389Pharma Tracker,1,0,0,0
3730,2/7/2022,,Pharma Tracker,SO598391Pharma Tracker,1,0,0,0
3730,2/7/2022,,Phone Tracker,SO598391Phone Tracker,1,0,0,0
3751,2/7/2022,,Pharma Tracker,SO598392Pharma Tracker,1,0,0,0
3751,2/7/2022,,Phone Tracker,SO598392Phone Tracker,1,0,0,0
3771,2/7/2022,,Cash Tracker,SO598394Cash Tracker,3,0,0,0
3771,2/7/2022,,Pharma Tracker,SO598394Pharma Tracker,1,0,0,0
3771,2/7/2022,,Phone Tracker,SO598394Phone Tracker,1,0,0,0
3799,2/7/2022,,Pharma Tracker,SO598395Pharma Tracker,1,0,0,0
3807,2/7/2022,,Pharma Tracker,SO598397Pharma Tracker,1,0,0,0
3833,2/7/2022,,Pharma Tracker,SO598398Pharma Tracker,1,0,0,0
3833,2/7/2022,,Phone Tracker,SO598398Phone Tracker,1,0,0,0
3844,2/7/2022,,Cash Tracker,SO598400Cash Tracker,2,0,0,0
3844,2/7/2022,,Pharma Tracker,SO598400Pharma Tracker,1,0,0,0
3845,2/7/2022,,Pharma Tracker,SO598401Pharma Tracker,1,0,0,0
3846,2/7/2022,,Pharma Tracker,SO598403Pharma Tracker,1,0,0,0
3861,2/7/2022,,Pharma Tracker,SO598404Pharma Tracker,1,0,0,0
3861,2/7/2022,,Phone Tracker,SO598404Phone Tracker,1,0,0,0
3884,2/7/2022,,Pharma Tracker,SO598406Pharma Tracker,1,0,0,0
3884,2/7/2022,,Phone Tracker,SO598406Phone Tracker,1,0,0,0
3896,2/7/2022,,Pharma Tracker,SO598407Pharma Tracker,1,0,0,0
3896,2/7/2022,,Phone Tracker,SO598407Phone Tracker,1,0,0,0
4203,2/7/2022,,Pharma Tracker,SO598408Pharma Tracker,1,0,0,0
4203,2/7/2022,,Phone Tracker,SO598408Phone Tracker,1,0,0,0
4218,2/7/2022,,Pharma Tracker,SO598409Pharma Tracker,1,0,0,0
4232,2/7/2022,,Cash Tracker,SO598411Cash Tracker,4,0,0,0
4232,2/7/2022,,Pharma Tracker,SO598411Pharma Tracker,1,0,0,0
4232,2/7/2022,,Phone Tracker,SO598411Phone Tracker,1,0,0,0
4233,2/7/2022,,Pharma Tracker,SO598412Pharma Tracker,1,0,0,0
4252,2/7/2022,,Phone Tracker,SO598414Phone Tracker,1,0,0,0
4264,2/7/2022,,Pharma Tracker,SO598415Pharma Tracker,1,0,0,0
4275,2/7/2022,,Pharma Tracker,SO598417Pharma Tracker,1,0,0,0
4293,2/7/2022,,Cash Tracker,SO598418Cash Tracker,2,0,0,0
4293,2/7/2022,,Pharma Tracker,SO598418Pharma Tracker,1,0,0,0
4324,2/7/2022,,Pharma Tracker,SO598419Pharma Tracker,1,0,0,0
4325,2/7/2022,,Pharma Tracker,SO598421Pharma Tracker,1,0,0,0
4336,2/7/2022,,Pharma Tracker,SO598422Pharma Tracker,1,0,0,0
4336,2/7/2022,,Phone Tracker,SO598422Phone Tracker,1,0,0,0
4337,2/7/2022,,Pharma Tracker,SO598424Pharma Tracker,1,0,0,0
4355,2/7/2022,,Phone Tracker,SO598425Phone Tracker,1,0,0,0
4430,2/7/2022,,Pharma Tracker,SO598426Pharma Tracker,1,0,0,0
4451,2/7/2022,,Pharma Tracker,SO598428Pharma Tracker,1,0,0,0
4473,2/7/2022,,Pharma Tracker,SO598429Pharma Tracker,1,0,0,0
4490,2/7/2022,,Pharma Tracker,SO598431Pharma Tracker,1,0,0,0
4543,2/7/2022,,Pharma Tracker,SO598432Pharma Tracker,1,0,0,0
4603,2/7/2022,,Pharma Tracker,SO598434Pharma Tracker,1,0,0,0
5031,2/7/2022,,Pharma Tracker,SO598435Pharma Tracker,1,0,0,0
5124,2/7/2022,,Cash Tracker,SO598437Cash Tracker,4,0,0,0
5124,2/7/2022,,Pharma Tracker,SO598437Pharma Tracker,1,0,0,0
5124,2/7/2022,,Phone Tracker,SO598437Phone Tracker,1,0,0,0
5186,2/7/2022,,Pharma Tracker,SO598438Pharma Tracker,1,0,0,0
5189,2/7/2022,,Cash Tracker,SO598440Cash Tracker,5,0,0,0
5189,2/7/2022,,Pharma Tracker,SO598440Pharma Tracker,1,0,0,0
5189,2/7/2022,,Phone Tracker,SO598440Phone Tracker,1,0,0,0
5190,2/7/2022,,Pharma Tracker,SO598441Pharma Tracker,1,0,0,0
5190,2/7/2022,,Phone Tracker,SO598441Phone Tracker,1,0,0,0
5257,2/7/2022,,Pharma Tracker,SO598443Pharma Tracker,1,0,0,0
5303,2/7/2022,,Pharma Tracker,SO598444Pharma Tracker,1,0,0,0
5303,2/7/2022,,Phone Tracker,SO598444Phone Tracker,1,0,0,0
5304,2/7/2022,,Pharma Tracker,SO598446Pharma Tracker,1,0,0,0
5329,2/7/2022,,Pharma Tracker,SO598447Pharma Tracker,1,0,0,0
5330,2/7/2022,,Pharma Tracker,SO598449Pharma Tracker,1,0,0,0
5331,2/7/2022,,Pharma Tracker,SO598450Pharma Tracker,1,0,0,0
5331,2/7/2022,,Phone Tracker,SO598450Phone Tracker,1,0,0,0
5332,2/7/2022,,Pharma Tracker,SO598451Pharma Tracker,1,0,0,0
5342,2/7/2022,,Pharma Tracker,SO598453Pharma Tracker,1,0,0,0
5342,2/7/2022,,Phone Tracker,SO598453Phone Tracker,1,0,0,0
5349,2/7/2022,,Pharma Tracker,SO598454Pharma Tracker,1,0,0,0
5369,2/7/2022,,Pharma Tracker,SO598456Pharma Tracker,1,0,0,0
5369,2/7/2022,,Phone Tracker,SO598456Phone Tracker,1,0,0,0
5428,2/7/2022,,Pharma Tracker,SO598457Pharma Tracker,1,0,0,0
5428,2/7/2022,,Phone Tracker,SO598457Phone Tracker,1,0,0,0
5429,2/7/2022,,Pharma Tracker,SO598459Pharma Tracker,1,0,0,0
5429,2/7/2022,,Phone Tracker,SO598459Phone Tracker,1,0,0,0
5626,2/7/2022,,Pharma Tracker,SO598460Pharma Tracker,1,0,0,0
5626,2/7/2022,,Phone Tracker,SO598460Phone Tracker,1,0,0,0
5725,2/7/2022,,Pharma Tracker,SO598462Pharma Tracker,1,0,0,0
5768,2/7/2022,,Cash Tracker,SO598463Cash Tracker,3,0,0,0
5768,2/7/2022,,Pharma Tracker,SO598463Pharma Tracker,1,0,0,0
5768,2/7/2022,,Phone Tracker,SO598463Phone Tracker,1,0,0,0
5799,2/7/2022,,Phone Tracker,SO598465Phone Tracker,1,0,0,0
5858,2/7/2022,,Pharma Tracker,SO598466Pharma Tracker,1,0,0,0
5858,2/7/2022,,Phone Tracker,SO598466Phone Tracker,1,0,0,0
6477,2/7/2022,,Pharma Tracker,SO598468Pharma Tracker,1,0,0,0
6477,2/7/2022,,Phone Tracker,SO598468Phone Tracker,1,0,0,0
6480,2/7/2022,,Cash Tracker,SO598470Cash Tracker,2,0,0,0
6480,2/7/2022,,Pharma Tracker,SO598470Pharma Tracker,1,0,0,0
6480,2/7/2022,,Phone Tracker,SO598470Phone Tracker,1,0,0,0
7320,2/7/2022,,Pharma Tracker,SO598471Pharma Tracker,1,0,0,0
196,2/7/2022,,Pharma Tracker,SO599919Pharma Tracker,1,0,0,0
196,2/7/2022,,Phone Tracker,SO599919Phone Tracker,1,0,0,0
197,2/7/2022,,Phone Tracker,SO599921Phone Tracker,1,0,0,0
198,2/7/2022,,Pharma Tracker,SO599922Pharma Tracker,1,0,0,0
198,2/7/2022,,Phone Tracker,SO599922Phone Tracker,1,0,0,0
199,2/7/2022,,Pharma Tracker,SO599924Pharma Tracker,1,0,0,0
199,2/7/2022,,Phone Tracker,SO599924Phone Tracker,1,0,0,0
200,2/7/2022,,Phone Tracker,SO599925Phone Tracker,1,0,0,0
213,2/7/2022,,Pharma Tracker,SO599927Pharma Tracker,1,0,0,0
213,2/7/2022,,Phone Tracker,SO599927Phone Tracker,1,0,0,0
216,2/7/2022,,Pharma Tracker,SO599928Pharma Tracker,1,0,0,0
216,2/7/2022,,Phone Tracker,SO599928Phone Tracker,1,0,0,0
222,2/7/2022,,Pharma Tracker,SO599930Pharma Tracker,1,0,0,0
222,2/7/2022,,Phone Tracker,SO599930Phone Tracker,1,0,0,0
224,2/7/2022,,Pharma Tracker,SO599931Pharma Tracker,1,0,0,0
224,2/7/2022,,Phone Tracker,SO599931Phone Tracker,1,0,0,0
233,2/7/2022,,Pharma Tracker,SO599933Pharma Tracker,1,0,0,0
237,2/7/2022,,Pharma Tracker,SO599934Pharma Tracker,1,0,0,0
237,2/7/2022,,Phone Tracker,SO599934Phone Tracker,1,0,0,0
252,2/7/2022,,Pharma Tracker,SO599935Pharma Tracker,1,0,0,0
253,2/7/2022,,Pharma Tracker,SO599937Pharma Tracker,1,0,0,0
253,2/7/2022,,Phone Tracker,SO599937Phone Tracker,1,0,0,0
254,2/7/2022,,Pharma Tracker,SO599938Pharma Tracker,1,0,0,0
256,2/7/2022,,Pharma Tracker,SO599940Pharma Tracker,1,0,0,0
256,2/7/2022,,Phone Tracker,SO599940Phone Tracker,1,0,0,0
262,2/7/2022,,Pharma Tracker,SO599941Pharma Tracker,1,0,0,0
262,2/7/2022,,Phone Tracker,SO599941Phone Tracker,1,0,0,0
302,2/7/2022,,Pharma Tracker,SO599943Pharma Tracker,1,0,0,0
302,2/7/2022,,Phone Tracker,SO599943Phone Tracker,1,0,0,0
317,2/7/2022,,Pharma Tracker,SO599944Pharma Tracker,1,0,0,0
317,2/7/2022,,Phone Tracker,SO599944Phone Tracker,1,0,0,0
328,2/7/2022,,Pharma Tracker,SO599946Pharma Tracker,1,0,0,0
328,2/7/2022,,Phone Tracker,SO599946Phone Tracker,1,0,0,0
334,2/7/2022,,Pharma Tracker,SO599947Pharma Tracker,1,0,0,0
334,2/7/2022,,Phone Tracker,SO599947Phone Tracker,1,0,0,0
343,2/7/2022,,Pharma Tracker,SO599949Pharma Tracker,1,0,0,0
343,2/7/2022,,Phone Tracker,SO599949Phone Tracker,1,0,0,0
352,2/7/2022,,Pharma Tracker,SO599950Pharma Tracker,1,0,0,0
352,2/7/2022,,Phone Tracker,SO599950Phone Tracker,1,0,0,0
361,2/7/2022,,Pharma Tracker,SO599952Pharma Tracker,1,0,0,0
361,2/7/2022,,Phone Tracker,SO599952Phone Tracker,1,0,0,0
422,2/7/2022,,Phone Tracker,SO599953Phone Tracker,1,0,0,0
435,2/7/2022,,Pharma Tracker,SO599955Pharma Tracker,1,0,0,0
435,2/7/2022,,Phone Tracker,SO599955Phone Tracker,1,0,0,0
436,2/7/2022,,Pharma Tracker,SO599956Pharma Tracker,1,0,0,0
454,2/7/2022,,Pharma Tracker,SO599958Pharma Tracker,1,0,0,0
454,2/7/2022,,Phone Tracker,SO599958Phone Tracker,1,0,0,0
480,2/7/2022,,Pharma Tracker,SO599959Pharma Tracker,1,0,0,0
481,2/7/2022,,Phone Tracker,SO599960Phone Tracker,1,0,0,0
550,2/7/2022,,Pharma Tracker,SO599962Pharma Tracker,1,0,0,0
596,2/7/2022,,Pharma Tracker,SO599963Pharma Tracker,1,0,0,0
603,2/7/2022,,Phone Tracker,SO599964Phone Tracker,1,0,0,0
633,2/7/2022,,Phone Tracker,SO599966Phone Tracker,1,0,0,0
636,2/7/2022,,Pharma Tracker,SO599967Pharma Tracker,1,0,0,0
636,2/7/2022,,Phone Tracker,SO599967Phone Tracker,1,0,0,0
747,2/7/2022,,Pharma Tracker,SO599969Pharma Tracker,1,0,0,0
775,2/7/2022,,Pharma Tracker,SO599970Pharma Tracker,1,0,0,0
786,2/7/2022,,Pharma Tracker,SO599972Pharma Tracker,1,0,0,0
786,2/7/2022,,Phone Tracker,SO599972Phone Tracker,1,0,0,0
792,2/7/2022,,Pharma Tracker,SO599973Pharma Tracker,1,0,0,0
796,2/7/2022,,Pharma Tracker,SO599975Pharma Tracker,1,0,0,0
796,2/7/2022,,Phone Tracker,SO599975Phone Tracker,1,0,0,0
798,2/7/2022,,Pharma Tracker,SO599976Pharma Tracker,1,0,0,0
830,2/7/2022,,Pharma Tracker,SO599978Pharma Tracker,1,0,0,0
833,2/7/2022,,Pharma Tracker,SO599979Pharma Tracker,1,0,0,0
833,2/7/2022,,Phone Tracker,SO599979Phone Tracker,1,0,0,0
844,2/7/2022,,Phone Tracker,SO599981Phone Tracker,1,0,0,0
852,2/7/2022,,Pharma Tracker,SO599982Pharma Tracker,1,0,0,0
852,2/7/2022,,Phone Tracker,SO599982Phone Tracker,1,0,0,0
891,2/7/2022,,Pharma Tracker,SO599984Pharma Tracker,1,0,0,0
891,2/7/2022,,Phone Tracker,SO599984Phone Tracker,1,0,0,0
933,2/7/2022,,Pharma Tracker,SO599985Pharma Tracker,1,0,0,0
936,2/7/2022,,Phone Tracker,SO599987Phone Tracker,1,0,0,0
957,2/7/2022,,Pharma Tracker,SO599988Pharma Tracker,1,0,0,0
1003,2/7/2022,,Pharma Tracker,SO599989Pharma Tracker,1,0,0,0
1028,2/7/2022,,Pharma Tracker,SO599991Pharma Tracker,1,0,0,0
1071,2/7/2022,,Pharma Tracker,SO599992Pharma Tracker,1,0,0,0
1071,2/7/2022,,Phone Tracker,SO599992Phone Tracker,1,0,0,0
1093,2/7/2022,,Pharma Tracker,SO599993Pharma Tracker,1,0,0,0
1125,2/7/2022,,Phone Tracker,SO599995Phone Tracker,1,0,0,0
1211,2/7/2022,,Pharma Tracker,SO599996Pharma Tracker,1,0,0,0
1211,2/7/2022,,Phone Tracker,SO599996Phone Tracker,1,0,0,0
1228,2/7/2022,,Pharma Tracker,SO599998Pharma Tracker,1,0,0,0
1228,2/7/2022,,Phone Tracker,SO599998Phone Tracker,1,0,0,0
1256,2/7/2022,,Pharma Tracker,SO599999Pharma Tracker,1,0,0,0
1256,2/7/2022,,Phone Tracker,SO599999Phone Tracker,1,0,0,0
1307,2/7/2022,,Pharma Tracker,SO600001Pharma Tracker,1,0,0,0
1323,2/7/2022,,Pharma Tracker,SO600002Pharma Tracker,1,0,0,0
1377,2/7/2022,,Pharma Tracker,SO600003Pharma Tracker,1,0,0,0
1377,2/7/2022,,Phone Tracker,SO600003Phone Tracker,1,0,0,0
1386,2/7/2022,,Pharma Tracker,SO600005Pharma Tracker,1,0,0,0
1386,2/7/2022,,Phone Tracker,SO600005Phone Tracker,1,0,0,0
1395,2/7/2022,,Phone Tracker,SO600006Phone Tracker,1,0,0,0
1401,2/7/2022,,Pharma Tracker,SO600008Pharma Tracker,1,0,0,0
1401,2/7/2022,,Phone Tracker,SO600008Phone Tracker,1,0,0,0
1404,2/7/2022,,Pharma Tracker,SO600010Pharma Tracker,1,0,0,0
1413,2/7/2022,,Pharma Tracker,SO600011Pharma Tracker,1,0,0,0
1418,2/7/2022,,Pharma Tracker,SO600013Pharma Tracker,1,0,0,0
