Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
4352,TBD,TBD,TBD,TBD
4354,TBD,TBD,TBD,TBD
4355,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),35
4356,TBD,TBD,TBD,TBD
4357,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),18
4358,TBD,TBD,TBD,TBD
4359,TBD,TBD,TBD,TBD
4365,TBD,TBD,TBD,TBD
4366,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),21
4367,TBD,TBD,TBD,TBD
4368,TBD,TBD,TBD,TBD
4370,TBD,TBD,TBD,TBD
4371,TBD,TBD,TBD,TBD
4372,TBD,TBD,TBD,TBD
4373,TBD,TBD,TBD,TBD
4374,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),60
4375,9/29/2021,7 am - 6 pm,Vital Records Control (VRC),14
4376,10/8/2021,7 am - 6 pm,Vital Records Control (VRC),6
4377,TBD,TBD,TBD,TBD
4378,TBD,TBD,TBD,TBD
4380,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),179
4381,TBD,TBD,TBD,TBD
4383,TBD,TBD,TBD,TBD
4384,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),41
4387,TBD,TBD,TBD,TBD
4388,TBD,TBD,TBD,TBD
4389,TBD,TBD,TBD,TBD
4390,TBD,TBD,TBD,TBD
4392,TBD,TBD,TBD,TBD
4393,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),112
4394,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),0
4395,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),44
4399,TBD,TBD,TBD,TBD
4403,TBD,TBD,TBD,TBD
4404,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),41
4405,TBD,TBD,TBD,TBD
4407,TBD,TBD,TBD,TBD
4409,3/2/2022,7 am - 6 pm,Vital Records Control (VRC),54
4410,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),134
4412,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),31
4413,TBD,TBD,TBD,TBD
4414,TBD,TBD,TBD,TBD
4415,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),24
4416,TBD,TBD,TBD,TBD
4417,TBD,TBD,TBD,TBD
4420,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),94
4421,TBD,TBD,TBD,TBD
4423,TBD,TBD,TBD,TBD
4424,TBD,TBD,TBD,TBD
4425,6/2/2021,7 am - 6 pm,Vital Records Control (VRC),48
4426,TBD,TBD,TBD,TBD
4427,4/26/2021,7 am - 6 pm,Vital Records Control (VRC),252
4428,TBD,TBD,TBD,TBD
4430,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),117
4431,TBD,TBD,TBD,TBD
4432,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),12
4434,10/8/2021,7 am - 6 pm,Vital Records Control (VRC),17
4435,TBD,TBD,TBD,TBD
4436,TBD,TBD,TBD,TBD
4438,9/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
4439,TBD,TBD,TBD,TBD
4440,TBD,TBD,TBD,TBD
4441,TBD,TBD,TBD,TBD
4443,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),18
4444,TBD,TBD,TBD,TBD
4445,TBD,TBD,TBD,TBD
4446,TBD,TBD,TBD,TBD
4450,10/4/2021,7 am - 6 pm,Vital Records Control (VRC),90
4451,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
4452,TBD,TBD,TBD,TBD
4453,TBD,TBD,TBD,TBD
4456,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),65
4457,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),194
4458,TBD,TBD,TBD,TBD
4459,TBD,TBD,TBD,TBD
4460,TBD,TBD,TBD,TBD
4461,TBD,TBD,TBD,TBD
4464,TBD,TBD,TBD,TBD
4465,10/25/2021,7 am - 6 pm,Vital Records Control (VRC),15
4466,TBD,TBD,TBD,TBD
4468,TBD,TBD,TBD,TBD
4469,TBD,TBD,TBD,TBD
4470,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),7
4471,TBD,TBD,TBD,TBD
4472,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),58
4473,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
4474,TBD,TBD,TBD,TBD
4475,TBD,TBD,TBD,TBD
4476,TBD,TBD,TBD,TBD
4477,TBD,TBD,TBD,TBD
4478,TBD,TBD,TBD,TBD
4479,TBD,TBD,TBD,TBD
4482,TBD,TBD,TBD,TBD
4483,TBD,TBD,TBD,TBD
4484,TBD,TBD,TBD,TBD
4487,TBD,TBD,TBD,TBD
4488,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),65
4490,7/13/2021,7 am - 6 pm,Vital Records Control (VRC),0
4491,TBD,TBD,TBD,TBD
4494,TBD,TBD,TBD,TBD
4497,5/21/2021,7 am - 6 pm,Vital Records Control (VRC),145
4498,TBD,TBD,TBD,TBD
4499,TBD,TBD,TBD,TBD
4501,TBD,TBD,TBD,TBD
4503,TBD,TBD,TBD,TBD
4504,TBD,TBD,TBD,TBD
4506,TBD,TBD,TBD,TBD
4508,7/13/2021,7 am - 6 pm,Vital Records Control (VRC),66
4509,TBD,TBD,TBD,TBD
4511,TBD,TBD,TBD,TBD
4512,TBD,TBD,TBD,TBD
4514,TBD,TBD,TBD,TBD
4516,TBD,TBD,TBD,TBD
4517,TBD,TBD,TBD,TBD
4519,TBD,TBD,TBD,TBD
4520,4/26/2021,7 am - 6 pm,Vital Records Control (VRC),101
4521,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),62
4524,TBD,TBD,TBD,TBD
4525,TBD,TBD,TBD,TBD
4526,TBD,TBD,TBD,TBD
4527,TBD,TBD,TBD,TBD
4528,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),28
4529,TBD,TBD,TBD,TBD
4530,TBD,TBD,TBD,TBD
4531,TBD,TBD,TBD,TBD
4533,5/26/2021,7 am - 6 pm,Vital Records Control (VRC),44
4538,TBD,TBD,TBD,TBD
4540,TBD,TBD,TBD,TBD
4543,8/3/2021,7 am - 6 pm,Vital Records Control (VRC),0
4545,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),13
4546,TBD,TBD,TBD,TBD
4553,TBD,TBD,TBD,TBD
4554,TBD,TBD,TBD,TBD
4556,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),155
4557,TBD,TBD,TBD,TBD
4558,3/1/2022,7 am - 6 pm,Vital Records Control (VRC),71
4560,TBD,TBD,TBD,TBD
4561,TBD,TBD,TBD,TBD
4563,TBD,TBD,TBD,TBD
4564,TBD,TBD,TBD,TBD
4565,4/14/2021,7 am - 6 pm,Vital Records Control (VRC),17
4567,6/11/2021,7 am - 6 pm,Iron Mountain ,275
4568,TBD,TBD,TBD,TBD
4569,TBD,TBD,TBD,TBD
4570,TBD,TBD,TBD,TBD
4574,TBD,TBD,TBD,TBD
4577,TBD,TBD,TBD,TBD
4579,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),34
4580,TBD,TBD,TBD,TBD
4581,6/1/2021,7 am - 6 pm,Vital Records Control (VRC),104
4582,TBD,TBD,TBD,TBD
4583,8/6/2021,7 am - 6 pm,Iron Mountain ,71
4585,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),26
4586,TBD,TBD,TBD,TBD
4588,TBD,TBD,TBD,TBD
4589,TBD,TBD,TBD,TBD
4590,TBD,TBD,TBD,TBD
4591,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),16
4593,TBD,TBD,TBD,TBD
4594,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),9
4595,TBD,TBD,TBD,TBD
4597,TBD,TBD,TBD,TBD
4599,TBD,TBD,TBD,TBD
4600,TBD,TBD,TBD,TBD
4601,TBD,TBD,TBD,TBD
4603,7/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
4605,TBD,TBD,TBD,TBD
4606,TBD,TBD,TBD,TBD
4607,TBD,TBD,TBD,TBD
4609,TBD,TBD,TBD,TBD
4611,TBD,TBD,TBD,TBD
4612,TBD,TBD,TBD,TBD
4615,TBD,TBD,TBD,TBD
4616,TBD,TBD,TBD,TBD
4617,3/25/2021,7 am - 6 pm,Vital Records Control (VRC),81
4618,TBD,TBD,TBD,TBD
4619,TBD,TBD,TBD,TBD
4623,TBD,TBD,TBD,TBD
4625,TBD,TBD,TBD,TBD
4626,TBD,TBD,TBD,TBD
4627,TBD,TBD,TBD,TBD
4631,TBD,TBD,TBD,TBD
4635,TBD,TBD,TBD,TBD
4636,TBD,TBD,TBD,TBD
4637,TBD,TBD,TBD,TBD
4638,TBD,TBD,TBD,TBD
4639,6/2/2021,7 am - 6 pm,Vital Records Control (VRC),30
4641,TBD,TBD,TBD,TBD
4643,TBD,TBD,TBD,TBD
4644,TBD,TBD,TBD,TBD
4648,TBD,TBD,TBD,TBD
4653,TBD,TBD,TBD,TBD
4654,8/23/2021,7 am - 6 pm,Vital Records Control (VRC),13
4655,TBD,TBD,TBD,TBD
4657,TBD,TBD,TBD,TBD
4659,TBD,TBD,TBD,TBD
4660,TBD,TBD,TBD,TBD
4664,8/5/2021,7 am - 6 pm,Vital Records Control (VRC),48
4667,TBD,TBD,TBD,TBD
4669,TBD,TBD,TBD,TBD
4671,TBD,TBD,TBD,TBD
4672,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),34
4673,5/11/2021,7 am - 6 pm,Vital Records Control (VRC),84
4674,TBD,TBD,TBD,TBD
4676,TBD,TBD,TBD,TBD
4677,TBD,TBD,TBD,TBD
4678,TBD,TBD,TBD,TBD
4679,5/27/2021,7 am - 5 pm,Iron Mountain ,71
4681,TBD,TBD,TBD,TBD
4682,TBD,TBD,TBD,TBD
4683,5/31/2021,7 am - 6 pm,Vital Records Control (VRC),99
4686,TBD,TBD,TBD,TBD
4687,TBD,TBD,TBD,TBD
4689,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),93
4690,4/1/2021,7 am - 6 pm,Vital Records Control (VRC),159
4691,TBD,TBD,TBD,TBD
4692,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),8
4695,TBD,TBD,TBD,TBD
4696,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
4697,TBD,TBD,TBD,TBD
4699,TBD,TBD,TBD,TBD
4700,TBD,TBD,TBD,TBD
4706,TBD,TBD,TBD,TBD
4734,TBD,TBD,TBD,TBD
4747,TBD,TBD,TBD,TBD
4756,6/25/2021,7 am - 6 pm,Vital Records Control (VRC),110
4757,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
4759,TBD,TBD,TBD,TBD
4762,TBD,TBD,TBD,TBD
4826,10/22/2021,7 am - 6 pm,Vital Records Control (VRC),38
4848,TBD,TBD,TBD,TBD
4849,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),35
4865,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
5003,TBD,TBD,TBD,TBD
5005,TBD,TBD,TBD,TBD
5007,TBD,TBD,TBD,TBD
5008,TBD,TBD,TBD,TBD
5012,TBD,TBD,TBD,TBD
5013,TBD,TBD,TBD,TBD
5014,TBD,TBD,TBD,TBD
5021,TBD,TBD,TBD,TBD
5022,TBD,TBD,TBD,TBD
5023,TBD,TBD,TBD,TBD
5025,TBD,TBD,TBD,TBD
5027,TBD,TBD,TBD,TBD
5028,TBD,TBD,TBD,TBD
5029,TBD,TBD,TBD,TBD
5030,TBD,TBD,TBD,TBD
5031,7/22/2021,7 am - 6 pm,Vital Records Control (VRC),88
5032,TBD,TBD,TBD,TBD
5033,TBD,TBD,TBD,TBD
5034,TBD,TBD,TBD,TBD
5035,3/26/2021,7 am - 6 pm,Vital Records Control (VRC),147
5036,TBD,TBD,TBD,TBD
5037,TBD,TBD,TBD,TBD
5038,TBD,TBD,TBD,TBD
5039,TBD,TBD,TBD,TBD
5040,TBD,TBD,TBD,TBD
5041,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),27
5043,TBD,TBD,TBD,TBD
5044,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),84
5045,6/25/2021,7 am - 6 pm,Vital Records Control (VRC),48
5046,TBD,TBD,TBD,TBD
5047,TBD,TBD,TBD,TBD
5048,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),77
5049,TBD,TBD,TBD,TBD
5051,TBD,TBD,TBD,TBD
5054,TBD,TBD,TBD,TBD
5055,3/25/2021,7 am - 6 pm,Vital Records Control (VRC),37
5056,5/25/2021,7 am - 6 pm,Vital Records Control (VRC),94
5057,TBD,TBD,TBD,TBD
5058,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),94
5059,9/29/2021,7 am - 6 pm,Vital Records Control (VRC),4
5060,TBD,TBD,TBD,TBD
5062,5/13/2021,7 am - 6 pm,Vital Records Control (VRC),35
5063,TBD,TBD,TBD,TBD
5064,TBD,TBD,TBD,TBD
5065,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),113
5066,TBD,TBD,TBD,TBD
5070,TBD,TBD,TBD,TBD
5071,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),73
5072,3/4/2022,7 am - 6 pm,Vital Records Control (VRC),35
5073,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),46
5075,TBD,TBD,TBD,TBD
5076,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
5077,TBD,TBD,TBD,TBD
5078,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
5079,TBD,TBD,TBD,TBD
5080,TBD,TBD,TBD,TBD
5081,TBD,TBD,TBD,TBD
5082,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),28
5083,TBD,TBD,TBD,TBD
5085,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),79
5087,TBD,TBD,TBD,TBD
5088,TBD,TBD,TBD,TBD
5089,TBD,TBD,TBD,TBD
5090,TBD,TBD,TBD,TBD
5091,TBD,TBD,TBD,TBD
5092,TBD,TBD,TBD,TBD
5093,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),12
5094,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),13
5095,10/22/2021,7 am - 6 pm,Iron Mountain ,132
5096,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),92
5097,TBD,TBD,TBD,TBD
5098,6/22/2021,7 am - 6 pm,Vital Records Control (VRC),12
5099,TBD,TBD,TBD,TBD
5100,TBD,TBD,TBD,TBD
5101,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),99
5102,TBD,TBD,TBD,TBD
5103,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),45
5104,TBD,TBD,TBD,TBD
5105,TBD,TBD,TBD,TBD
5106,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),31
5107,TBD,TBD,TBD,TBD
5108,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),30
5109,5/17/2021,7 am - 5 pm,Iron Mountain ,60
5110,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
5111,TBD,TBD,TBD,TBD
5113,TBD,TBD,TBD,TBD
5115,TBD,TBD,TBD,TBD
5116,TBD,TBD,TBD,TBD
5117,TBD,TBD,TBD,TBD
5118,TBD,TBD,TBD,TBD
5119,TBD,TBD,TBD,TBD
5122,TBD,TBD,TBD,TBD
5123,TBD,TBD,TBD,TBD
5124,TBD,TBD,TBD,TBD
5125,TBD,TBD,TBD,TBD
5126,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),69
5127,TBD,TBD,TBD,TBD
5129,TBD,TBD,TBD,TBD
5130,9/17/2021,7 am - 6 pm,Iron Mountain ,195
5131,TBD,TBD,TBD,TBD
5132,5/12/2021,7 am - 6 pm,Vital Records Control (VRC),31
5133,TBD,TBD,TBD,TBD
5134,TBD,TBD,TBD,TBD
5135,TBD,TBD,TBD,TBD
5136,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),100
5137,TBD,TBD,TBD,TBD
5139,TBD,TBD,TBD,TBD
5140,TBD,TBD,TBD,TBD
5141,TBD,TBD,TBD,TBD
5142,TBD,TBD,TBD,TBD
5143,TBD,TBD,TBD,TBD
5144,9/3/2021,7 am - 6 pm,iron Mountain,115
5145,TBD,TBD,TBD,TBD
5146,TBD,TBD,TBD,TBD
5147,TBD,TBD,TBD,TBD
5148,TBD,TBD,TBD,TBD
5149,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),8
5150,TBD,TBD,TBD,TBD
5151,3/2/2022,7 am - 6 pm,Vital Records Control (VRC),41
5152,TBD,TBD,TBD,TBD
5154,TBD,TBD,TBD,TBD
5155,TBD,TBD,TBD,TBD
5156,TBD,TBD,TBD,TBD
5157,TBD,TBD,TBD,TBD
5159,TBD,TBD,TBD,TBD
5160,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),1
5162,TBD,TBD,TBD,TBD
5165,TBD,TBD,TBD,TBD
5166,TBD,TBD,TBD,TBD
5167,TBD,TBD,TBD,TBD
5168,6/25/2021,7 am - 6 pm,Vital Records Control (VRC),120
5170,TBD,TBD,TBD,TBD
5172,4/22/2021,7 am - 6 pm,Vital Records Control (VRC),108
5173,2/25/2022,7 am - 6 pm,Vital Records Control (VRC),87
5174,TBD,TBD,TBD,TBD
5175,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),104
5178,TBD,TBD,TBD,TBD
5179,TBD,TBD,TBD,TBD
5180,TBD,TBD,TBD,TBD
5182,TBD,TBD,TBD,TBD
5183,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),16
5184,TBD,TBD,TBD,TBD
5185,10/18/2021,7 am - 6 pm,Vital Records Control (VRC),115
5186,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),0
5188,TBD,TBD,TBD,TBD
5189,TBD,TBD,TBD,TBD
5190,TBD,TBD,TBD,TBD
5191,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),108
5192,TBD,TBD,TBD,TBD
5193,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),19
5195,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
5196,TBD,TBD,TBD,TBD
5197,TBD,TBD,TBD,TBD
5198,TBD,TBD,TBD,TBD
5199,TBD,TBD,TBD,TBD
5200,TBD,TBD,TBD,TBD
5201,TBD,TBD,TBD,TBD
5202,TBD,TBD,TBD,TBD
5203,TBD,TBD,TBD,TBD
5204,TBD,TBD,TBD,TBD
5205,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),18
5206,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),15
5207,TBD,TBD,TBD,TBD
5210,TBD,TBD,TBD,TBD
5211,TBD,TBD,TBD,TBD
5214,TBD,TBD,TBD,TBD
5215,TBD,TBD,TBD,TBD
5216,TBD,TBD,TBD,TBD
5218,TBD,TBD,TBD,TBD
5219,TBD,TBD,TBD,TBD
5220,TBD,TBD,TBD,TBD
5221,TBD,TBD,TBD,TBD
5224,TBD,TBD,TBD,TBD
5226,TBD,TBD,TBD,TBD
5227,TBD,TBD,TBD,TBD
5228,TBD,TBD,TBD,TBD
5229,TBD,TBD,TBD,TBD
5231,TBD,TBD,TBD,TBD
5232,TBD,TBD,TBD,TBD
5233,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),189
5234,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
5235,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),110
5236,TBD,TBD,TBD,TBD
5239,TBD,TBD,TBD,TBD
5240,TBD,TBD,TBD,TBD
5241,TBD,TBD,TBD,TBD
5242,TBD,TBD,TBD,TBD
5244,TBD,TBD,TBD,TBD
5245,TBD,TBD,TBD,TBD
5246,TBD,TBD,TBD,TBD
5247,TBD,TBD,TBD,TBD
5248,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),10
5250,4/15/2021,7 am - 6 pm,Vital Records Control (VRC),111
5251,TBD,TBD,TBD,TBD
5252,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),111
5253,TBD,TBD,TBD,TBD
5254,TBD,TBD,TBD,TBD
5255,TBD,TBD,TBD,TBD
5256,TBD,TBD,TBD,TBD
5257,TBD,TBD,TBD,TBD
5258,5/14/2021,7 am - 5 pm,Iron Mountain ,99
5259,TBD,TBD,TBD,TBD
5260,TBD,TBD,TBD,TBD
5261,TBD,TBD,TBD,TBD
5262,5/24/2021,7 am - 6 pm,Vital Records Control (VRC),326
5263,TBD,TBD,TBD,TBD
5264,5/10/2021,7 am - 5 pm,Iron Mountain ,133
5265,4/8/2021,7 am - 6 pm,Vital Records Control (VRC),40
5266,TBD,TBD,TBD,TBD
5267,TBD,TBD,TBD,TBD
5269,6/15/2021,7 am - 6 pm,Iron Mountain ,139
5270,TBD,TBD,TBD,TBD
5272,8/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
5273,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
5274,9/30/2021,7 am - 6 pm,ACCESS,147
5275,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),131
5276,TBD,TBD,TBD,TBD
5278,TBD,TBD,TBD,TBD
5279,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),8
5280,TBD,TBD,TBD,TBD
5281,TBD,TBD,TBD,TBD
5282,TBD,TBD,TBD,TBD
5285,TBD,TBD,TBD,TBD
5286,TBD,TBD,TBD,TBD
5287,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),134
5288,TBD,TBD,TBD,TBD
5290,7/21/2021,7 am - 6 pm,Iron Mountain ,25
5291,TBD,TBD,TBD,TBD
5292,TBD,TBD,TBD,TBD
5293,TBD,TBD,TBD,TBD
5294,10/20/2021,7 am - 6 pm,Iron Mountain ,4
5295,TBD,TBD,TBD,TBD
5296,TBD,TBD,TBD,TBD
5297,10/14/2021,7 am - 6 pm,Vital Records Control (VRC),27
5298,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),155
5299,3/12/2021,7 am - 6 pm,Vital Records Control (VRC),191
5300,3/17/2021,7 am - 6 pm,Vital Records Control (VRC),102
5301,6/1/2021,7 am - 6 pm,Vital Records Control (VRC),198
5303,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
5304,TBD,TBD,TBD,TBD
5305,TBD,TBD,TBD,TBD
5306,TBD,TBD,TBD,TBD
5307,TBD,TBD,TBD,TBD
5308,TBD,TBD,TBD,TBD
5309,TBD,TBD,TBD,TBD
5310,TBD,TBD,TBD,TBD
5311,TBD,TBD,TBD,TBD
5312,TBD,TBD,TBD,TBD
5313,TBD,TBD,TBD,TBD
5314,9/15/2021,7 am - 6 pm,Iron Mountain ,22
5316,TBD,TBD,TBD,TBD
5317,TBD,TBD,TBD,TBD
5319,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),107
5320,TBD,TBD,TBD,TBD
5321,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),10
5323,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),38
5325,3/19/2021,7 am - 6 pm,Vital Records Control (VRC),55
5326,TBD,TBD,TBD,TBD
5327,TBD,TBD,TBD,TBD
5328,7/6/2021,7 am - 6 pm,Vital Records Control (VRC),48
5329,TBD,TBD,TBD,TBD
5330,TBD,TBD,TBD,TBD
5331,TBD,TBD,TBD,TBD
5332,TBD,TBD,TBD,TBD
5334,8/24/2021,7 am - 6 pm,Iron Mountain,194
5335,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
5336,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),15
5337,TBD,TBD,TBD,TBD
5338,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),19
5339,TBD,TBD,TBD,TBD
5340,10/6/2021,7 am - 6 pm,Iron Mountain ,147
5341,TBD,TBD,TBD,TBD
5342,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
5343,TBD,TBD,TBD,TBD
5344,TBD,TBD,TBD,TBD
5345,TBD,TBD,TBD,TBD
5346,TBD,TBD,TBD,TBD
5347,TBD,TBD,TBD,TBD
5348,TBD,TBD,TBD,TBD
5349,TBD,TBD,TBD,TBD
5350,9/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
5352,TBD,TBD,TBD,TBD
5353,7/12/2021,7 am - 6 pm,Vital Records Control (VRC),27
5355,TBD,TBD,TBD,TBD
5356,TBD,TBD,TBD,TBD
5358,TBD,TBD,TBD,TBD
5359,TBD,TBD,TBD,TBD
5360,TBD,TBD,TBD,TBD
5361,TBD,TBD,TBD,TBD
5363,5/4/2021,7 am - 5 pm,Iron Mountain ,273
5364,TBD,TBD,TBD,TBD
5365,3/15/2021,7 am - 6 pm,Vital Records Control (VRC),57
5366,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),44
5367,TBD,TBD,TBD,TBD
5368,8/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
5369,TBD,TBD,TBD,TBD
5370,TBD,TBD,TBD,TBD
5371,TBD,TBD,TBD,TBD
5372,9/2/2021,7 am - 6 pm,Vital Records Control (VRC),28
5373,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),124
5374,TBD,TBD,TBD,TBD
5376,TBD,TBD,TBD,TBD
5378,TBD,TBD,TBD,TBD
5379,5/13/2021,7 am - 5 pm,Iron Mountain ,42
5381,TBD,TBD,TBD,TBD
5382,TBD,TBD,TBD,TBD
5383,9/23/2021,7 am - 6 pm,Vital Records Control (VRC),32
5384,TBD,TBD,TBD,TBD
5385,TBD,TBD,TBD,TBD
5386,TBD,TBD,TBD,TBD
5387,TBD,TBD,TBD,TBD
5388,TBD,TBD,TBD,TBD
5389,TBD,TBD,TBD,TBD
5390,2/25/2022,7 am - 6 pm,Vital Records Control (VRC),51
5391,3/19/2021,7 am - 6 pm,Vital Records Control (VRC),200
5392,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),38
5393,TBD,TBD,TBD,TBD
5394,TBD,TBD,TBD,TBD
5396,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
5397,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),114
5398,TBD,TBD,TBD,TBD
5399,TBD,TBD,TBD,TBD
5402,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),151
5403,TBD,TBD,TBD,TBD
5404,TBD,TBD,TBD,TBD
5408,TBD,TBD,TBD,TBD
5409,TBD,TBD,TBD,TBD
5410,TBD,TBD,TBD,TBD
5411,9/30/2021,7 am - 6 pm,Vital Records Control (VRC),82
5414,TBD,TBD,TBD,TBD
5416,TBD,TBD,TBD,TBD
5417,TBD,TBD,TBD,TBD
5418,TBD,TBD,TBD,TBD
5419,TBD,TBD,TBD,TBD
5420,TBD,TBD,TBD,TBD
5421,TBD,TBD,TBD,TBD
5422,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),42
5423,TBD,TBD,TBD,TBD
5424,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
5425,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),57
5426,TBD,TBD,TBD,TBD
5427,TBD,TBD,TBD,TBD
5428,TBD,TBD,TBD,TBD
5429,TBD,TBD,TBD,TBD
5430,TBD,TBD,TBD,TBD
5432,8/12/2021,7 am - 6 pm,Vital Records Control (VRC),0
5433,TBD,TBD,TBD,TBD
5434,TBD,TBD,TBD,TBD
5435,TBD,TBD,TBD,TBD
5436,TBD,TBD,TBD,TBD
5438,TBD,TBD,TBD,TBD
5439,TBD,TBD,TBD,TBD
5440,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
5441,8/6/2021,7 am - 6 pm,Vital Records Control (VRC),108
5442,TBD,TBD,TBD,TBD
5443,TBD,TBD,TBD,TBD
5444,8/25/2021,7 am - 6 pm,Vital Records Control (VRC),65
