Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
2869,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
2870,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2871,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),3
2872,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2873,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2874,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2875,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2876,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2877,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
2878,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2880,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2881,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2882,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2883,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2884,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2885,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2886,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2887,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2888,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2889,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2890,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
2891,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2892,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2893,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2894,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),3
2897,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2898,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2899,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2900,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2901,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
2902,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2903,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2904,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2905,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2906,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
2907,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2908,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2909,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2910,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),2
2911,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
2912,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),12
2913,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
2914,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2915,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
2916,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2917,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2918,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2919,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2920,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2921,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2922,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),1
2923,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),2
2924,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),3
2925,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2926,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2927,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),8
2928,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2929,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2930,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2931,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2932,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2933,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
2934,5/19/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
2935,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2936,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2937,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2938,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2939,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2940,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),1
2941,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2944,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2945,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),4
2946,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2947,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2948,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2950,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
2951,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2952,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2953,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2954,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2955,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2956,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2957,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2958,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
2959,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
2962,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2963,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2964,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2965,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2966,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),2
2967,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
2968,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2973,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2974,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2975,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2976,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2977,9/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
2978,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2979,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
2980,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),2
2981,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2984,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2985,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2986,5/4/2023,7 am - 6 pm,Vital Records Control (VRC),1
2987,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),8
2988,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2989,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2990,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2991,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2992,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2993,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2994,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),3
2995,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
2996,8/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
2998,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3004,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3008,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3011,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3013,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),2
3014,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3015,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3017,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
3018,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3019,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),7
3022,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),3
3023,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3026,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3035,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3042,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3043,9/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3044,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
3046,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3047,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3049,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),2
3050,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3053,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3055,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3056,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),2
3057,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),0
3058,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
3059,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),Shred Counts 2023 survey not completed; service cancelled
3060,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3061,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3062,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3066,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3067,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3069,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3070,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3071,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),3
3072,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3074,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),8
3075,8/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3077,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3078,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),4
3081,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),2
3082,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3083,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3084,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3087,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3088,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3090,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3093,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3094,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3098,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3099,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3101,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3102,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3103,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3104,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3106,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),4
3107,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3110,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3111,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3112,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),3
3114,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3118,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3119,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3123,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3126,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3127,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3128,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3131,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3132,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3133,6/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3135,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3136,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),4
3137,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3138,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3139,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3140,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3141,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3143,8/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
3144,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3145,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3146,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
3147,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3149,TBD,TBD,ACCESS,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3150,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3151,7/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
3152,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3153,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
3154,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3155,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3156,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3157,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3159,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3161,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3162,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3163,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3164,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
3166,closed location,7 am - 6 pm,Vital Records Control (VRC),No Submission
3167,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3168,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3169,8/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3170,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3172,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3173,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3175,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3176,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3177,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3178,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3179,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3180,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3182,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3183,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3184,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3185,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3188,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
3191,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3192,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
3197,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),3
3198,9/11/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3199,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3200,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3201,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3202,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3204,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3205,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),7
3206,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3207,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3208,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3209,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3210,7/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3212,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3213,8/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3214,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3215,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
3216,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
3217,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),1
3218,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),2
3219,5/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3220,5/30/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3221,8/15/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3222,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3223,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3224,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3225,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),12
3226,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),10
3227,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),1
3228,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3229,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3230,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),1
3231,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3232,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3233,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
3234,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3235,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3236,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3237,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3238,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3239,7/18/2023,7 am - 6 pm,Vital Records Control (VRC),2
3241,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3243,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3245,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),1
3247,8/9/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3248,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),1
3250,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3251,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),1
3252,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3253,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3254,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3255,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),3
3258,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3259,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3260,4/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3261,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3262,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),2
3265,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3266,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
3267,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),5
3268,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3269,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3270,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
3271,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3273,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3274,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),1
3275,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),1
3276,6/16/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3277,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3278,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3279,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3280,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3281,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
3282,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3283,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3284,9/13/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3285,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),No Submission
3286,6/20/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3287,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3288,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3289,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
3290,TBD,TBD,ACCESS,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
3291,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3292,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3293,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),4
3294,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3295,6/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
3296,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),No Submission
3297,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),8
3298,3/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
3299,TBD,TBD,TBD,SUBMISSIONS UPDATED WEEKLY ON FRIDAYS
