Store #,Facility Type,Division,Region,Market,EPA/State ID #,Address,City,State,Zip Code
2607,Wal-Mart Supercenter,1,47,383,XHM000208041,36318 Memory Lane  ,Polson,Montana,59860
2608,Wal-Mart Supercenter,1,47,382,MTR000005033,3205 Stower Street  ,Miles City,Montana,59301
2609,Wal-Mart Supercenter,1,57,465,CAR000207563,2770 CARSON STREET  ,Lakewood,California,90712
2610,Wal-Mart Supercenter,1,20,316,WVR000500249,77 Norman Morgan Boulevard  ,Logan,West Virginia,25601
2611,Wal-Mart Supercenter,1,20,235,PAR000040097,2100 SUMMIT RIDGE DRIVE  ,Mt. Pleasant,Pennsylvania,15666
2612,Wal-Mart Supercenter,1,7,505,TXR000041806,1850 NORTH ZARAGOZA RD  ,El Paso,Texas,79936
2613,Wal-Mart Supercenter,1,19,213,OHR000102772,1875 EAST MANSFIELD  ,Bucyrus,Ohio,44820
2614,Wal-Mart Supercenter,1,22,168,PAR000039602,5370 Allentown Pike  ,Temple,Pennsylvania,19560
2615,Wal-Mart Supercenter,1,3,27,GAR000026740,3274 Inner Perimeter Road  ,Valdosta,Georgia,31602
2616,Wal-Mart Supercenter,1,40,339,MOR000019968,1307 Highway K  ,O'Fallon,Missouri,63366
2617,Wal-Mart Supercenter,1,56,399,NVR000033936,3010 Potato Road  ,Winnemucca,Nevada,89445
2618,Wal-Mart Supercenter,1,19,203,MIK939595336,3301 Pontiac Trail Road  ,Commerce,Michigan,48390
2619,Wal-Mart Supercenter,1,19,204,MIK239648439,910 Joe Mann Blvd.  ,Midland,Michigan,48642
2620,Wal-Mart Supercenter,1,19,202,MIK454763848,1618 WEST M 43  ,Hastings,Michigan,49058
2621,Wal-Mart Division 1 Store,1,57,446,CAR000208306,255 COCHRAN STREET  ,Simi Valley,California,93065
2625,Mail Order Pharmacy,1,55,600,TXD988089108,1025 W. Trinity Mills  ,Carrollton,Texas,75006
2626,Wal-Mart Supercenter,1,3,101,FLR000047654,6868 U.S. HWY 129  ,Live Oak,Florida,32060
2627,Wal-Mart Supercenter,1,3,112,FLR000061788,2701 EAST FLETCHER AVE.  ,Tampa,Florida,33612
2628,Wal-Mart Supercenter,1,41,260,KYR000041772,4051 NICHOLASVILLE ROAD  ,Lexington,Kentucky,40503
2629,Wal-Mart Supercenter,1,16,156,MAC300007002,100 Valley Parkway  ,Whitinsville,Massachusetts,01588
2630,Wal-Mart Supercenter,1,3,28,GAR000026963,1100 NORTH FIRST ST.  ,Jesup,Georgia,31545
2631,Wal-Mart Supercenter,1,19,197,MIK598792471,29555 Plymouth Road  ,Livonia,Michigan,48150
2632,Wal-Mart Neighborhood Market,1,61,510,AZR000514570,115 E Dunlap Avenue  ,Phoenix,Arizona,85020
2633,Wal-Mart Division 1 Store,1,17,175,NJR000034306,1303 Centennial Ave.  ,Piscataway,New Jersey,08854
2634,Wal-Mart Supercenter,1,16,180,NHD510193972,561 MAIN STREET  ,Gorham,New Hampshire,03581
2636,Wal-Mart Division 1 Store,1,58,466,CAR000205716,8230 Talbert Avenue  ,Huntington Beach,California,92646
2637,Wal-Mart Supercenter,1,17,164,NYR000105353,288 Larkin Dr.  ,Monroe,New York,10950
2638,Wal-Mart Supercenter,1,21,259,KYR000041780,12504 U.S. 60  ,Ashland,Kentucky,41102
2639,Wal-Mart Supercenter,1,16,181,NHD510158652,1458 Lake Shore Road  ,Gilford,New Hampshire,03249
2640,Wal-Mart Division 1 Store,1,16,157,MAR000009589,450 Highland Avenue  ,Salem,Massachusetts,01970
2641,Wal-Mart Supercenter,1,22,168,PAR000504803,1091 MILLCREEK ROAD  ,Allentown,Pennsylvania,18106
2642,Wal-Mart Supercenter,1,52,423,MNR000063578,7835 150TH ST. WEST  ,Apple Valley,Minnesota,55124
2643,Wal-Mart Supercenter,1,52,422,MNS000112193,10240 Hudson Road  ,Woodbury,Minnesota,55129
2644,Wal-Mart Supercenter,1,19,204,MIK538741398,5825 BROCKWAY ROAD  ,Saginaw,Michigan,48603
2645,Wal-Mart Supercenter,1,75,314,VAR000010975,1451 SOUTH MAIN STREET  ,Blackstone,Virginia,23824
2646,Wal-Mart Supercenter,1,20,317,VAR000011262,160 Kinter Way  ,Pearisburg,Virginia,24134
2647,Wal-Mart Supercenter,1,76,286,VAR000012625,461 West Reservoir Road  ,Woodstock,Virginia,22664
2648,Wal-Mart Division 1 Store,1,56,511,CAR000206748,1919 Davis Street  ,San Leandro,California,94577
2649,Wal-Mart Supercenter,1,5,50,TXR000041830,1635 MARKET PLACE BLVD.  ,IRVING,Texas,75063
2650,Wal-Mart Supercenter,1,22,170,PAR000545277,4301 Byberry Road Unit A  ,Philadelphia,Pennsylvania,19154
2651,Wal-Mart Supercenter,1,17,175,NJR000034314,100 NO. MAIN STREET  ,Manville,New Jersey,08835
2652,Wal-Mart Supercenter,1,46,384,NMR000005298,1000 ROBERTS DRIVE  ,Grants,New Mexico,87020
2653,Wal-Mart Supercenter,1,7,71,NMR000005306,1604 EAST SPRUCE STREET  ,Portales,New Mexico,88130
2654,Wal-Mart Supercenter,1,41,257,KYR000041798,1650 Edmonton Road  ,Tompkinsville,Kentucky,42167
2656,Wal-Mart Supercenter,1,46,375,NMR000004473,1610 N RIVERSIDE DRIVE  ,Espanola,New Mexico,87532
2658,Wal-Mart Supercenter,1,53,444,WIR000103655,1515 WEST PARADISE DR.  ,West Bend,Wisconsin,53095
2659,Wal-Mart Division 1 Store,1,16,183,MED985467521,206 U.S. Route 1  ,Falmouth,Maine,04105
2660,Wal-Mart Division 1 Store,1,16,157,MAR000016642,72 Main Street  ,North Reading,Massachusetts,01864
2662,Wal-Mart Supercenter,1,20,317,VAR000011270,313 WEST THACKER ROAD  ,Covington,Virginia,24426
2663,Wal-Mart Supercenter,1,76,231,PAR000036814,300 Walmart Drive  ,Ebensburg,Pennsylvania,15931
2664,Wal-Mart Supercenter,1,76,231,PAR000513903,21920 ROUTE #119  ,Punxsutawney,Pennsylvania,15767
2665,Wal-Mart Supercenter,1,13,125,LAR000040915,167 Northshore Blvd.  ,Slidell,Louisiana,70460
2667,Wal-Mart Supercenter,1,5,55,TXR000041814,7401 SAMUELL BLVD  ,Dallas,Texas,75228
2668,Wal-Mart Supercenter,1,53,435,WIR000103663,3049 South Oakes Road  ,Sturtevant,Wisconsin,53177
2670,Central Fill Pharmacy,1,55,600,TXR000080021,608 Spring Hill Drive  ,Spring,Texas,77386
2671,Wal-Mart Supercenter,1,46,373,AZR000500439,1175 South Arizona Avenue  ,Chandler,Arizona,85286
2672,Wal-Mart Supercenter,1,54,389,COR000011411,1432 EAST OLIVE  ,Lamar,Colorado,81052
2674,Wal-Mart Supercenter,1,76,228,PAR000039560,45 Williamson Road  ,Greenville,Pennsylvania,16125
2678,Wal-Mart Supercenter,1,19,201,INR000101592,316 INDIAN RIDGE ROAD  ,Mishawaka,Indiana,46545
2679,Wal-Mart Supercenter,1,21,247,INR000018903,175 Country Road #6 West  ,Elkhart,Indiana,46514
2681,Wal-Mart Division 1 Store,1,16,180,NHD510005911,615 MEADOW STREET  ,Littleton,New Hampshire,03561
2682,Wal-Mart Supercenter,1,16,181,VTR000501213,282 BERLIN MALL ROAD UNIT #1  ,Berlin,Vermont,05602
2683,Wal-Mart Division 1 Store,1,16,154,MAR000015305,337 Russell Street  ,Hadley,Massachusetts,01035
2684,Wal-Mart Supercenter,1,20,216,WVR000500900,1142 SOUTH BRIDGE STREET  ,New Martinsville,West Virginia,26155
2686,Wal-Mart Neighborhood Market,1,72,534,ARR000025775,1703 E. Central Avenue  ,Bentonville,Arkansas,72712
2687,Wal-Mart Supercenter,1,4,35,SCR000762807,14055 EAST WADE HAMPTON BLVD.  ,Greer,South Carolina,29651
2688,Wal-Mart Supercenter,1,5,45,TXR000041822,6801 South Broadway  ,Tyler,Texas,75703
2689,Wal-Mart Neighborhood Market,1,61,512,CAR000252031,3131 North Cedar Avenue  ,Fresno,California,93703
2690,Wal-Mart Supercenter,1,11,137,ALR000023648,8650 MADISON BLVD.  ,Madison,Alabama,35758
2691,Wal-Mart Supercenter,1,41,243,IND066897307,2910 Grant Line Road  ,New Albany,Indiana,47150
2692,Wal-Mart Supercenter,1,19,206,MIK153738299,45400 Marketplace Blvd  ,Chesterfield,Michigan,48051
2693,Wal-Mart Supercenter,1,19,205,MIK386198451,3700 Owen Road  ,Fenton,Michigan,48430
2694,Wal-Mart Supercenter,1,40,340,MOR000040485,1202 S. Kirkwood Road  ,Kirkwood,Missouri,63122
2695,Wal-Mart Supercenter,1,3,89,FLR000123653,1450 Johns Lake Road  ,Clermont,Florida,34711
2696,Wal-Mart Supercenter,1,76,320,WVR000014837,11 HARNESS ROAD  ,Moorefield,West Virginia,26836
2697,Wal-Mart Supercenter,1,56,452,CAR000206755,4893 Lone Tree Way  ,Antioch,California,94531
2699,Wal-Mart Neighborhood Market,1,59,497,GAD981221112,1435 Thompson Bridge Road  ,Gainesville,Georgia,30501
2700,Wal-Mart Supercenter,1,19,203,MIR000042713,9190 HIGHLAND ROAD  ,White Lake,Michigan,48386
2702,Wal-Mart Supercenter,1,40,333,MOR000030023,1102 NORTH MASSEY BLVD.  ,Nixa,Missouri,65714
2703,Wal-Mart Supercenter,1,4,38,SCR000762815,2014 South Irby Street  ,Florence,South Carolina,29505
2704,Wal-Mart Supercenter,1,26,298,NCR000141853,1021 HIGH POINT ROAD  ,Randleman,North Carolina,27317
2705,Wal-Mart Supercenter,1,75,314,VAR000013466,1500 Armory Drive  ,Franklin,Virginia,23851
2706,Wal-Mart Supercenter,1,13,125,LAR000040923,1501 MANHATTAN BLVD  ,Harvey,Louisiana,70058
2708,Wal-Mart Supercenter,1,58,460,CAR000206235,32225 Temecula Pkwy  ,Temecula,California,92592
2710,Wal-Mart Division 1 Store,1,60,469,AKR000004770,4230 DON KING ROAD  ,Ketchikan,Alaska,99901
2711,Wal-Mart Division 1 Store,1,60,469,AKR000003798,2911 Mill Bay Road  ,Kodiak,Alaska,99615
2712,Wal-Mart Supercenter,1,4,37,SCR000074906,541 SEABOARD ST  ,Myrtle Beach,South Carolina,29577
2713,Wal-Mart Supercenter,1,14,3,ALR000013193,5919 TRUSSVILLE CROSSINGS PKWY  ,BIRMINGHAM,Alabama,35235
2714,Wal-Mart Supercenter,1,52,426,IAR000507145,500 11TH ST. S.W.  ,Spencer,Iowa,51301
2715,Wal-Mart Supercenter,1,13,143,MSR000005322,3615 SANGANI BLVD  ,D'IBERVILLE,Mississippi,39540
2716,Wal-Mart Supercenter,1,52,415,IAR000507152,3601 29TH AVENUE S.W.  ,Cedar Rapids,Iowa,52404
2717,Wal-Mart Supercenter,1,13,141,MSR000102301,5901 HWY 49 SOUTH  ,Hattiesburg,Mississippi,39402
2718,Wal-Mart Division 1 Store,1,6,64,TXR000041939,9555 S. POST OAK ROAD  ,HOUSTON,Texas,77096
2719,Wal-Mart Division 1 Store,1,17,163,CTR000508093,1400 Farmington Avenue  ,Bristol,Connecticut,06010
2720,Wal-Mart Supercenter,1,11,140,MSR000102293,127 GRAND VIEW BLVD  ,Madison,Mississippi,39110
2721,Wal-Mart Supercenter,1,29,801,PRR000013763,Plaza Cayey PLAZA CAYEY 102 8000 AVE. JESUS T. PIÑERO ,Cayey,Puerto Rico,00736
2722,Wal-Mart Supercenter,1,60,469,AKR000200808,537 Johansen Expressway  ,Fairbanks,Alaska,99701
2723,Wal-Mart Supercenter,1,14,2,ALR000023630,690 HIGHWAY 78  ,Sumiton,Alabama,35148
2724,Wal-Mart Supercenter,1,6,63,TXR000041848,1107 SOUTH SHAVER STREET  ,Pasadena,Texas,77506
2725,Wal-Mart Supercenter,1,21,217,OHR000038562,8659 Columbus Pike  ,Lewis Center,Ohio,43035
2726,Wal-Mart Supercenter,1,21,219,OHR000038554,2793 TAYLOR ROAD S.W.  ,Reynoldsburg,Ohio,43068
2727,Wal-Mart Supercenter,1,9,110,FLR000074294,33501 S. DIXIE HWY.  ,Florida City,Florida,33034
2728,Wal-Mart Supercenter,1,25,275,ILR000104851,4625 EAST MARYLAND AVE.  ,Decatur,Illinois,62521
2729,Wal-Mart Supercenter,1,54,378,COR000202275,1250 EAST MAGNOLIA ST  ,Fort Collins,Colorado,80524
2730,Wal-Mart Supercenter,1,26,301,NCR000011767,110 RIVER OAKS DRIVE  ,Tarboro,North Carolina,27886
2731,Wal-Mart Neighborhood Market,1,59,497,GAR000075523,2892 Browns Bridge Road  ,Gainesville,Georgia,30504
2732,Wal-Mart Supercenter,1,2,22,GAR000020149,600 HWY 61  ,Villa Rica,Georgia,30180
2733,Wal-Mart Supercenter,1,2,32,GAR000020412,1009 ST. PATRICKS DRIVE  ,Perry,Georgia,31069
2734,Wal-Mart Supercenter,1,44,353,OKR000007104,601 12TH AVENUE N.E.  ,Norman,Oklahoma,73071
2735,Wal-Mart Supercenter,1,56,454,CAR000200477,6051 Florin Road  ,Sacramento,California,95823
2739,Wal-Mart Supercenter,1,14,14,ALR000023739,701 McMeans Avenue  ,Bay Minette,Alabama,36507
2740,Wal-Mart Supercenter,1,3,104,FLR000069179,19910 BRUCE B. DOWNS ROAD  ,Tampa,Florida,33647
2741,Wal-Mart Neighborhood Market,1,72,534,ARR000013862,3510 S.E. 14th Street  ,Bentonville,Arkansas,72712
2742,Wal-Mart Neighborhood Market,1,72,534,ARR000013953,1375 Market Square Drive  ,Springdale,Arkansas,72762
2743,Wal-Mart Neighborhood Market,1,72,492,ARR000013946,8801 Hwy 107  ,Sherwood,Arkansas,72120
2744,Wal-Mart Neighborhood Market,1,72,537,ARD981046881,4900 ROGERS AVE  ,Fort Smith,Arkansas,72903
2745,Wal-Mart Neighborhood Market,1,72,537,ARR000007229,2690 East Citizens Drive  ,Fayetteville,Arkansas,72703
2747,Wal-Mart Division 1 Store,1,17,161,RIR000502179,"650 Bald Hill Road, Suite 200  ",Warwick,Rhode Island,02886
2748,Wal-Mart Supercenter,1,14,1,ALR000032508,170 Fort Morgan Road  ,Gulf Shores,Alabama,36542
2749,Wal-Mart Supercenter,1,12,124,NCR000011742,2514 HALLTOWN ROAD  ,Spruce Pine,North Carolina,28777
2751,Wal-Mart Supercenter,1,54,380,COR000017038,601 ENGLEWOOD PKWY  ,Englewood,Colorado,80110
2752,Wal-Mart Supercenter,1,54,585,COR000014373,5990 DAHLIA ST.  ,Commerce City,Colorado,80022
2753,Wal-Mart Supercenter,1,2,18,GAR000021527,1455 HWY 441 SOUTH  ,Clayton,Georgia,30525
2754,Wal-Mart Supercenter,1,2,30,GAR000020420,1500 NORTH LIBERTY ST.  ,Waynesboro,Georgia,30830
2755,Wal-Mart Supercenter,1,11,140,MSR000005629,5341 Lakeland Drive  ,Flowood,Mississippi,39232
2756,Wal-Mart Supercenter,1,76,280,MDR000522493,2421 Monocacy Boulevard  ,Frederick,Maryland,21701
2757,Wal-Mart Supercenter,1,12,151,TNR000037978,2012 Memorial Boulevard  ,Murfreesboro,Tennessee,37129
2758,Wal-Mart Supercenter,1,16,181,NHD510183072,683 Tenney Mountain Highway  ,Plymouth,New Hampshire,03264
2760,Wal-Mart Supercenter,1,14,14,ALR000023523,4206 COLLEGE AVENUE  ,Jackson,Alabama,36545
2761,Wal-Mart Supercenter,1,20,311,VAR000015701,13320 G.C. PEERY HWY  ,Pounding Mill,Virginia,24637
2762,Wal-Mart Supercenter,1,75,312,VAR000014498,7373 Peppers Ferry Blvd  ,Fairlawn,Virginia,24141
2763,Wal-Mart Supercenter,1,6,569,TXR000082972,900 N. Salinas Boulevard  ,Donna,Texas,78537
2764,Wal-Mart Supercenter,1,52,414,IAR000507053,3501 8th Street S.W.  ,Altoona,Iowa,50009
2765,Wal-Mart Supercenter,1,6,569,TXR000082968,1004 W. Ocean Boulevard  ,Los Fresnos,Texas,78566
2766,Wal-Mart Supercenter,1,46,372,AZR000036228,15355 NORTH NORTHSIGHT BLVD.  ,Scottsdale,Arizona,85260
2767,Wal-Mart Supercenter,1,46,372,AZR000502955,4505 East McKellips Road  ,Mesa,Arizona,85215
2768,Wal-Mart Supercenter,1,46,371,AZR000047969,1955 S. STAPLEY DRIVE  ,Mesa,Arizona,85204
2769,Wal-Mart Supercenter,1,7,87,TXR000081713,5626 Walzem Road  ,San Antonio,Texas,78218
2771,Wal-Mart Supercenter,1,21,246,INR000017285,1088 WEST BROADWAY  ,Monticello,Indiana,47960
2772,Wal-Mart Supercenter,1,4,300,NCR000011759,1675 North Howe Street  ,Southport,North Carolina,28461
2773,Wal-Mart Neighborhood Market,1,59,546,GAR000075531,955 Lafayette Parkway  ,LaGrange,Georgia,30241
2774,Wal-Mart Supercenter,1,21,217,OHR000183152,7730 Sawmill Road  ,Columbus,Ohio,43016
2777,Wal-Mart Supercenter,1,46,368,AZR000037424,13770 West Bell Road  ,Surprise,Arizona,85374
2778,Wal-Mart Supercenter,1,46,373,AZR000039842,1695 NORTH ARIZONA BLVD  ,Coolidge,Arizona,85128
2780,Wal-Mart Supercenter,1,56,399,IDR000003541,5108 EAST CLEVELAND BLVD  ,Caldwell,Idaho,83607
2781,Wal-Mart Supercenter,1,56,399,IDR000200352,2100 12TH AVENUE ROAD  ,Nampa,Idaho,83686
2782,Wal-Mart Supercenter,1,56,400,IDR000200345,2745 American Legion Blvd.  ,Mountain Home,Idaho,83647
2783,Wal-Mart Supercenter,1,41,260,KYD985079599,500 WEST NEW CIRCLE ROAD  ,LEXINGTON (NE),Kentucky,40511
2784,Wal-Mart Supercenter,1,47,407,NER000505271,3620 NORTH 6TH STREET  ,Beatrice,Nebraska,68310
2785,Wal-Mart Supercenter,1,76,192,NYR000172775,441 Commerce Drive  ,Victor,New York,14564
2786,Wal-Mart Supercenter,1,41,482,INR000117754,9500 EAST US HIGHWAY 36  ,Avon,Indiana,46123
2787,Wal-Mart Supercenter,1,41,249,INR000101600,7325 NORTH KEYSTONE AVE.  ,Indianapolis,Indiana,46240
2788,Wal-Mart Supercenter,1,41,482,INR000022442,400 WEST NORTHFIELD DRIVE  ,Brownsburg,Indiana,46112
2789,Wal-Mart Supercenter,1,9,108,FLR000084103,3200 Old Boynton Road  ,Boynton Beach,Florida,33436
2790,Wal-Mart Supercenter,1,76,280,MDR000527317,10420 Walmart Drive  ,Hagerstown,Maryland,21740
2791,Wal-Mart Supercenter,1,22,285,DEN200800006,4 College Park Lane  ,Georgetown,Delaware,19947
2792,Wal-Mart Supercenter,1,20,316,WVR000016014,100 MCGINNIS DRIVE  ,Wayne,West Virginia,25570
2793,Wal-Mart Supercenter,1,26,308,NCR000011775,1130 South Main Street  ,Kernersville,North Carolina,27284
2794,Wal-Mart Supercenter,1,57,405,UTR000009662,777 N MAIN  ,Ephraim,Utah,84627
2795,Wal-Mart Supercenter,1,75,287,VAR000513259,145 HILL CARTER PKWY  ,Ashland,Virginia,23005
2796,Wal-Mart Supercenter,1,3,111,FLR000084095,3801 Tampa Road  ,Oldsmar,Florida,34677
2797,Wal-Mart Division 1 Store,1,16,154,MAR000502336,100 Charlton Road  ,Sturbridge,Massachusetts,01566
2799,Wal-Mart Division 1 Store,1,75,508,MDR000023077,8745 Branch Avenue  ,Clinton,Maryland,20735
2801,Wal-Mart Neighborhood Market,1,59,546,GAR000075374,108 S. Westover Boulevard  ,Albany,Georgia,31707
2803,Wal-Mart Supercenter,1,44,352,OKR000016253,2200 West Danforth Road  ,Edmond,Oklahoma,73003
2804,Wal-Mart Supercenter,1,44,352,OKR000015453,1801 BELLE ISLE BLVD  ,Oklahoma City,Oklahoma,73118
2805,Wal-Mart Supercenter,1,75,314,VAR000014845,303 MARKET DRIVE  ,Emporia,Virginia,23847
2806,Wal-Mart Supercenter,1,4,42,SCR000074963,4000 HWY #9  ,Boiling Springs,South Carolina,29316
2807,Wal-Mart Supercenter,1,75,315,VAR000014837,2160 JOHN WAYLAND HWY  ,Harrisonburg,Virginia,22801
2808,Wal-Mart Supercenter,1,75,290,VAR000015891,12200 Chattanooga Plaza  ,Midlothian,Virginia,23112
2809,Wal-Mart Supercenter,1,76,320,WVR000008227,100 Buckhannon Crossroads  ,Buckhannon,West Virginia,26201
2810,Wal-Mart Supercenter,1,20,316,WVR000016766,97 WILLIAMS DRIVE  ,Spencer,West Virginia,25276
2811,Wal-Mart Supercenter,1,2,21,GAR000020164,4375 Lexington Road  ,Athens,Georgia,30605
2812,Wal-Mart Supercenter,1,53,425,MNR000076935,25 25TH STREET S.E.  ,ROCHESTER (S),Minnesota,55904
2813,Wal-Mart Supercenter,1,53,440,WIR000048108,2001 NORTH CENTRAL AVE  ,Marshfield,Wisconsin,54449
2814,Wal-Mart Supercenter,1,9,110,FLR000084087,9300 N.W. 77TH AVENUE  ,Hialeah Gardens,Florida,33016
2815,Wal-Mart Division 1 Store,1,25,268,ILR000076547,1460 Golf Road  ,Rolling Meadows,Illinois,60008
2816,Wal-Mart Division 1 Store,1,25,267,ILR000076539,5630 Touhy Avenue  ,Niles,Illinois,60714
2817,Wal-Mart Supercenter,1,19,238,ILR000187849,17625 Torrence Avenue  ,Lansing,Illinois,60438
2818,Wal-Mart Supercenter,1,19,238,INR000138552,7850 Cabela Drive  ,Hammond,Indiana,46324
2819,Wal-Mart Supercenter,1,21,248,INR000016626,2100 North Main Street  ,Bluffton,Indiana,46714
2820,Wal-Mart Supercenter,1,52,421,MNR000076794,1055 Ryan Road  ,Worthington,Minnesota,56187
2821,Wal-Mart Supercenter,1,75,290,VAR000501387,2410 Sheila Lane  ,Richmond,Virginia,23225
2822,Wal-Mart Supercenter,1,13,131,LAR000037580,28270 Walker South  ,Walker,Louisiana,70785
2823,Wal-Mart Supercenter,1,20,216,WVR000016741,2900 Pike Street  ,Parkersburg,West Virginia,26101
2825,Wal-Mart Division 1 Store,1,17,175,NJR000038471,1126 Route 9  ,Old Bridge,New Jersey,08857
2826,Wal-Mart Neighborhood Market,1,61,515,CAR000244327,83053 Avenue 48  ,Coachella,California,92236
2827,Wal-Mart Supercenter,1,52,418,IAR000008441,2801 Commerce Drive  ,Coralville,Iowa,52241
2828,Wal-Mart Supercenter,1,53,435,WIR000107284,3355 SOUTH 27TH ST  ,Milwaukee,Wisconsin,53215
2830,Wal-Mart Division 1 Store,1,22,166,PAR000501031,1570 Chester Pike  ,Eddystone,Pennsylvania,19022
2831,Wal-Mart Supercenter,1,56,400,IDR000200311,2680 SOUTH LINCOLN  ,Jerome,Idaho,83338
2832,Wal-Mart Supercenter,1,4,29,SCR000762823,1 Nickel Plate Road  ,Hardeeville,South Carolina,29927
2833,Wal-Mart Supercenter,1,76,320,WVR000016758,1 Wal-Mart Lane  ,Grafton,West Virginia,26354
2834,Wal-Mart Supercenter,1,5,50,TXR000084662,5336 Golden Triangle Boulevard  ,Fort Worth,Texas,76244
2835,Wal-Mart Neighborhood Market,1,64,528,TXR000082173,9006 Guilbeau Road  ,San Antonio,Texas,78250
2836,Wal-Mart Supercenter,1,26,299,NCR000137968,1051 East Broad Street  ,Fuquay-Varina,North Carolina,27526
2838,Wal-Mart Supercenter,1,57,396,NVR000074179,540 Marks Steet  ,Henderson,Nevada,89014
2839,Wal-Mart Neighborhood Market,1,72,538,MOR000554493,444 W Grand Street  ,Springfield,Missouri,65807
2840,Wal-Mart Neighborhood Market,1,59,496,GAR000075549,11 Glynn Plaza  ,Brunswick,Georgia,31520
2841,Wal-Mart Division 1 Store,1,22,558,NJR000039602,1740 Route 38  ,Lumberton,New Jersey,08048
2842,Wal-Mart Supercenter,1,58,461,CAR000096446,1290 EAST ONTARIO AVE  ,Corona,California,92881
2843,Wal-Mart Supercenter,1,3,95,FLR000064311,17961 S US Highway 441  ,Summerfield,Florida,34491
2844,Wal-Mart Supercenter,1,16,188,NYR000105361,1549 RT 9  ,Halfmoon,New York,12065
2845,Wal-Mart Supercenter,1,26,296,NCR000141846,14215 U.S. HWY 64 WEST  ,Siler City,North Carolina,27344
2846,Wal-Mart Supercenter,1,11,144,MSR000100594,7950 Craft Goodman Frontage Rd  ,Olive Branch,Mississippi,38654
2847,Wal-Mart Supercenter,1,47,432,NER000505313,10504 South 15th Street  ,Bellevue,Nebraska,68123
2849,Wal-Mart Supercenter,1,20,316,WVR000017558,320 Mallard Lane  ,Mason,West Virginia,25260
2850,Wal-Mart Supercenter,1,75,293,MDR000022608,2320 NO. HANOVER PIKE  ,Hampstead,Maryland,21074
2852,Wal-Mart Supercenter,1,20,216,WVR000513036,10 Wal-Mart Drive  ,Moundsville,West Virginia,26041
2853,Wal-Mart Division 1 Store,1,75,508,MDR000504415,40 DRURY DRIVE  ,La Plata,Maryland,20646
2854,Wal-Mart Supercenter,1,17,162,CTR000508101,180 River Road  ,Lisbon,Connecticut,06351
2855,Wal-Mart Supercenter,1,40,362,KSR000015883,16100 West 65th Street  ,Shawnee,Kansas,66217
2856,Wal-Mart Supercenter,1,40,361,MOP000035469,201 SE SALEM STREET  ,Oak Grove,Missouri,64075
2857,Wal-Mart Supercenter,1,40,360,MOR000523118,8551 N.BOARDWALK AVE.  ,Kansas City,Missouri,64154
2858,Wal-Mart Neighborhood Market,1,59,546,GAR000075366,349 Brampton Avenue  ,Statesboro,Georgia,30458
2859,Wal-Mart Supercenter,1,76,192,NYR000105379,2150 CHILI AVENUE  ,Rochester,New York,14624
2860,Wal-Mart Supercenter,1,4,29,GAR000020156,160 Pooler Parkway  ,Pooler,Georgia,31322
2861,Wal-Mart Supercenter,1,56,399,IDR000200857,7319 WEST STATE STREET  ,Garden City,Idaho,83714
2862,Wal-Mart Supercenter,1,56,399,IDR000200865,4051 EAST FAIRVIEW AVE.  ,Meridian,Idaho,83642
