Store,Digital Shelf Labels,Automated Pallet Delivery,Digital Locks,Consistent Freight Delivery,CoSTL
5264,TBD,YES,TBD,YES,TBD
5265,TBD,YES,TBD,YES,TBD
5266,TBD,YES,TBD,YES,TBD
5267,TBD,TBD,TBD,YES,TBD
5269,TBD,TBD,TBD,YES,TBD
5270,TBD,TBD,TBD,YES,TBD
5272,TBD,YES,TBD,YES,TBD
5273,TBD,YES,TBD,YES,TBD
5274,TBD,TBD,YES,YES,TBD
5275,TBD,TBD,TBD,YES,TBD
5276,TBD,TBD,TBD,YES,TBD
5278,TBD,YES,YES,YES,TBD
5279,TBD,YES,TBD,YES,TBD
5280,TBD,TBD,TBD,YES,TBD
5281,TBD,TBD,YES,YES,TBD
5282,TBD,YES,YES,YES,TBD
5285,TBD,YES,TBD,YES,TBD
5286,TBD,TBD,TBD,YES,TBD
5287,TBD,TBD,TBD,YES,TBD
5288,TBD,YES,TBD,YES,TBD
5290,TBD,YES,TBD,YES,TBD
5291,TBD,TBD,TBD,YES,TBD
5292,TBD,YES,YES,YES,TBD
5293,TBD,TBD,YES,YES,TBD
5294,TBD,TBD,TBD,YES,TBD
5295,TBD,TBD,YES,YES,TBD
5296,TBD,YES,TBD,YES,TBD
5297,TBD,YES,TBD,YES,TBD
5298,TBD,TBD,YES,YES,TBD
5299,TBD,YES,TBD,YES,TBD
5300,TBD,YES,TBD,YES,TBD
5301,TBD,TBD,YES,YES,TBD
5303,TBD,YES,TBD,YES,TBD
5304,TBD,YES,TBD,YES,TBD
5305,TBD,TBD,YES,YES,TBD
5306,TBD,TBD,TBD,YES,TBD
5307,TBD,YES,TBD,YES,TBD
5308,TBD,YES,TBD,YES,TBD
5309,TBD,YES,TBD,YES,TBD
5310,TBD,TBD,TBD,YES,TBD
5311,TBD,TBD,TBD,YES,TBD
5312,TBD,TBD,YES,YES,YES
5313,TBD,TBD,YES,YES,TBD
5314,TBD,TBD,TBD,YES,TBD
5316,TBD,TBD,TBD,YES,TBD
5317,TBD,YES,YES,YES,TBD
5319,TBD,TBD,TBD,YES,TBD
5320,TBD,TBD,TBD,YES,TBD
5321,TBD,TBD,TBD,YES,TBD
5323,TBD,TBD,TBD,YES,TBD
5325,TBD,TBD,TBD,YES,TBD
5326,TBD,TBD,TBD,YES,TBD
5327,TBD,TBD,TBD,YES,TBD
5328,TBD,TBD,TBD,YES,TBD
5329,TBD,YES,TBD,YES,TBD
5330,TBD,YES,YES,YES,TBD
5331,TBD,YES,YES,YES,TBD
5332,TBD,YES,TBD,YES,TBD
5334,TBD,YES,YES,YES,TBD
5335,TBD,TBD,TBD,YES,TBD
5336,TBD,TBD,TBD,YES,TBD
5337,TBD,YES,YES,YES,TBD
5338,TBD,TBD,YES,YES,TBD
5340,TBD,TBD,TBD,YES,TBD
5341,TBD,YES,TBD,YES,TBD
5342,TBD,YES,TBD,YES,TBD
5343,TBD,YES,TBD,YES,TBD
5344,TBD,TBD,TBD,YES,TBD
5345,TBD,YES,TBD,YES,TBD
5346,TBD,YES,TBD,YES,TBD
5347,TBD,TBD,TBD,YES,TBD
5348,TBD,TBD,TBD,YES,TBD
5349,TBD,YES,TBD,YES,TBD
5350,TBD,TBD,TBD,YES,TBD
5352,TBD,TBD,TBD,YES,TBD
5353,TBD,TBD,TBD,YES,TBD
5355,TBD,YES,TBD,YES,TBD
5356,TBD,YES,TBD,YES,TBD
5358,TBD,TBD,TBD,YES,TBD
5359,TBD,TBD,TBD,YES,TBD
5360,TBD,YES,TBD,YES,TBD
5361,TBD,YES,YES,YES,TBD
5363,TBD,TBD,YES,YES,TBD
5364,TBD,TBD,TBD,YES,TBD
5365,TBD,TBD,TBD,YES,TBD
5366,TBD,TBD,TBD,YES,TBD
5367,TBD,YES,TBD,YES,TBD
5368,TBD,YES,YES,YES,TBD
5369,TBD,YES,TBD,YES,TBD
5370,TBD,YES,YES,YES,TBD
5371,TBD,TBD,TBD,YES,TBD
5372,TBD,TBD,TBD,YES,TBD
5373,TBD,YES,TBD,TBD,TBD
5374,TBD,YES,TBD,YES,TBD
5376,TBD,TBD,TBD,YES,TBD
5378,TBD,TBD,TBD,YES,TBD
5379,TBD,YES,TBD,YES,TBD
5381,TBD,YES,TBD,TBD,TBD
5382,TBD,TBD,TBD,YES,TBD
5383,TBD,YES,TBD,YES,TBD
5384,TBD,TBD,TBD,YES,TBD
5385,TBD,TBD,TBD,YES,TBD
5386,TBD,TBD,TBD,YES,TBD
5387,TBD,YES,TBD,YES,TBD
5388,TBD,TBD,TBD,YES,TBD
5389,TBD,YES,TBD,YES,TBD
5390,TBD,TBD,YES,YES,TBD
5391,TBD,TBD,TBD,YES,TBD
5392,TBD,YES,TBD,YES,TBD
5981,TBD,YES,TBD,YES,TBD
5394,TBD,YES,YES,YES,TBD
5396,TBD,YES,YES,YES,TBD
5397,TBD,YES,TBD,TBD,TBD
5398,TBD,TBD,YES,YES,TBD
5399,TBD,TBD,TBD,YES,TBD
5402,TBD,TBD,TBD,YES,TBD
5403,TBD,TBD,TBD,YES,TBD
5408,TBD,YES,TBD,YES,TBD
5409,TBD,YES,YES,YES,TBD
5410,TBD,YES,YES,YES,TBD
5411,TBD,TBD,YES,YES,TBD
5414,TBD,TBD,TBD,YES,TBD
5416,TBD,TBD,YES,YES,TBD
5417,TBD,YES,TBD,YES,TBD
5418,TBD,YES,YES,YES,TBD
5419,TBD,YES,TBD,YES,TBD
5420,TBD,YES,TBD,YES,TBD
5421,TBD,TBD,TBD,YES,TBD
5422,TBD,YES,TBD,YES,TBD
5423,TBD,TBD,TBD,YES,TBD
5424,TBD,YES,YES,YES,TBD
5425,TBD,TBD,YES,YES,TBD
5426,TBD,YES,YES,YES,TBD
5427,TBD,TBD,TBD,YES,TBD
5428,TBD,YES,YES,YES,TBD
5429,TBD,YES,TBD,YES,TBD
5430,TBD,YES,YES,YES,TBD
5432,TBD,YES,TBD,TBD,TBD
5433,TBD,YES,TBD,YES,TBD
5434,TBD,YES,YES,YES,TBD
5435,TBD,YES,TBD,YES,TBD
5436,TBD,TBD,TBD,YES,TBD
5438,TBD,TBD,TBD,TBD,TBD
5439,TBD,TBD,YES,YES,TBD
5440,TBD,YES,YES,YES,TBD
5441,TBD,YES,TBD,YES,TBD
5442,TBD,TBD,TBD,YES,TBD
5443,TBD,YES,YES,YES,TBD
5444,TBD,YES,TBD,TBD,TBD
5445,TBD,YES,YES,YES,TBD
5446,TBD,TBD,TBD,YES,TBD
5447,TBD,TBD,YES,YES,TBD
5448,TBD,YES,TBD,YES,TBD
5449,TBD,TBD,YES,YES,TBD
5450,TBD,TBD,TBD,YES,TBD
5451,TBD,TBD,TBD,YES,TBD
5452,TBD,TBD,TBD,YES,TBD
5453,TBD,TBD,TBD,YES,TBD
5455,TBD,TBD,TBD,YES,TBD
5458,TBD,YES,TBD,YES,TBD
5459,TBD,YES,TBD,YES,TBD
5460,TBD,YES,TBD,YES,TBD
5461,TBD,YES,YES,YES,TBD
5462,TBD,YES,TBD,YES,TBD
5463,TBD,TBD,TBD,TBD,TBD
5464,TBD,TBD,TBD,YES,TBD
5466,TBD,YES,TBD,YES,TBD
5467,TBD,YES,TBD,YES,TBD
5469,TBD,TBD,TBD,YES,TBD
5470,TBD,YES,TBD,YES,TBD
5471,TBD,YES,TBD,YES,TBD
5472,TBD,TBD,YES,YES,TBD
5476,TBD,TBD,TBD,YES,TBD
5477,TBD,TBD,TBD,YES,TBD
5479,TBD,YES,YES,YES,TBD
5480,TBD,YES,TBD,YES,TBD
5481,TBD,TBD,TBD,YES,TBD
5482,TBD,YES,TBD,YES,TBD
5483,TBD,YES,TBD,YES,TBD
5485,TBD,TBD,TBD,YES,TBD
5486,TBD,TBD,TBD,YES,TBD
5487,TBD,TBD,TBD,YES,TBD
5488,TBD,YES,YES,YES,TBD
5489,TBD,YES,YES,YES,TBD
5490,TBD,YES,TBD,YES,TBD
5491,TBD,YES,TBD,YES,TBD
5492,TBD,YES,TBD,YES,TBD
5494,TBD,TBD,TBD,YES,TBD
5495,TBD,TBD,YES,YES,TBD
5497,TBD,YES,TBD,YES,TBD
5498,TBD,YES,TBD,YES,TBD
5499,TBD,YES,TBD,YES,TBD
5600,TBD,TBD,TBD,YES,TBD
5601,TBD,TBD,TBD,YES,TBD
5602,TBD,TBD,TBD,YES,TBD
5603,TBD,TBD,TBD,YES,TBD
3019,TBD,YES,TBD,YES,TBD
3144,TBD,YES,TBD,YES,TBD
5609,TBD,YES,YES,YES,TBD
2486,TBD,YES,TBD,YES,TBD
3176,TBD,YES,TBD,YES,TBD
3844,TBD,YES,TBD,YES,TBD
4388,TBD,TBD,TBD,YES,TBD
5612,TBD,TBD,YES,YES,TBD
5613,TBD,TBD,TBD,YES,TBD
5614,TBD,TBD,TBD,YES,YES
5615,TBD,TBD,TBD,YES,TBD
5616,TBD,TBD,TBD,YES,TBD
5617,TBD,TBD,TBD,YES,TBD
5622,TBD,YES,TBD,YES,TBD
5623,TBD,YES,TBD,YES,TBD
5624,TBD,TBD,TBD,YES,TBD
5626,TBD,YES,TBD,YES,TBD
4626,TBD,YES,TBD,YES,TBD
5628,TBD,YES,YES,YES,TBD
5629,TBD,YES,YES,YES,TBD
5632,TBD,YES,YES,YES,TBD
5633,TBD,YES,YES,YES,TBD
5393,TBD,TBD,TBD,YES,TBD
5635,TBD,YES,YES,YES,TBD
5637,TBD,TBD,TBD,YES,TBD
5638,TBD,TBD,TBD,YES,TBD
5606,YES,YES,TBD,YES,TBD
5641,TBD,YES,YES,YES,TBD
5643,TBD,YES,TBD,YES,TBD
5644,TBD,YES,YES,YES,TBD
5649,TBD,TBD,TBD,YES,TBD
5653,TBD,YES,TBD,YES,TBD
5654,TBD,YES,TBD,YES,TBD
5657,TBD,TBD,TBD,YES,TBD
6176,YES,TBD,TBD,YES,TBD
3139,YES,YES,TBD,YES,TBD
5661,TBD,TBD,TBD,YES,TBD
3604,YES,YES,TBD,YES,TBD
5664,TBD,YES,TBD,YES,TBD
5667,TBD,TBD,TBD,TBD,TBD
5668,TBD,TBD,TBD,TBD,TBD
5669,TBD,TBD,TBD,TBD,TBD
5670,TBD,YES,TBD,YES,TBD
5671,TBD,TBD,YES,YES,TBD
5672,TBD,TBD,TBD,YES,TBD
5673,TBD,YES,TBD,YES,TBD
5675,TBD,YES,TBD,YES,TBD
5676,TBD,YES,YES,YES,TBD
5678,TBD,YES,TBD,YES,TBD
5683,TBD,YES,TBD,YES,TBD
5684,TBD,TBD,TBD,YES,TBD
5686,TBD,YES,YES,YES,TBD
5689,TBD,YES,TBD,YES,TBD
5691,TBD,TBD,TBD,YES,TBD
5692,TBD,TBD,TBD,YES,TBD
5693,TBD,TBD,TBD,YES,TBD
5695,TBD,TBD,TBD,TBD,TBD
5697,TBD,TBD,TBD,TBD,TBD
5700,TBD,YES,TBD,YES,TBD
5701,TBD,YES,TBD,YES,TBD
5702,TBD,YES,TBD,YES,TBD
5703,TBD,YES,TBD,YES,TBD
5704,TBD,TBD,TBD,YES,TBD
5705,TBD,YES,YES,YES,TBD
5706,TBD,YES,TBD,YES,TBD
5707,TBD,TBD,TBD,YES,TBD
5709,TBD,TBD,YES,YES,TBD
5710,TBD,YES,YES,YES,TBD
5713,TBD,YES,TBD,YES,TBD
5715,TBD,YES,TBD,YES,TBD
5716,TBD,YES,TBD,YES,TBD
5717,TBD,YES,TBD,YES,TBD
5719,TBD,TBD,TBD,YES,TBD
5722,TBD,TBD,TBD,YES,TBD
5725,TBD,YES,TBD,YES,TBD
5726,TBD,YES,TBD,YES,TBD
5727,TBD,YES,TBD,YES,TBD
5728,TBD,TBD,TBD,YES,TBD
5731,TBD,TBD,TBD,YES,TBD
5732,TBD,TBD,YES,YES,TBD
5734,TBD,YES,TBD,YES,TBD
5735,TBD,YES,TBD,YES,TBD
5737,TBD,TBD,TBD,YES,TBD
5738,TBD,TBD,TBD,YES,TBD
5740,TBD,YES,TBD,YES,TBD
5741,TBD,YES,TBD,YES,TBD
5743,TBD,YES,TBD,YES,TBD
5744,TBD,YES,TBD,YES,TBD
5745,TBD,TBD,YES,YES,TBD
5747,TBD,TBD,TBD,YES,TBD
5748,TBD,TBD,TBD,YES,TBD
5751,TBD,YES,TBD,YES,TBD
5752,TBD,TBD,YES,YES,TBD
5753,TBD,YES,TBD,YES,TBD
5754,TBD,YES,TBD,YES,TBD
5755,TBD,YES,TBD,YES,TBD
5758,TBD,TBD,TBD,YES,TBD
5759,TBD,TBD,TBD,YES,TBD
5760,TBD,YES,TBD,YES,TBD
5761,TBD,TBD,TBD,YES,TBD
5763,TBD,TBD,TBD,YES,TBD
5764,TBD,TBD,TBD,YES,TBD
5766,TBD,YES,TBD,YES,TBD
5767,TBD,YES,TBD,YES,TBD
5768,TBD,YES,YES,YES,TBD
5769,TBD,YES,TBD,YES,TBD
5771,TBD,YES,TBD,YES,TBD
5772,TBD,TBD,TBD,YES,TBD
5773,TBD,TBD,TBD,YES,TBD
5774,TBD,TBD,TBD,YES,TBD
5776,TBD,YES,TBD,YES,TBD
5777,TBD,YES,TBD,YES,TBD
5779,TBD,YES,TBD,YES,TBD
5780,TBD,YES,TBD,YES,TBD
5782,TBD,YES,TBD,YES,TBD
5786,TBD,YES,TBD,YES,TBD
5787,TBD,YES,TBD,YES,TBD
5789,TBD,YES,TBD,YES,TBD
5790,TBD,YES,TBD,YES,TBD
5791,TBD,TBD,TBD,YES,TBD
5795,TBD,TBD,TBD,YES,TBD
5797,TBD,YES,TBD,YES,TBD
5799,TBD,YES,TBD,YES,TBD
5804,TBD,YES,TBD,YES,TBD
5805,TBD,TBD,TBD,YES,TBD
5806,TBD,YES,YES,YES,TBD
5807,TBD,YES,YES,YES,TBD
5808,TBD,YES,TBD,YES,TBD
5809,TBD,YES,TBD,YES,TBD
5810,TBD,YES,YES,YES,TBD
5812,TBD,YES,TBD,YES,TBD
5813,TBD,YES,TBD,YES,TBD
5814,TBD,TBD,TBD,YES,TBD
5815,TBD,TBD,TBD,YES,TBD
5816,TBD,TBD,TBD,YES,TBD
5817,TBD,TBD,TBD,YES,TBD
5818,TBD,TBD,TBD,YES,TBD
5819,TBD,TBD,TBD,YES,TBD
5820,TBD,TBD,TBD,YES,TBD
5823,TBD,YES,TBD,YES,TBD
5824,TBD,TBD,TBD,YES,TBD
5826,TBD,YES,TBD,YES,TBD
5605,YES,YES,TBD,YES,TBD
5829,TBD,YES,TBD,YES,TBD
5831,TBD,YES,TBD,YES,TBD
5832,TBD,YES,TBD,YES,TBD
5835,TBD,YES,TBD,YES,TBD
5837,TBD,TBD,TBD,YES,TBD
5839,TBD,YES,YES,YES,TBD
5840,TBD,TBD,TBD,YES,TBD
5841,TBD,TBD,TBD,YES,TBD
5842,TBD,TBD,YES,YES,TBD
5843,TBD,YES,YES,YES,TBD
5844,TBD,TBD,TBD,YES,TBD
5845,TBD,YES,TBD,YES,TBD
5846,TBD,YES,TBD,YES,TBD
5847,TBD,YES,TBD,YES,TBD
5848,TBD,YES,YES,YES,TBD
5851,TBD,YES,TBD,YES,TBD
5853,TBD,YES,YES,YES,YES
5854,TBD,TBD,TBD,YES,TBD
5610,YES,YES,TBD,YES,TBD
5857,TBD,YES,TBD,YES,TBD
5858,TBD,YES,TBD,YES,TBD
5859,TBD,YES,YES,YES,TBD
5861,TBD,YES,TBD,YES,TBD
5863,TBD,TBD,TBD,YES,TBD
5864,TBD,YES,TBD,YES,TBD
5866,TBD,TBD,TBD,YES,TBD
5867,TBD,TBD,YES,YES,TBD
5869,TBD,YES,TBD,YES,TBD
5871,TBD,YES,YES,YES,TBD
5872,TBD,YES,TBD,YES,TBD
5874,TBD,YES,TBD,YES,TBD
5875,TBD,YES,TBD,YES,TBD
5876,TBD,YES,TBD,YES,TBD
5879,TBD,TBD,TBD,YES,TBD
5880,TBD,TBD,TBD,YES,TBD
5881,TBD,TBD,YES,YES,TBD
5882,TBD,TBD,TBD,YES,TBD
5883,TBD,YES,YES,YES,TBD
5884,TBD,YES,TBD,YES,TBD
5886,TBD,TBD,TBD,YES,TBD
5888,TBD,YES,TBD,YES,TBD
5889,TBD,TBD,YES,YES,TBD
5890,TBD,YES,YES,YES,TBD
5891,TBD,TBD,YES,YES,TBD
5893,TBD,TBD,TBD,YES,TBD
5894,TBD,YES,TBD,YES,TBD
5898,TBD,YES,TBD,YES,TBD
5903,TBD,TBD,TBD,YES,TBD
5907,TBD,TBD,TBD,YES,TBD
5908,TBD,YES,TBD,YES,TBD
5911,TBD,TBD,TBD,YES,TBD
5912,TBD,TBD,YES,YES,TBD
5922,TBD,YES,TBD,YES,TBD
5923,TBD,YES,TBD,YES,TBD
5925,TBD,YES,TBD,YES,TBD
5927,TBD,TBD,TBD,YES,TBD
5929,TBD,YES,TBD,YES,TBD
5930,TBD,YES,YES,YES,TBD
5932,TBD,TBD,TBD,YES,TBD
5935,TBD,YES,YES,YES,TBD
5936,TBD,TBD,TBD,YES,TBD
5938,TBD,TBD,YES,YES,TBD
5944,TBD,TBD,TBD,YES,TBD
5945,TBD,TBD,TBD,YES,TBD
5947,TBD,YES,TBD,YES,TBD
5954,TBD,YES,YES,YES,TBD
5956,TBD,YES,YES,YES,TBD
5957,TBD,YES,YES,YES,TBD
5959,TBD,TBD,YES,YES,TBD
5960,TBD,YES,TBD,YES,TBD
5962,TBD,YES,TBD,YES,TBD
5963,TBD,TBD,TBD,YES,TBD
5964,TBD,YES,TBD,YES,TBD
5965,TBD,TBD,TBD,YES,TBD
5968,TBD,YES,TBD,YES,TBD
5969,TBD,TBD,TBD,YES,TBD
5976,TBD,YES,YES,YES,TBD
5977,TBD,YES,YES,YES,TBD
5979,TBD,YES,TBD,YES,TBD
3145,YES,YES,YES,YES,TBD
3740,YES,YES,TBD,YES,TBD
5982,YES,YES,TBD,YES,TBD
5987,TBD,YES,TBD,YES,TBD
5988,TBD,YES,TBD,YES,TBD
3083,YES,YES,TBD,YES,TBD
5991,TBD,YES,TBD,YES,TBD
5992,TBD,YES,TBD,YES,TBD
3178,YES,YES,TBD,YES,TBD
5994,YES,YES,TBD,YES,TBD
5996,TBD,TBD,YES,YES,TBD
6078,TBD,TBD,TBD,YES,TBD
6098,TBD,YES,TBD,YES,TBD
6149,TBD,YES,TBD,YES,TBD
6159,TBD,YES,TBD,YES,TBD
6165,TBD,YES,TBD,YES,TBD
6166,TBD,YES,TBD,YES,TBD
6170,TBD,TBD,TBD,YES,TBD
6172,TBD,YES,TBD,YES,TBD
6173,TBD,YES,TBD,YES,TBD
6174,TBD,YES,TBD,YES,TBD
6243,YES,TBD,TBD,YES,TBD
6178,TBD,YES,TBD,YES,TBD
6190,TBD,TBD,TBD,YES,TBD
6207,TBD,YES,TBD,YES,TBD
6226,TBD,YES,TBD,YES,TBD
6233,TBD,TBD,TBD,YES,TBD
3047,YES,YES,TBD,YES,TBD
6263,TBD,TBD,TBD,YES,TBD
6264,TBD,TBD,TBD,YES,TBD
6286,TBD,YES,TBD,YES,TBD
6300,TBD,TBD,YES,YES,TBD
6323,TBD,YES,TBD,YES,TBD
6370,TBD,YES,TBD,YES,TBD
6390,TBD,YES,TBD,YES,TBD
6392,TBD,YES,YES,YES,TBD
6394,TBD,TBD,YES,TBD,TBD
6395,TBD,YES,TBD,YES,TBD
6397,TBD,TBD,TBD,YES,TBD
6398,TBD,TBD,TBD,YES,TBD
6459,TBD,YES,TBD,YES,TBD
6467,TBD,YES,TBD,YES,TBD
6469,TBD,YES,TBD,YES,TBD
6470,TBD,YES,TBD,YES,TBD
6476,TBD,YES,TBD,YES,TBD
6477,TBD,YES,TBD,YES,TBD
6480,TBD,YES,TBD,YES,TBD
6500,TBD,YES,TBD,YES,TBD
6531,TBD,YES,TBD,YES,TBD
6548,TBD,YES,TBD,YES,TBD
6576,TBD,YES,TBD,YES,TBD
6577,TBD,YES,TBD,YES,TBD
6578,TBD,TBD,TBD,YES,TBD
6579,TBD,TBD,TBD,YES,TBD
6583,TBD,TBD,TBD,YES,TBD
6585,TBD,YES,TBD,YES,TBD
6586,TBD,TBD,TBD,YES,TBD
6587,TBD,YES,TBD,YES,TBD
6588,TBD,YES,TBD,YES,TBD
6590,TBD,TBD,TBD,YES,TBD
6732,TBD,YES,TBD,YES,TBD
6786,TBD,YES,TBD,YES,TBD
6789,TBD,TBD,YES,YES,TBD
6798,TBD,YES,TBD,YES,TBD
6807,TBD,YES,YES,YES,TBD
6813,TBD,YES,TBD,YES,TBD
6814,TBD,TBD,TBD,YES,TBD
6828,TBD,TBD,TBD,YES,TBD
6849,TBD,YES,TBD,YES,TBD
6850,TBD,YES,TBD,YES,TBD
6851,TBD,TBD,TBD,YES,TBD
6876,TBD,YES,TBD,YES,TBD
6878,TBD,YES,TBD,YES,TBD
6879,TBD,YES,YES,YES,TBD
6887,TBD,TBD,TBD,YES,TBD
6894,TBD,YES,TBD,YES,TBD
6898,TBD,YES,TBD,YES,TBD
6929,TBD,YES,TBD,YES,TBD
6930,TBD,TBD,TBD,YES,TBD
6931,TBD,YES,YES,YES,TBD
6932,TBD,TBD,TBD,YES,TBD
6936,TBD,YES,TBD,YES,TBD
6937,TBD,TBD,TBD,YES,TBD
6941,TBD,TBD,TBD,YES,TBD
6942,TBD,TBD,TBD,YES,TBD
6943,TBD,YES,TBD,YES,TBD
6951,TBD,TBD,TBD,YES,TBD
6952,TBD,TBD,TBD,YES,TBD
6953,TBD,TBD,TBD,YES,TBD
6958,TBD,YES,TBD,YES,TBD
6960,TBD,TBD,TBD,YES,TBD
6962,TBD,TBD,TBD,YES,TBD
6963,TBD,TBD,TBD,YES,TBD
6964,TBD,YES,TBD,YES,TBD
6966,TBD,TBD,TBD,YES,TBD
6967,TBD,TBD,TBD,YES,TBD
6968,TBD,YES,TBD,YES,TBD
6971,TBD,TBD,TBD,YES,TBD
6975,TBD,YES,TBD,YES,TBD
6978,TBD,TBD,YES,YES,TBD
6998,TBD,TBD,YES,YES,TBD
7004,TBD,TBD,TBD,YES,TBD
7009,TBD,YES,TBD,YES,TBD
7020,TBD,TBD,YES,YES,TBD
7032,TBD,YES,YES,YES,YES
7043,TBD,TBD,TBD,YES,TBD
7062,TBD,TBD,TBD,YES,TBD
7072,TBD,TBD,TBD,YES,TBD
7087,TBD,YES,TBD,YES,TBD
7098,TBD,YES,TBD,YES,TBD
7099,TBD,TBD,TBD,YES,TBD
7127,TBD,YES,TBD,YES,TBD
7129,TBD,YES,TBD,YES,TBD
7137,TBD,YES,TBD,YES,TBD
7146,TBD,TBD,TBD,YES,TBD
7156,TBD,YES,TBD,YES,TBD
7162,TBD,YES,TBD,YES,TBD
7168,TBD,TBD,TBD,YES,TBD
7174,TBD,YES,TBD,YES,TBD
7177,TBD,TBD,TBD,YES,TBD
7178,TBD,TBD,TBD,YES,TBD
7179,TBD,YES,TBD,YES,TBD
7180,TBD,TBD,TBD,YES,TBD
7181,TBD,YES,TBD,YES,TBD
7185,TBD,TBD,TBD,YES,TBD
7188,TBD,YES,TBD,YES,TBD
7194,TBD,YES,YES,YES,TBD
7199,TBD,TBD,TBD,YES,TBD
7205,TBD,TBD,TBD,YES,TBD
3359,YES,TBD,TBD,YES,TBD
7209,TBD,YES,TBD,YES,TBD
7218,TBD,YES,TBD,YES,TBD
7220,TBD,YES,TBD,YES,TBD
7221,TBD,TBD,TBD,YES,TBD
7222,TBD,YES,TBD,YES,TBD
7224,TBD,YES,TBD,YES,TBD
7229,TBD,YES,TBD,YES,TBD
7232,TBD,YES,TBD,YES,TBD
7233,TBD,TBD,TBD,YES,TBD
7235,TBD,YES,TBD,YES,TBD
7238,TBD,YES,TBD,YES,TBD
7240,TBD,TBD,TBD,YES,TBD
7241,TBD,TBD,TBD,YES,TBD
7242,TBD,TBD,TBD,YES,TBD
7243,TBD,YES,TBD,YES,TBD
7245,TBD,YES,TBD,YES,TBD
7246,TBD,YES,TBD,YES,TBD
7247,TBD,YES,TBD,YES,TBD
7249,TBD,TBD,TBD,YES,TBD
7251,TBD,TBD,TBD,YES,TBD
7262,TBD,TBD,TBD,YES,TBD
7280,TBD,YES,TBD,YES,TBD
7281,TBD,YES,TBD,YES,TBD
7290,TBD,YES,TBD,YES,TBD
7294,TBD,TBD,TBD,YES,TBD
7296,TBD,TBD,TBD,YES,TBD
7298,TBD,YES,TBD,YES,TBD
7299,TBD,TBD,TBD,YES,TBD
7301,TBD,TBD,TBD,YES,TBD
7304,TBD,TBD,TBD,YES,TBD
7307,TBD,YES,TBD,YES,TBD
7308,TBD,TBD,TBD,YES,TBD
7309,TBD,TBD,TBD,YES,TBD
7311,TBD,YES,TBD,YES,TBD
7315,TBD,TBD,TBD,YES,TBD
7317,TBD,YES,TBD,YES,TBD
4431,YES,TBD,TBD,YES,TBD
7324,TBD,YES,TBD,YES,TBD
7326,TBD,TBD,TBD,YES,TBD
7329,TBD,YES,TBD,YES,TBD
7334,TBD,YES,TBD,YES,TBD
7337,TBD,YES,TBD,YES,TBD
7339,TBD,YES,TBD,YES,TBD
7340,TBD,YES,TBD,YES,TBD
7342,TBD,YES,TBD,YES,TBD
7347,TBD,TBD,TBD,YES,TBD
7349,TBD,YES,TBD,YES,TBD
7357,TBD,TBD,TBD,YES,TBD
7361,TBD,TBD,TBD,YES,TBD
7362,TBD,YES,TBD,YES,TBD
7601,TBD,TBD,TBD,YES,TBD
8331,TBD,TBD,TBD,YES,TBD
8861,TBD,TBD,TBD,YES,TBD
8930,TBD,YES,TBD,YES,TBD
8958,TBD,TBD,TBD,YES,TBD
