Store #,Format,City,State,Rx Freq,July Rx,August Rx,September Rx,Service Provider,Phone Number
3011,WNM,Boynton Beach,FL,Sweep,,,30,CHES,844-367-5240
171,SUP,Camden,AR,Sweep,,5,,CHES,844-367-5240
1482,WM,Tampa,FL,Sweep,,26,,CHES,844-367-5240
1610,WM,Greece,NY,Sweep,,26,,CHES,844-367-5240
167,SUP,Crossett,AR,Sweep,,,23,CHES,844-367-5240
1716,WM,Prince Frederick,MD,Sweep,,26,,CHES,844-367-5240
1919,WM,Lincoln,ME,Sweep,,26,,CHES,844-367-5240
2264,WM,Schenectady,NY,Sweep,,26,,CHES,844-367-5240
1741,SUP,Milford,DE,Sweep,,5,,CHES,844-367-5240
1742,SUP,Turnersville,NJ,Sweep,,5,,CHES,844-367-5240
6434,SAM ,LAUREL,MD,Sweep,,19,,CHES,844-367-5240
1749,SUP,Somersworth,NH,Sweep,,12,,CHES,844-367-5240
1753,SUP,Derry,NH,Sweep,,12,,CHES,844-367-5240
6448,SAM ,New Port Richey,FL,Sweep,,19,,CHES,844-367-5240
3013,WNM,Pinellas Park,FL,Sweep,,,30,CHES,844-367-5240
2898,WM,Old Saybrook,CT,Sweep,,26,,CHES,844-367-5240
2903,WM,Chelmsford,MA,Sweep,,26,,CHES,844-367-5240
3491,WM,Methuen,MA,Sweep,,26,,CHES,844-367-5240
5111,WM,Watchung,NJ,Sweep,,26,,CHES,844-367-5240
1788,SUP,Scarborough,ME,Sweep,,,16,CHES,844-367-5240
1794,SUP,Bloomsburg,PA,Sweep,,5,,CHES,844-367-5240
1796,SUP,Amherst,NH,Sweep,,12,,CHES,844-367-5240
5229,WM,Wyncote,PA,Sweep,,26,,CHES,844-367-5240
18,SUP,Newport,AR,Sweep,22,,,CHES,844-367-5240
3161,WNM,South Pasadena,FL,Sweep,,,30,CHES,844-367-5240
1807,SUP,West Berlin,NJ,Sweep,8,,,CHES,844-367-5240
5281,WM,Woodbridge,NJ,Sweep,,26,,CHES,844-367-5240
977,WM,Fernandina Beach,FL,Sweep,,26,,CHES,844-367-5240
3414,WNM,Palm Harbor,FL,Sweep,,,30,CHES,844-367-5240
4434,WNM,Ocala,FL,Sweep,,,30,CHES,844-367-5240
2745,WNM,Fayetteville,AR,Sweep,,26,,CHES,844-367-5240
3606,WNM,Debary,FL,Sweep,,26,,CHES,844-367-5240
1845,SUP,Cooper City,FL,Sweep,,5,,CHES,844-367-5240
4669,WNM,Pinellas Park,FL,Sweep,,,30,CHES,844-367-5240
4579,WNM,Fort Smith,AR,Sweep,,26,,CHES,844-367-5240
6673,SAM ,Cheektowaga,NY,Sweep,,19,,CHES,844-367-5240
5737,WNM,Fayetteville,AR,Sweep,,26,,CHES,844-367-5240
1854,SUP,Hatillo,PR,Sweep,,12,,CHES,844-367-5240
1856,SUP,Bangor,ME,Sweep,15,,,CHES,844-367-5240
5818,WNM,Jacksonville,FL,Sweep,,26,,CHES,844-367-5240
1866,SUP,Farmington,ME,Sweep,,5,,CHES,844-367-5240
5221,WNM,Tampa,FL,Sweep,,,30,CHES,844-367-5240
1868,SUP,Auburn,ME,Sweep,8,,,CHES,844-367-5240
1871,SUP,Watertown,NY,Sweep,,5,,CHES,844-367-5240
1873,SUP,Cranston,RI,Sweep,15,,,CHES,844-367-5240
1874,SUP,Englewood,FL,Sweep,15,,,CHES,844-367-5240
1875,SUP,Severn,MD,Sweep,,,9,CHES,844-367-5240
5819,WNM,Fruit Cove,FL,Sweep,,26,,CHES,844-367-5240
1890,SUP,Salisbury,MD,Sweep,22,,,CHES,844-367-5240
1891,SUP,Manchester,CT,Sweep,22,,,CHES,844-367-5240
4724,SAM ,Hoover,AL,Sweep,,19,,CHES,844-367-5240
5820,WNM,Middleburg,FL,Sweep,,26,,CHES,844-367-5240
1736,SUP,Dover,DE,Sweep,,,23,CHES,844-367-5240
1909,SUP,Niagara Falls,NY,Sweep,,5,,CHES,844-367-5240
2997,WRX,Fayetteville,AR,Sweep,,26,,CHES,844-367-5240
1907,SUP,Hinsdale,NH,Sweep,,,23,CHES,844-367-5240
1926,SUP,Oswego,NY,Sweep,,12,,CHES,844-367-5240
1932,SUP,Ellsworth,ME,Sweep,15,,,CHES,844-367-5240
1029,SUP,Homosassa,FL,Sweep,,26,,CHES,844-367-5240
525,WNM,Lake Mary,FL,Sweep,,,30,CHES,844-367-5240
1939,SUP,Brunswick,ME,Sweep,8,,,CHES,844-367-5240
1940,SUP,Rensselaer,NY,Sweep,,12,,CHES,844-367-5240
1945,SUP,Mansfield,PA,Sweep,,12,,CHES,844-367-5240
8247,SAM ,Homewood,AL,Sweep,,19,,CHES,844-367-5240
1949,SUP,Fredonia,NY,Sweep,,12,,CHES,844-367-5240
5255,WNM,Tampa,FL,Sweep,,,30,CHES,844-367-5240
1954,SUP,Sanford,ME,Sweep,,5,,CHES,844-367-5240
4817,SAM ,Birmingham,AL,Sweep,,19,,CHES,844-367-5240
1959,SUP,Middletown,NY,Sweep,22,,,CHES,844-367-5240
1960,SUP,Tampa,FL,Sweep,,5,,CHES,844-367-5240
1964,SUP,Westerly,RI,Sweep,,,16,CHES,844-367-5240
1966,SUP,Geneseo,NY,Sweep,,12,,CHES,844-367-5240
1967,SUP,Springfield,MA,Sweep,22,,,CHES,844-367-5240
1173,SUP,Jacksonville,FL,Sweep,,26,,CHES,844-367-5240
5265,WNM,St. Cloud,FL,Sweep,,,30,CHES,844-367-5240
1973,SUP,Lakewood,NY,Sweep,,5,,CHES,844-367-5240
4836,SAM ,Oxford,AL,Sweep,,19,,CHES,844-367-5240
8287,SAM ,Morrow,GA,Sweep,,19,,CHES,844-367-5240
1219,SUP,Jacksonville,FL,Sweep,,26,,CHES,844-367-5240
1980,SUP,Putnam,CT,Sweep,22,,,CHES,844-367-5240
1220,SUP,Orlando,FL,Sweep,,26,,CHES,844-367-5240
8211,SAM ,Douglasville,GA,Sweep,,19,,CHES,844-367-5240
1985,SUP,Laurel,MD,Sweep,,,16,CHES,844-367-5240
8203,SAM ,Marietta,GA,Sweep,,19,,CHES,844-367-5240
6506,SAM ,Albany,GA,Sweep,,19,,CHES,844-367-5240
1225,SUP,Orange Park,FL,Sweep,,26,,CHES,844-367-5240
8202,SAM ,Savannah,GA,Sweep,,19,,CHES,844-367-5240
5654,WNM,Tampa,FL,Sweep,,,30,CHES,844-367-5240
1349,SUP,Sunrise,FL,Sweep,,26,,CHES,844-367-5240
1387,SUP,Coral Springs,FL,Sweep,,26,,CHES,844-367-5240
6329,SAM ,Tupelo,MS,Sweep,,19,,CHES,844-367-5240
1398,SUP,Lake Worth,FL,Sweep,,26,,CHES,844-367-5240
2022,SUP,North Windham,CT,Sweep,22,,,CHES,844-367-5240
144,SUP,Fayetteville,AR,Sweep,,26,,CHES,844-367-5240
1924,SUP,Presque Isle,ME,Sweep,,,23,CHES,844-367-5240
2023,SUP,Lebanon,PA,Sweep,,5,,CHES,844-367-5240
6402,SAM ,Greensboro,NC,Sweep,,19,,CHES,844-367-5240
5670,WNM,Clearwater,FL,Sweep,,,30,CHES,844-367-5240
2040,SUP,Burlington,NJ,Sweep,15,,,CHES,844-367-5240
5760,WNM,Tampa,FL,Sweep,,,30,CHES,844-367-5240
2045,SUP,Nottingham,MD,Sweep,,5,,CHES,844-367-5240
1444,SUP,Jacksonville,FL,Sweep,,26,,CHES,844-367-5240
2047,SUP,Palmyra,ME,Sweep,,5,,CHES,844-367-5240
1511,SUP,Miramar,FL,Sweep,,26,,CHES,844-367-5240
6355,SAM ,Hickory,NC,Sweep,,19,,CHES,844-367-5240
2056,SUP,Saratoga Springs,NY,Sweep,,5,,CHES,844-367-5240
5876,WNM,Dunedin,FL,Sweep,,,30,CHES,844-367-5240
2081,SUP,Clearwater,FL,Sweep,22,,,CHES,844-367-5240
8142,SAM ,Spartanburg,SC,Sweep,,19,,CHES,844-367-5240
2091,SUP,Doral,FL,Sweep,,5,,CHES,844-367-5240
2093,SUP,Utica,NY,Sweep,,5,,CHES,844-367-5240
6236,SAM ,Rock Hill,SC,Sweep,,19,,CHES,844-367-5240
2096,SUP,Warminster,PA,Sweep,8,,,CHES,844-367-5240
6371,SAM ,Woodbridge,VA,Sweep,,19,,CHES,844-367-5240
1114,SUP,Mountain View,AR,Sweep,,,30,CHES,844-367-5240
2104,SUP,Newburgh,NY,Sweep,22,,,CHES,844-367-5240
6368,SAM ,Chesapeake,VA,Sweep,,19,,CHES,844-367-5240
2114,SUP,Chipley,FL,Sweep,,5,,CHES,844-367-5240
2116,SUP,Queensbury,NY,Sweep,,12,,CHES,844-367-5240
6343,SAM ,Richmond,VA,Sweep,,19,,CHES,844-367-5240
2122,SUP,Avon,MA,Sweep,,5,,CHES,844-367-5240
2130,SUP,Portsmouth,NH,Sweep,,12,,CHES,844-367-5240
2135,SUP,Cobleskill,NY,Sweep,,12,,CHES,844-367-5240
2140,SUP,North Conway,NH,Sweep,,12,,CHES,844-367-5240
2141,SUP,Philadelphia,PA,Sweep,,5,,CHES,844-367-5240
2142,SUP,Salem,NH,Sweep,,12,,CHES,844-367-5240
1517,SUP,Pompano Beach,FL,Sweep,,26,,CHES,844-367-5240
157,SUP,Searcy,AR,Sweep,,26,,CHES,844-367-5240
1619,SUP,Rochester,NY,Sweep,,,30,CHES,844-367-5240
2145,SUP,Whitehall,PA,Sweep,,5,,CHES,844-367-5240
1590,SUP,Hialeah,FL,Sweep,,26,,CHES,844-367-5240
2155,SUP,Gardner,MA,Sweep,,5,,CHES,844-367-5240
1591,SUP,HARRISBURG,PA,Sweep,,26,,CHES,844-367-5240
6363,SAM ,Jacksonville,FL,Sweep,,2,,CHES,844-367-5240
1605,SUP,Pensacola,FL,Sweep,,26,,CHES,844-367-5240
2174,SUP,Westfield,MA,Sweep,22,,,CHES,844-367-5240
2176,SUP,Jupiter,FL,Sweep,,12,,CHES,844-367-5240
2178,SUP,Calais,ME,Sweep,15,,,CHES,844-367-5240
2183,SUP,Oxford,ME,Sweep,8,,,CHES,844-367-5240
2185,SUP,Selinsgrove,PA,Sweep,,5,,CHES,844-367-5240
174,SUP,Cocoa,FL,Sweep,,26,,CHES,844-367-5240
2931,SUP,Salisbury,MD,Sweep,,19,,CHES,844-367-5240
1084,WM,Orlando,FL,Sweep,,19,,CHES,844-367-5240
2208,SUP,Sayre,PA,Sweep,,12,,CHES,844-367-5240
1537,WM,Gettysburg,PA,Sweep,,19,,CHES,844-367-5240
2166,SUP,East Syracuse,NY,Sweep,,,23,CHES,844-367-5240
2225,SUP,North Smithfield,RI,Sweep,15,,,CHES,844-367-5240
2233,SUP,Frederick,MD,Sweep,,,23,CHES,844-367-5240
1781,SUP,Cortland,NY,Sweep,,26,,CHES,844-367-5240
1797,SUP,Thomaston,ME,Sweep,,26,,CHES,844-367-5240
1906,WM,Fairhaven,MA,Sweep,,19,,CHES,844-367-5240
1813,SUP,NEWARK,NY,Sweep,,26,,CHES,844-367-5240
1851,SUP,North Lauderdale,FL,Sweep,,26,,CHES,844-367-5240
2261,SUP,North Kingstown,RI,Sweep,,,16,CHES,844-367-5240
6369,SAM ,Edison,NJ,Sweep,,2,,CHES,844-367-5240
2262,SUP,Oneonta,NY,Sweep,,5,,CHES,844-367-5240
2263,SUP,Pottstown,PA,Sweep,15,,,CHES,844-367-5240
1921,WM,Manahawkin,NJ,Sweep,,19,,CHES,844-367-5240
2272,SUP,Cambridge,MD,Sweep,22,,,CHES,844-367-5240
2279,SUP,GLEN BURNIE,MD,Sweep,,5,,CHES,844-367-5240
2282,SUP,East Windsor,CT,Sweep,,5,,CHES,844-367-5240
2283,SUP,Coventry,RI,Sweep,,,16,CHES,844-367-5240
2284,SUP,Naugatuck,CT,Sweep,15,,,CHES,844-367-5240
1886,SUP,Mechanicsburg,PA,Sweep,,26,,CHES,844-367-5240
1916,SUP,Coconut Creek,FL,Sweep,,26,,CHES,844-367-5240
229,SUP,Trumann,AR,Sweep,,5,,CHES,844-367-5240
2092,WM,Ogdensburg,NY,Sweep,,19,,CHES,844-367-5240
2302,SUP,Barceloneta,PR,Sweep,,12,,CHES,844-367-5240
6387,SAM ,Pinellas Park,FL,Sweep,,2,,CHES,844-367-5240
2184,WM,Seekonk,MA,Sweep,,19,,CHES,844-367-5240
2294,SUP,Flemington,NJ,Sweep,,,23,CHES,844-367-5240
2330,SUP,Rochester,NH,Sweep,,12,,CHES,844-367-5240
2326,WM,Hornell,NY,Sweep,,19,,CHES,844-367-5240
2334,SUP,Lancaster,PA,Sweep,22,,,CHES,844-367-5240
2660,WM,North Reading,MA,Sweep,,19,,CHES,844-367-5240
2340,SUP,Ephrata,PA,Sweep,8,,,CHES,844-367-5240
2329,SUP,Orange,MA,Sweep,,,23,CHES,844-367-5240
1977,SUP,Brick,NJ,Sweep,,26,,CHES,844-367-5240
2355,SUP,Williamsville,NY,Sweep,,5,,CHES,844-367-5240
1981,SUP,California,MD,Sweep,,26,,CHES,844-367-5240
1996,SUP,Hallandale,FL,Sweep,,26,,CHES,844-367-5240
2916,WM,East Meadow,NY,Sweep,,19,,CHES,844-367-5240
2013,SUP,Waterville,ME,Sweep,,26,,CHES,844-367-5240
2351,SUP,Catskill,NY,Sweep,,,23,CHES,844-367-5240
2021,SUP,Raynham,MA,Sweep,,26,,CHES,844-367-5240
2369,SUP,Tilton,NH,Sweep,,5,,CHES,844-367-5240
2370,SUP,Troy,NY,Sweep,22,,,CHES,844-367-5240
3266,WM,East Windsor,NJ,Sweep,,19,,CHES,844-367-5240
2371,SUP,Wallingford,CT,Sweep,,12,,CHES,844-367-5240
2387,SUP,Brandon,FL,Sweep,22,,,CHES,844-367-5240
1970,SUP,Hudson,MA,Sweep,,,30,CHES,844-367-5240
3292,WM,Union,NJ,Sweep,,19,,CHES,844-367-5240
6420,SAM ,Clearwater,FL,Sweep,,2,,CHES,844-367-5240
2405,SUP,Hamburg,NY,Sweep,,5,,CHES,844-367-5240
2412,SUP,Ellicott City,MD,Sweep,,,23,CHES,844-367-5240
2423,SUP,Carolina,PR,Sweep,15,,,CHES,844-367-5240
2424,SUP,Ticonderoga,NY,Sweep,15,,,CHES,844-367-5240
2436,SUP,Sykesville,MD,Sweep,,,23,CHES,844-367-5240
2444,SUP,Oneida,NY,Sweep,,,23,CHES,844-367-5240
2445,SUP,Hatfield,PA,Sweep,15,,,CHES,844-367-5240
2068,SUP,Levittown,PA,Sweep,,,30,CHES,844-367-5240
2446,SUP,Quakertown,PA,Sweep,,5,,CHES,844-367-5240
4861,SAM ,SAINT PETERSBURG,FL,Sweep,29,,,CHES,844-367-5240
2459,SUP,Sarasota,FL,Sweep,,12,,CHES,844-367-5240
2460,SUP,Seaford,DE,Sweep,,5,,CHES,844-367-5240
2481,SUP,Coal Township,PA,Sweep,,5,,CHES,844-367-5240
3337,SUP,Rio Grande,NJ,Sweep,,19,,CHES,844-367-5240
2497,SUP,Phillipsburg,NJ,Sweep,,5,,CHES,844-367-5240
2503,SUP,Hackettstown,NJ,Sweep,,5,,CHES,844-367-5240
2504,SUP,Kingston,NY,Sweep,,5,,CHES,844-367-5240
3420,WM,Westbury,NY,Sweep,,19,,CHES,844-367-5240
2046,SUP,Augusta,ME,Sweep,,26,,CHES,844-367-5240
6637,SAM ,Coral Springs,FL,Sweep,,2,,CHES,844-367-5240
2533,SUP,Gulf Breeze,FL,Sweep,,12,,CHES,844-367-5240
6636,SAM ,Newington,CT,Sweep,29,,,CHES,844-367-5240
2143,SUP,Skowhegan,ME,Sweep,,26,,CHES,844-367-5240
5202,WM,Commack,NY,Sweep,,19,,CHES,844-367-5240
6689,SAM ,Caguas,PR,Sweep,29,,,CHES,844-367-5240
6690,SAM ,Ponce,PR,Sweep,29,,,CHES,844-367-5240
2151,SUP,Sunrise,FL,Sweep,,26,,CHES,844-367-5240
2575,SUP,Conway,AR,Sweep,,5,,CHES,844-367-5240
2128,SUP,Halifax,MA,Sweep,,,30,CHES,844-367-5240
2581,SUP,Camillus,NY,Sweep,,12,,CHES,844-367-5240
2587,SUP,Cabot,AR,Sweep,,5,,CHES,844-367-5240
2157,SUP,DARTMOUTH,MA,Sweep,,26,,CHES,844-367-5240
2169,SUP,Lehighton,PA,Sweep,,26,,CHES,844-367-5240
2560,SUP,Berlin,MD,Sweep,,,23,CHES,844-367-5240
6503,SAM ,Hattiesburg,MS,Sweep,29,,,CHES,844-367-5240
261,SUP,Hot Springs,AR,Sweep,,5,,CHES,844-367-5240
2614,SUP,Temple,PA,Sweep,,5,,CHES,844-367-5240
2626,SUP,Live Oak,FL,Sweep,,5,,CHES,844-367-5240
8193,SAM ,Hagerstown,MD,Sweep,,2,,CHES,844-367-5240
2627,SUP,Tampa,FL,Sweep,,5,,CHES,844-367-5240
2634,SUP,Gorham,NH,Sweep,,12,,CHES,844-367-5240
2637,SUP,Monroe,NY,Sweep,22,,,CHES,844-367-5240
2195,SUP,Howell,NJ,Sweep,,26,,CHES,844-367-5240
2252,SUP,Easton,PA,Sweep,,,30,CHES,844-367-5240
2641,SUP,Allentown,PA,Sweep,,12,,CHES,844-367-5240
2650,SUP,Philadelphia,PA,Sweep,,5,,CHES,844-367-5240
3168,WNM,Conway,AR,Sweep,,19,,CHES,844-367-5240
8236,SAM ,Gulfport,MS,Sweep,29,,,CHES,844-367-5240
2629,SUP,Whitinsville,MA,Sweep,,,23,CHES,844-367-5240
2727,SUP,Florida City,FL,Sweep,,5,,CHES,844-367-5240
2740,SUP,Tampa,FL,Sweep,,5,,CHES,844-367-5240
2758,SUP,Plymouth,NH,Sweep,,,16,CHES,844-367-5240
4128,WNM,Russellville,AR,Sweep,,19,,CHES,844-367-5240
2789,SUP,Boynton Beach,FL,Sweep,15,,,CHES,844-367-5240
279,SUP,De Queen,AR,Sweep,8,,,CHES,844-367-5240
2791,SUP,Georgetown,DE,Sweep,,5,,CHES,844-367-5240
4560,WNM,West Palm Beach,FL,Sweep,,19,,CHES,844-367-5240
281,SUP,Heber Springs,AR,Sweep,,,9,CHES,844-367-5240
2234,SUP,Rome,NY,Sweep,,26,,CHES,844-367-5240
2843,SUP,Summerfield,FL,Sweep,,5,,CHES,844-367-5240
2844,SUP,Halfmoon,NY,Sweep,22,,,CHES,844-367-5240
5759,WNM,Lake Worth,FL,Sweep,,19,,CHES,844-367-5240
6635,SAM ,Littleton,CO,Sweep,29,,,CHES,844-367-5240
2850,SUP,Hampstead,MD,Sweep,,,23,CHES,844-367-5240
2859,SUP,Rochester,NY,Sweep,,5,,CHES,844-367-5240
2874,SUP,Glenville,NY,Sweep,22,,,CHES,844-367-5240
6960,WNM,Siloam Springs,AR,Sweep,,19,,CHES,844-367-5240
2888,SUP,Palmyra,PA,Sweep,22,,,CHES,844-367-5240
2399,SUP,Manchester,NH,Sweep,,,30,CHES,844-367-5240
2911,SUP,Central Square,NY,Sweep,,12,,CHES,844-367-5240
2920,SUP,Orange Park,FL,Sweep,15,,,CHES,844-367-5240
2945,SUP,Parkesburg,PA,Sweep,15,,,CHES,844-367-5240
2240,SUP,Humacao,PR,Sweep,,26,,CHES,844-367-5240
1119,WM,Naples,FL,Sweep,29,,,CHES,844-367-5240
6967,WNM,Wellington,FL,Sweep,,19,,CHES,844-367-5240
2255,SUP,Hazle Township,PA,Sweep,,26,,CHES,844-367-5240
2992,SUP,Painted Post,NY,Sweep,22,,,CHES,844-367-5240
7242,WNM,Farmington,AR,Sweep,,19,,CHES,844-367-5240
3035,SUP,Washington,DC,Sweep,,12,,CHES,844-367-5240
1,SUP,Rogers,AR,Sweep,,19,,CHES,844-367-5240
110,SUP,Winter Garden,FL,Sweep,,19,,CHES,844-367-5240
2285,SUP,Herkimer,NY,Sweep,,26,,CHES,844-367-5240
318,SUP,Arkadelphia,AR,Sweep,8,,,CHES,844-367-5240
6573,SAM ,Jacksonville,NC,Sweep,,2,,CHES,844-367-5240
3197,SUP,Tampa,FL,Sweep,,12,,CHES,844-367-5240
8106,SAM ,Montgomery,AL,Sweep,,2,,CHES,844-367-5240
8225,SAM ,Macon,GA,Sweep,,2,,CHES,844-367-5240
2289,SUP,Bennington,VT,Sweep,,26,,CHES,844-367-5240
1974,WM,Houlton,ME,Sweep,29,,,CHES,844-367-5240
3230,SUP,Bryant,AR,Sweep,15,,,CHES,844-367-5240
2346,SUP,Toa Baja,PR,Sweep,,26,,CHES,844-367-5240
3236,SUP,Freehold,NJ,Sweep,22,,,CHES,844-367-5240
2357,SUP,Germantown,MD,Sweep,,26,,CHES,844-367-5240
3280,SUP,Rochester,NY,Sweep,,5,,CHES,844-367-5240
33,SUP,Nashville,AR,Sweep,8,,,CHES,844-367-5240
7658,SAM ,Brunswick,GA,Sweep,,2,,CHES,844-367-5240
4871,SAM ,Meridian,MS,Sweep,,2,,CHES,844-367-5240
2365,SUP,Mount Pocono,PA,Sweep,,26,,CHES,844-367-5240
8129,SAM ,Wilmington,NC,Sweep,,2,,CHES,844-367-5240
2368,SUP,East Stroudsburg,PA,Sweep,,26,,CHES,844-367-5240
2072,WM,Guayama,PR,Sweep,29,,,CHES,844-367-5240
3329,SUP,Potsdam,NY,Sweep,22,,,CHES,844-367-5240
3331,SUP,Pine Bluff,AR,Sweep,,5,,CHES,844-367-5240
3332,SUP,Fulton,NY,Sweep,22,,,CHES,844-367-5240
1104,SUP,Inverness,FL,Sweep,,19,,CHES,844-367-5240
3334,SUP,Malone,NY,Sweep,22,,,CHES,844-367-5240
2109,WM,Millville,NJ,Sweep,29,,,CHES,844-367-5240
3347,SUP,Winter Haven,FL,Sweep,,5,,CHES,844-367-5240
3348,SUP,Lake Park,FL,Sweep,22,,,CHES,844-367-5240
3349,SUP,Port Charlotte,FL,Sweep,,5,,CHES,844-367-5240
2577,SUP,Cockeysville,MD,Sweep,,,30,CHES,844-367-5240
8219,SAM ,Matthews,NC,Sweep,,2,,CHES,844-367-5240
336,SUP,Sheridan,AR,Sweep,,5,,CHES,844-367-5240
3370,SUP,Palmetto,FL,Sweep,,5,,CHES,844-367-5240
3372,SUP,Largo,FL,Sweep,22,,,CHES,844-367-5240
3387,SUP,North Port,FL,Sweep,,5,,CHES,844-367-5240
2519,SUP,Shrewsbury,PA,Sweep,,26,,CHES,844-367-5240
2639,SUP,Gilford,NH,Sweep,,,30,CHES,844-367-5240
2144,WM,Torrington,CT,Sweep,29,,,CHES,844-367-5240
2156,WM,Middle Island,NY,Sweep,29,,,CHES,844-367-5240
2170,WM,Norwich,CT,Sweep,29,,,CHES,844-367-5240
6203,SAM ,Columbia,SC,Sweep,,2,,CHES,844-367-5240
2894,SUP,Oakland,MD,Sweep,,,30,CHES,844-367-5240
2574,SUP,Carlisle,PA,Sweep,,26,,CHES,844-367-5240
3463,SUP,Brandon,FL,Sweep,22,,,CHES,844-367-5240
3474,SUP,Bradenton,FL,Sweep,,,9,CHES,844-367-5240
3475,SUP,Norristown,PA,Sweep,22,,,CHES,844-367-5240
2591,SUP,Pembroke Pines,FL,Sweep,,26,,CHES,844-367-5240
3489,SUP,Baltimore,MD,Sweep,,12,,CHES,844-367-5240
3501,SUP,Elverson,PA,Sweep,,,16,CHES,844-367-5240
1147,SUP,Flippin,AR,Sweep,,19,,CHES,844-367-5240
348,SUP,Monticello,AR,Sweep,,,23,CHES,844-367-5240
2200,WM,Groton,CT,Sweep,29,,,CHES,844-367-5240
8283,SAM ,Columbia,SC,Sweep,,2,,CHES,844-367-5240
1182,SUP,Palm Coast,FL,Sweep,,19,,CHES,844-367-5240
296,SUP,Dardanelle,AR,Sweep,,,30,CHES,844-367-5240
3538,SUP,Viera,FL,Sweep,22,,,CHES,844-367-5240
2248,WM,Catonsville,MD,Sweep,29,,,CHES,844-367-5240
2814,SUP,Hialeah Gardens,FL,Sweep,,26,,CHES,844-367-5240
2286,WM,Centereach,NY,Sweep,29,,,CHES,844-367-5240
2946,SUP,Fort Lauderdale,FL,Sweep,,26,,CHES,844-367-5240
2962,SUP,Pompano Beach,FL,Sweep,,26,,CHES,844-367-5240
36,SUP,Paragould,AR,Sweep,22,,,CHES,844-367-5240
3607,SUP,Albion,NY,Sweep,,,16,CHES,844-367-5240
2963,SUP,Coral Springs,FL,Sweep,,26,,CHES,844-367-5240
358,SUP,Alma,AR,Sweep,,,23,CHES,844-367-5240
2530,WM,Rutland,VT,Sweep,29,,,CHES,844-367-5240
1436,SUP,Greenacres,FL,Sweep,,19,,CHES,844-367-5240
1529,SUP,York,PA,Sweep,,19,,CHES,844-367-5240
2531,WM,Mohegan Lake,NY,Sweep,29,,,CHES,844-367-5240
3163,SUP,Hollywood,FL,Sweep,,26,,CHES,844-367-5240
3235,SUP,North Miami Beach,FL,Sweep,,26,,CHES,844-367-5240
2555,WM,New Castle,DE,Sweep,29,,,CHES,844-367-5240
2659,WM,Falmouth,ME,Sweep,29,,,CHES,844-367-5240
373,SUP,Huntsville,AR,Sweep,15,,,CHES,844-367-5240
2964,SUP,Leominster,MA,Sweep,,,30,CHES,844-367-5240
3774,SUP,Williamstown,NJ,Sweep,,5,,CHES,844-367-5240
3231,SUP,Greenwood,AR,Sweep,,,30,CHES,844-367-5240
4879,SAM ,Aiken,SC,Sweep,,2,,CHES,844-367-5240
3785,SUP,Pensacola,FL,Sweep,15,,,CHES,844-367-5240
1623,SUP,WILKES BARRE,PA,Sweep,,19,,CHES,844-367-5240
2683,WM,Hadley,MA,Sweep,29,,,CHES,844-367-5240
3269,SUP,Mexico,ME,Sweep,,26,,CHES,844-367-5240
2905,WM,Airmont,NY,Sweep,29,,,CHES,844-367-5240
3842,SUP,Macedon,NY,Sweep,15,,,CHES,844-367-5240
1698,SUP,Hooksett,NH,Sweep,,19,,CHES,844-367-5240
3843,SUP,Denton,MD,Sweep,22,,,CHES,844-367-5240
3309,SUP,Jacksonville,FL,Sweep,,26,,CHES,844-367-5240
3252,WM,Boothwyn,PA,Sweep,29,,,CHES,844-367-5240
3877,SUP,GAINESVILLE,FL,Sweep,,5,,CHES,844-367-5240
4872,SAM ,Columbia,SC,Sweep,,2,,CHES,844-367-5240
3311,SUP,Miami Gardens,FL,Sweep,,26,,CHES,844-367-5240
4,SUP,Siloam Springs,AR,Sweep,,12,,CHES,844-367-5240
3409,SUP,Leicester,MA,Sweep,,,30,CHES,844-367-5240
4108,SUP,Springdale,AR,Sweep,,,9,CHES,844-367-5240
8220,SAM ,Roanoke,VA,Sweep,,2,,CHES,844-367-5240
4156,SUP,Derby,VT,Sweep,,,16,CHES,844-367-5240
4161,SUP,Miami,FL,Sweep,,5,,CHES,844-367-5240
4168,SUP,Beebe,AR,Sweep,,5,,CHES,844-367-5240
1705,SUP,Waterloo,NY,Sweep,,19,,CHES,844-367-5240
4262,SUP,The Villages,FL,Sweep,,12,,CHES,844-367-5240
1744,SUP,Webster,NY,Sweep,,19,,CHES,844-367-5240
4303,SUP,Miami,FL,Sweep,,5,,CHES,844-367-5240
3422,SUP,Woodbury,NJ,Sweep,,,30,CHES,844-367-5240
6524,SAM ,Colonial Heights,VA,Sweep,,2,,CHES,844-367-5240
1762,SUP,Seabrook,NH,Sweep,,19,,CHES,844-367-5240
3397,SUP,Miami Gardens,FL,Sweep,,26,,CHES,844-367-5240
5131,WM,Bensalem,PA,Sweep,29,,,CHES,844-367-5240
3617,WNM,Orlando,FL,Sweep,29,,,CHES,844-367-5240
4389,SUP,Woodsville,NH,Sweep,,,16,CHES,844-367-5240
4403,SUP,Queensbury,NY,Sweep,,12,,CHES,844-367-5240
3412,SUP,Elizabethville,PA,Sweep,,26,,CHES,844-367-5240
3439,SUP,Navarre,FL,Sweep,,26,,CHES,844-367-5240
3817,WNM,Orlando,FL,Sweep,29,,,CHES,844-367-5240
4446,SUP,West Palm Beach,FL,Sweep,22,,,CHES,844-367-5240
