Dept / Cat #,Business Unit,date,Supplier Name,Brand/Product Name,UPC #,Description,Stock #,Retail Price,Customer_Remedy,,,
79,Walmart,2/12/14,Graco,MIRABELL COMFORTSPOR,4740611207,Car seat,1770682,89.5,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,RALLY COMFORTSPORT,4740611206,Car seat,1770683,89.5,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,MYRIDE 65 LX,4740611555,Car seat,1794335,139.99,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,SMARTSEAT,4740611460,Car seat,1802199,299.98,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,COMFORT SPORT,4740611591,Car seat,1813040,89.99,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,MYRIDE 65 CO,4740611595,Car seat,1813043,179.99,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,ERICA NAUTILUS,4740611722,Car seat,1813106,129,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,MYRIDE 65 LX,4740611666,Car seat,1814329,139.99,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,ERICA NAUTILUS,4740611813,Car seat,1832565,129,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,GRACO READY RIDE CO,4740612002,Car seat,1857539,99.98,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,GRACO MYRIDE 65LX C,4740612025,Car seat,1858693,139.99,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,EVA COMFORTSPORT,4740610158,Car seat,"1753563, 1747502",90,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,DURANGO COMFORTSPORT,4740610160,Car seat,"1753564, 1747504",79.5,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,LILA COMFORTSPORT,4740610916,Car seat,"1764073, 1761306",90,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
79,Walmart,2/12/14,Graco,BRAVO NAUTILUS,4740609508,Car seat,8J00BRV,139,"NHTSA Recall.
This recall impacts car seats manufactured between 1/01/2009 & 7/2013.  The Date of Manufacture can be found on the car seat label.  Accept Member returns only if they fall within the impacted date of manufacture range.For a replacement harn",,,
47,Sams,2/11/14,Graco Children's Products,Comfort Sport Russell Car Seat,4740610531,Car seat,1755773,62.48,"NHTSA
Graco is offering an improved replacement harness buckle to affected consumers at no cost. Consumers may contact Graco’s customer service team at 800-345-4109 or consumerservices@gracobaby.com for a free repair kit.Additional assistance can be found",,,
47,Sams,2/11/14,Graco Children's Products,Comfort Sport Graphite Car Seat,4740609384,Car seat,8C00GRP2,64.48,"NHTSA
Graco is offering an improved replacement harness buckle to affected consumers at no cost. Consumers may contact Graco’s customer service team at 800-345-4109 or consumerservices@gracobaby.com for a free repair kit.Additional assistance can be found",,,
11,Walmart,1/30/14,General Electric,GE,8469122541,Dehumidifier,ADEW30LN,164,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
11,Walmart,1/30/14,General Electric,GE,8469122542,Dehumidifier,ADEW50LN,204,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
11,Walmart,1/30/14,General Electric,GE,8469122543,Dehumidifier,ADEW65LN,234,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
11,Walmart,1/30/14,General Electric,GE,8469119314,Dehumidifier,AHW30LM,164,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
11,Walmart,1/30/14,General Electric,GE,8469119316,Dehumidifier,AHW50LM,204,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
11,Walmart,1/30/14,General Electric,GE,8469119317,Dehumidifier,AHW65LM,234,"CPSC 14-095
DOM codes January2008 - December 2010.Turn off and unplug the dehumidifiers and contact Gree to receive a refund.  Contact Gree at 866-853-2802, or online at www.greeusa.com and click on Recall for more information.",,,
9,Walmart,1/29/14,Olin Corporation Winchester,Winchester M22,2089210276,Ammunition,S22LRT,,"Not listed on the CPSC Site.
Do not accept ammunition returns from customers.
Customers must contact Winchester to arrange pickup for their ammunition. Symbol Number is S22LRT with Lot Numbers GD42L or GD52L.Contact Winchester at 866-423-5224 or visit www",,,
72,Walmart,1/27/14,Ergotron Inc,Omnimount TV Stands,69883303486,TV Mount,OM80FM,99.96,"CPSC 14-090
Consumers should remove the TV/monitor from the mount and contact Ergotron at 800-888-8458 for a free repair kit. Online at www.ergotron.com and click on Recall Information at the bottom of the home page.The recall includes the following part ",,,
5,Sams,1/24/14,Ergotron Inc,Large Full Motion TV Mount,69883302187,TV Mount,OBFM120,88.98,"CPSC 14-090
Consumers should remove the TV/monitor from the mount and contact Ergotron at 800-888-8458 for a free repair kit. Go to  www.ergotron.com and click on “Recall Information” at the bottom right footer of the home page for more information.",,,
5,Sams,1/24/14,Ergotron Inc,Medium Full Motion TV Mount,69883302185,TV Mount,OBFM60,47.96,"CPSC 14-090
Consumers should remove the TV/monitor from the mount and contact Ergotron at 800-888-8458 for a free repair kit. Go to  www.ergotron.com and click on “Recall Information” at the bottom right footer of the home page for more information.",,,
79,Walmart,1/22/14,Energizer Personal Care,Playtex,7830005924,Pacifier,5924,2.98,"CPSC 14-084
Take the recalled pacifier holders away from infants and contact Playtex for instructions on how to return the product for a full refund. Contact Playtex at 888-220-2075 or at www.playtexproducts.com for more information. ",,,
79,Walmart,1/03/14,Combi USA,Cocorro Child Restraint,4492900501,Car seat - keylime,822062,239.98,"NHTSA Recall.
All registered owners of the affected Coccoro, Zeus Turn and Zeus 360 should register for the free remedy kit online at www.CombiUSA/Safety-Notifications/Recall-Information.aspx or call Combi's recall information line at 844-697-1690.",,,
79,Walmart,1/03/14,Combi USA,Cocorro Child Restraint ,4492900503,Car seat - Cherry Pie,8220100,199,"NHTSA Recall.
All registered owners of the affected Coccoro, Zeus Turn and Zeus 360 should register for the free remedy kit online at www.CombiUSA/Safety-Notifications/Recall-Information.aspx or call Combi's recall information line at 844-697-1690.",,,
79,Walmart,1/03/14,Combi USA,Cocorro Child Restraint,4492900504,Car seat - Chestnut,8220101,199,"NHTSA Recall.
All registered owners of the affected Coccoro, Zeus Turn and Zeus 360 should register for the free remedy kit online at www.CombiUSA/Safety-Notifications/Recall-Information.aspx or call Combi's recall information line at 844-697-1690.",,,
79,Walmart,1/03/14,Combi USA,Cocorro Child Restraint,4492900505,Car seat - Carrot Cake,8220102,239.98,"NHTSA Recall.
All registered owners of the affected Coccoro, Zeus Turn and Zeus 360 should register for the free remedy kit online at www.CombiUSA/Safety-Notifications/Recall-Information.aspx or call Combi's recall information line at 844-697-1690.",,,
79,Walmart,1/03/14,Combi USA,Cocorro Child Restraint,4492900566,Car seat - Licorice,8220105,239.98,"NHTSA Recall.
All registered owners of the affected Coccoro, Zeus Turn and Zeus 360 should register for the free remedy kit online at www.CombiUSA/Safety-Notifications/Recall-Information.aspx or call Combi's recall information line at 844-697-1690.",,,
71,Walmart,1/02/14,Shin Crest,Mainstays Table and Chairs Set,9545731122,Card Table,MS13-017-047-01,44.97,"CPSC 14-075
Consumers should stop using the recalled card table and chair sets and return entire set to Walmart for a full refund. Consumers may contact Walmart at 800-925-6278, or online at www.walmart.com and click on Product Recalls.",,,
71,Walmart,1/02/14,Shin Crest,Mainstays Table and Chairs Set,9545742001,Card Table,MS13-017-047-01,59.99,"CPSC 14-075
Consumers should stop using the recalled card table and chair sets and return entire set to Walmart for a full refund. Consumers may contact Walmart at 800-925-6278, or online at www.walmart.com and click on Product Recalls.",,,
79,Walmart,12/24/13,Energizer Personal Care,Playtex Baby Carrier Hip Hammock,7830005306,Baby Carrier,5309/5306,29.97,"CPSC 14-069
Stop using the carrier and contact Playtex for instructions on how to return the product for a refund.  Contact Playtex at 800-522-8230 or at www.playtexproducts.com and click on Recall for more information.",,,
2,Walmart,12/16/13,Wahl Clipper Corp,Total Care,4391737720,Clippers,3772,4.97,"CPSC 14-059
Consumers should immediately stop using the Total Care product and contact Wahl for a replacement. Wahl can be reached at 800-767-9245. Visit www.wahl.com and click on Recall for more info.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659411012,Baby Monitor,1100-US-1GB,289.97,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659402012,Baby Monitor,201-2PU-US-1CG,99.5,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659402010,Baby Monitor,201-US-1CG,89.5,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659403000,Baby Monitor,300-US-1GB,67,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659404012,Baby Monitor,401-2PU-US-1GV,145.98,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659414010,Baby Monitor,401-US-1GV,129.98,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659406010,Baby Monitor,601-US-1GB,68.88,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/27/13,AngelCare,Movement and Sound,66659406011,Baby Monitor,601-US-1GB2,68.88,"CPSC 14-028
Consumers should make sure cords are placed out of reach of the child and contact Angelcare at 855-355-2643 or visit www.angelcarebaby.com to order the free repair kit.",,,
79,Walmart,11/13/13,Dream on Me,Lullaby Cradle Glider,83263100873,Bassinet - Cherry,640-C,99.32,"CPSC 14-019
Stop using the recalled cradles and contact Dream On Me for a free repair kit at 877-201-4317 or at www.dreamonme.com and click on the Recalls tab for more information.",,,
