Store,City,ST,Tracking ID,Ship date,Status,Scheduled delivery date,Package Dimensions
3197,TAMPA,FL,631453349650,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3198,CARROLLTON,TX,631453375967,4/5/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3199,PLANO,TX,631453376893,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
3200,WEYMOUTH,MA,631453363816,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3201,MCDONOUGH,GA,631453377683,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
3202,OKLAHOMA CITY,OK,631453376334,4/6/2023,Departed FedEx location,4/7/2023,18x14.8x0 IN
3204,CEDAR HILL,TX,631453376941,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3205,LITHIA SPRINGS,GA,631453386210,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3206,LIMA,OH,631453354958,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3207,SANFORD,FL,631453350069,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3208,SPRINGVILLE,UT,631453359765,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3209,ELK RIVER,MN,631453359537,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3210,SPRINGFIELD,IL,631453382318,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3212,EGG HBR TWP,NJ,631453361445,4/6/2023,In transit,4/10/2023,31.4x14.4x0 IN
3213,THE WOODLANDS,TX,631453393153,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3214,SUFFOLK,VA,631453366046,4/6/2023,In transit,4/10/2023,31.2x14.6x0 IN
3215,MORGANTOWN,WV,631453352315,4/5/2023,In transit,4/7/2023,16.2x8.4x0 IN
3216,VIRGINIA BEACH,VA,631453366013,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
3217,OTHELLO,WA,631453356402,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3218,SPANAWAY,WA,631453356251,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
3219,WILLIAMSBURG,VA,631453355314,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
3220,ST GEORGE,UT,631453350849,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
3221,WATKINS GLEN,NY,631453356744,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3222,CENTRAL,SC,631453390349,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3223,BEAVER FALLS,PA,631453364890,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
3224,GARLAND,TX,631453396196,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3225,ROWLETT,TX,631453396200,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
3226,KATY,TX,631453395720,4/6/2023,Arrived at FedEx location,4/7/2023,16.8x9x0 IN
3227,MONUMENT,CO,631453381220,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3228,DELMONT,PA,631453370288,4/5/2023,In transit,4/10/2023,30.6x14.2x0 IN
3229,VERNON,TX,631453395498,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3230,BRYANT,AR,631453397181,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
3231,GREENWOOD,AR,631453397560,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.6x0 IN
3232,WEST JORDAN,UT,631453350850,4/5/2023,In transit,4/7/2023,16.8x8.2x0 IN
3233,BEMIDJI,MN,631453355439,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3234,ROGERSVILLE,TN,631453368932,4/5/2023,Departed FedEx location,4/7/2023,30.2x14.4x0 IN
3235,NORTH MIAMI BEACH,FL,631453358379,4/5/2023,In transit,4/10/2023,30.2x14.6x0 IN
3236,FREEHOLD,NJ,631453355391,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3237,SIOUX FALLS,SD,631453367432,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3238,SPRINGFIELD,MO,631453375154,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
3239,SPRINGFIELD,OR,631453356858,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3241,GLENDALE,AZ,631453388100,4/6/2023,Arrived at FedEx location,4/10/2023,31x14.6x0 IN
3243,ROANOKE,VA,631453364628,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3245,HAYWARD,WI,631453359180,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
3247,DELAVAN,WI,631453378440,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3248,LA HABRA,CA,631453366252,4/6/2023,In transit,4/10/2023,30.4x14.2x0 IN
3250,AURORA,OH,631453354307,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3251,WASHINGTON COURT HOU,OH,631453352587,4/5/2023,In transit,4/7/2023,16.4x8.4x0 IN
3252,BOOTHWYN,PA,631453365164,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
3253,EDINBORO,PA,631453354432,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3254,RENO,NV,631453367774,4/5/2023,In transit,4/10/2023,30.4x14.8x0 IN
3255,SAVOY,IL,631453391573,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3258,EUGENE,OR,631453356869,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3259,MISSOULA,MT,631453354774,4/5/2023,Arrived at FedEx location,4/10/2023,16.4x8.4x0 IN
3260,EPHRATA,WA,631453356413,4/5/2023,In transit,4/10/2023,31x14.4x0 IN
3261,RICHLAND,WA,631453357085,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/11/2023,0x0x0 IN
3262,CAMBRIDGE,OH,631453363530,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
3265,YORKTOWN,VA,631453355325,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3266,EAST WINDSOR,NJ,631453361560,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
3267,OMAHA,NE,631453380186,4/6/2023,In transit,4/10/2023,15.8x8.4x0 IN
3268,ANTIGO,WI,631453359044,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3269,MEXICO,ME,631453366138,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
3270,WYTHEVILLE,VA,631453364640,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3271,CALERA,AL,631453389974,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3273,OVERLAND PARK,KS,631453378999,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3274,NORTH RICHLAND HILLS,TX,631453394160,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3275,EDMOND,OK,631453376323,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
3276,SAN BERNARDINO,CA,631453362485,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
3277,RENO,NV,631453367785,4/5/2023,In transit,4/10/2023,30.6x14.6x0 IN
3278,LINCOLN,NE,631453382708,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
3279,SAN ANTONIO,TX,631453394116,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3280,ROCHESTER,NY,631453367270,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
3281,HARBORCREEK,PA,631453354443,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3282,LOGAN,OH,631453370391,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
3283,WICHITA,KS,631453394686,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3284,ARLINGTON,TX,631453396564,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
3285,CEDAR HILL,TX,631453396222,4/6/2023,Departed FedEx location,4/7/2023,17.4x8.8x0 IN
3286,HICKORY CREEK,TX,631453392775,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3287,LEWISVILLE,TX,631453376838,4/6/2023,Departed FedEx location,4/7/2023,17x8.8x0 IN
3288,BATON ROUGE,LA,631453381686,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
3290,KAHULUI,HI,631453398133,4/6/2023,In transit,4/10/2023,17x9x4 IN
3291,FLANDERS,NJ,631453361570,4/6/2023,In transit,4/10/2023,30.2x14.4x0 IN
3292,UNION,NJ,631453361515,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
3293,CHARDON,OH,631453354671,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3294,LOUISVILLE,KY,631453353881,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3295,BROKEN ARROW,OK,631453396829,4/6/2023,Departed FedEx location,4/7/2023,16.6x8.6x0 IN
3296,HOUSTON,TX,631453393164,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3297,HOUSTON,TX,631453393175,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3298,KEMAH,TX,631453395730,4/6/2023,Departed FedEx location,4/7/2023,16.8x9x0 IN
3299,CHESAPEAKE,VA,631453372041,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
3300,WAPAKONETA,OH,631453354969,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
3301,PROVIDENCE,RI,631453369262,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
3302,HOUSTON,TX,631453393186,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3303,GRUNDY,VA,631453364650,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3304,REIDSVILLE,NC,631453361011,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
3305,MAYODAN,NC,631453361239,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3307,CRAWFORDVILLE,FL,631453368483,4/5/2023,Arrived at FedEx location,4/10/2023,30.8x14.4x0 IN
3308,MIDDLEBURG,FL,631453352462,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3309,JACKSONVILLE,FL,631453352473,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3310,DELTONA,FL,631453358081,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
3311,MIAMI GARDENS,FL,631453358368,4/5/2023,In transit,4/10/2023,30.2x14.6x0 IN
3313,CENTENNIAL,CO,631453386688,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3314,GLENDALE,AZ,631453374169,4/6/2023,In transit,4/10/2023,17.6x14.6x0 IN
3315,GLENDALE,AZ,631453374158,4/6/2023,In transit,4/10/2023,17.8x14.4x0 IN
3317,ALBUQUERQUE,NM,631453372913,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
3319,HARKER HEIGHTS,TX,631453397354,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3320,PALMHURST,TX,631453391323,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3322,PEWAUKEE,WI,631453350632,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3324,SHEBOYGAN,WI,631453350643,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
3327,OKLAHOMA CITY,OK,631453376312,4/6/2023,Departed FedEx location,4/7/2023,18x14.8x0 IN
3328,GREENVILLE,MI,631453364157,4/6/2023,In transit,4/10/2023,30.8x14.2x0 IN
3329,POTSDAM,NY,631453356582,4/5/2023,In transit,4/10/2023,31.2x14.2x0 IN
3330,CHESAPEAKE,VA,631453372030,4/6/2023,In transit,4/10/2023,17.8x15x0 IN
3331,PINE BLUFF,AR,631453397160,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
3332,FULTON,NY,631453356593,4/5/2023,In transit,4/10/2023,31x14.4x0 IN
3334,MALONE,NY,631453356994,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3336,WOODHAVEN,MI,631453349293,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3337,RIO GRANDE,NJ,631453361592,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
3338,SPARTANBURG,SC,631453373997,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
3339,VINELAND,NJ,631453361607,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
3340,TULSA,OK,631453376562,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
3341,DALLAS,TX,631453376919,4/6/2023,Departed FedEx location,4/7/2023,17x8.8x0 IN
3342,AMELIA,OH,631453366848,4/5/2023,In transit,4/10/2023,30.8x14.2x0 IN
3344,WINCHESTER,VA,631453352922,4/5/2023,In transit,4/10/2023,16.2x8.2x0 IN
3347,WINTER HAVEN,FL,631453349661,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3348,LAKE PARK,FL,631453350161,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
3349,PORT CHARLOTTE,FL,631453365885,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
3350,LAS VEGAS,NV,631453352705,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
3351,LAS VEGAS,NV,631453352716,4/5/2023,Departed FedEx location,4/10/2023,16.4x8.4x0 IN
3352,STOCKTON,CA,631453367075,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
3354,HENDERSON,NV,631453373210,4/5/2023,Arrived at FedEx location,4/7/2023,16.6x8.6x0 IN
3355,LAS VEGAS,NV,631453373254,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
3356,LAS VEGAS,NV,631453373243,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
3357,TUCSON,AZ,631453375739,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
3359,FORT MILL,SC,631453371230,4/5/2023,In transit,4/10/2023,17.8x14.6x0 IN
3360,CHANDLER,AZ,631453390658,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3362,OAK GROVE,KY,631453390901,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3363,OWENSBORO,KY,631453382112,4/6/2023,In transit,4/10/2023,16.2x8.2x0 IN
3364,SAINT PAUL,MN,631453350757,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3366,CENTERVILLE,UT,631453359813,4/5/2023,In transit,4/10/2023,30.4x14.2x0 IN
3367,NORTH CHARLESTON,SC,631453362268,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
3370,PALMETTO,FL,631453357980,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
3371,CHARLOTTE,NC,631453350378,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
3372,LARGO,FL,631453349672,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3377,TUCSON,AZ,631453375706,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3379,ORO VALLEY,AZ,631453381594,4/6/2023,In transit,4/10/2023,16.4x8.6x0 IN
3380,PASCO,WA,631453357096,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/11/2023,0x0x0 IN
3381,SWEETWATER,TX,631453395400,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3382,PUEBLO WEST,CO,631453381230,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3383,AMARILLO,TX,631453392113,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3384,HEREFORD,TX,631453392124,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3385,ALBUQUERQUE,NM,631453372902,4/5/2023,Arrived at FedEx location,4/7/2023,16.2x8.4x0 IN
3386,SPRINGVILLE,AL,631453389779,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3387,NORTH PORT,FL,631453369126,4/5/2023,In transit,4/10/2023,30.4x14.4x0 IN
3388,LAWRENCEVILLE,GA,631453386221,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3389,SNELLVILLE,GA,631453377694,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
3390,WOODLANDS,TX,631453393197,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3391,SCHERTZ,TX,631453393863,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3392,BEDFORD,TX,631453376481,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
3394,ATLANTIC,IA,631453380197,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
3395,GRAND ISLAND,NE,631453380201,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
3397,MIAMI GARDENS,FL,631453350172,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3400,OSWEGO,IL,631453379447,4/6/2023,In transit,4/10/2023,16.6x8.6x0 IN
3401,COLLEGE PARK,GA,631453377709,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
3402,STOCKBRIDGE,GA,631453377710,4/6/2023,In transit,4/10/2023,16.4x8.2x0 IN
3403,DALLAS,GA,631453377720,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3404,ROSEVILLE,MN,631453359559,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
3406,DALLAS,TX,631453395970,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3407,BUCKEYE,AZ,631453388110,4/6/2023,Arrived at FedEx location,4/10/2023,30.8x14.6x0 IN
3408,CARSON CITY,NV,631453354800,4/5/2023,In transit,4/10/2023,16.4x8.8x0 IN
3409,LEICESTER,MA,631453369089,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3411,FAYETTEVILLE,NC,631453372133,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
3412,ELIZABETHVILLE,PA,631453361787,4/6/2023,In transit,4/10/2023,30.6x14.6x0 IN
3414,PALM HARBOR,FL,631453370760,4/5/2023,In transit,4/10/2023,17.8x14.6x0 IN
3415,TARPON SPRINGS,FL,631453349683,4/5/2023,In transit,4/10/2023,16.4x8.4x0 IN
3417,NAPLES,FL,631453353436,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3418,WESLEY CHAPEL,FL,631453349694,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3419,FORT WORTH,TX,631453377065,4/6/2023,Departed FedEx location,4/7/2023,17x8.6x0 IN
3420,WESTBURY,NY,631453357751,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
3422,DEPTFORD,NJ,631453357670,4/5/2023,In transit,4/10/2023,30.6x14.2x0 IN
3423,SANTA FE,NM,631453351190,4/5/2023,Arrived at FedEx location,4/7/2023,16.4x8.4x0 IN
3424,BIRMINGHAM,AL,631453374489,4/6/2023,In transit,4/10/2023,17.8x14.6x0 IN
3425,HOUSTON,TX,631453393201,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3427,ARTESIA,NM,631453388350,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3428,FARMINGTON,NM,631453360243,4/5/2023,Arrived at FedEx location,4/10/2023,31x14.4x0 IN
3429,WARREN,PA,631453367362,4/5/2023,In transit,4/7/2023,31x14.2x0 IN
3430,OKLAHOMA CITY,OK,631453393484,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3431,HUDSON OAKS,TX,631453394138,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3432,DESOTO,TX,631453393418,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3433,RED OAK,TX,631453393429,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3434,WOODSTOCK,IL,631453379458,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3435,GREENWOOD,IN,631453389676,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3436,SOUTH BEND,IN,631453368428,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3439,NAVARRE,FL,631453386450,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3442,MURRELLS INLET,SC,631453371619,4/5/2023,In transit,4/7/2023,17.8x14.6x0 IN
3443,RIVERDALE,NJ,631453361618,4/6/2023,In transit,4/10/2023,30.6x14.6x0 IN
3445,HOLLAND,OH,631453368174,4/5/2023,In transit,4/10/2023,30.6x14.4x0 IN
3447,WHITEHALL,OH,631453363540,4/6/2023,In transit,4/10/2023,30.4x14.4x0 IN
3449,KILLEEN,TX,631453376632,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3450,KILLEEN,TX,631453376610,4/6/2023,Arrived at FedEx location,4/7/2023,0x0x0 IN
3452,HOUSTON,TX,631453376003,4/6/2023,Departed FedEx location,4/7/2023,0x0x0 IN
3453,WYOMING,MI,631453364146,4/6/2023,In transit,4/10/2023,30.6x14.6x0 IN
3454,PERRY,UT,631453350860,4/5/2023,In transit,4/10/2023,16.4x8.2x0 IN
3455,RICHMOND,CA,631453359927,4/6/2023,In transit,4/10/2023,30.8x14.6x0 IN
3456,HOPE MILLS,NC,631453372144,4/6/2023,In transit,4/10/2023,17.8x14.8x0 IN
3457,TULSA,OK,631453377190,4/6/2023,Departed FedEx location,4/7/2023,17.2x8.8x0 IN
3458,WHITEHALL,MI,631453364032,4/6/2023,In transit,4/10/2023,30.6x14.4x0 IN
3459,BLOOMINGTON,IL,631453381892,4/6/2023,In transit,4/10/2023,16x8.2x0 IN
3460,PEORIA,IL,631453381907,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3461,PEACHTREE CITY,GA,631453377731,4/6/2023,In transit,4/10/2023,16.2x8.4x0 IN
3462,SUWANEE,GA,631453377742,4/6/2023,In transit,4/10/2023,16.6x8.6x0 IN
3463,BRANDON,FL,631453349709,4/5/2023,In transit,4/10/2023,16.4x8.6x0 IN
3464,CHINO,CA,631453362496,4/6/2023,In transit,4/10/2023,32.2x14.4x0 IN
3465,GLENDALE,AZ,631453388121,4/6/2023,Arrived at FedEx location,4/10/2023,31x14.6x0 IN
3469,LINDEN,NJ,631453351731,4/5/2023,Package delayed,4/11/2023,16.6x8.4x0 IN
3471,KENNESAW,GA,631453377753,4/6/2023,In transit,4/10/2023,16.6x8.6x0 IN
3472,POST FALLS,ID,631453357100,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/11/2023,0x0x0 IN
3473,LAS VEGAS,NV,631453352727,4/5/2023,Arrived at FedEx location,4/7/2023,16.8x8.4x0 IN
3474,BRADENTON,FL,631453357990,4/5/2023,In transit,4/10/2023,30.4x14.6x0 IN
3475,NORRISTOWN,PA,631453365175,4/6/2023,In transit,4/10/2023,31x14.6x0 IN
3476,CANTON,MI,631453349308,4/5/2023,In transit,4/10/2023,16x8.4x0 IN
3477,LONG BEACH,CA,631453351591,4/5/2023,In transit,4/10/2023,16.2x8.6x0 IN
3478,HONOLULU,HI,631453398144,4/6/2023,In transit,4/10/2023,17x9x4 IN
3479,ROGERS,AR,631453375555,4/6/2023,In transit,4/10/2023,16.6x8.4x0 IN
3480,LEBANON,VA,631453364672,4/5/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3481,BALTIMORE,MD,631453360368,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3482,PLANO,TX,631453395980,4/6/2023,Arrived at FedEx location,4/6/2023,0x0x0 IN
3483,HOUMA,LA,631453378381,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3484,PENSACOLA,FL,631453386460,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3485,BLAIRSVILLE,GA,631453386232,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3486,ATHENS,OH,631453370406,4/5/2023,In transit,4/10/2023,30.8x14.4x0 IN
3487,SHELBY TOWNSHIP,MI,631453357534,4/6/2023,Arrived at FedEx location,4/10/2023,0x0x0 IN
3488,BURLINGTON,WI,631453378451,4/6/2023,In transit,4/10/2023,16.4x8.4x0 IN
3489,BALTIMORE,MD,631453360655,4/6/2023,In transit,4/10/2023,30.6x14.2x0 IN
3490,HANOVER,MD,631453360666,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3491,METHUEN,MA,631453363827,4/6/2023,In transit,4/10/2023,30.8x14.2x0 IN
3492,WICHITA,KS,631453394697,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/7/2023,0x0x0 IN
3493,MARTINEZ,CA,631453360092,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3494,SAN MARCOS,CA,631453364786,4/6/2023,In transit,4/10/2023,31x14.4x0 IN
3495,CLARKSVILLE,TN,631453387206,4/6/2023,Please check back later for shipment status or subscribe for e-mail notifications,4/10/2023,0x0x0 IN
3497,PLYMOUTH,WI,631453350654,4/5/2023,In transit,4/10/2023,16.6x8.4x0 IN
3498,BLAINE,MN,631453359560,4/6/2023,In transit,4/10/2023,30.8x14.4x0 IN
3499,JEFFERSON,WI,631453350665,4/5/2023,In transit,4/10/2023,16.2x8.4x0 IN
3500,HOUSTON,TX,631453395741,4/6/2023,Departed FedEx location,4/10/2023,16.6x8.6x0 IN
3501,ELVERSON,PA,631453365142,4/6/2023,In transit,4/10/2023,30.8x14.2x0 IN
3502,HAMILTON,OH,631453368564,4/5/2023,In transit,4/10/2023,30.2x14.4x0 IN
