Market,Region,Store Number,Store City,Store State,Zip Code,Contact Name,Vendor Name,Vendor Number,Phone Number,Notes 1,Notes 2,Notes 3  - none,,,
316,41,2244,HUNTINGTON,WV,25705,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
316,41,4277,HURRICANE,WV,25526,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
316,41,2610,LOGAN,WV,25601,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
316,41,2849,MASON,WV,25260,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
316,41,1450,RIPLEY,WV,25271,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
316,41,2810,SPENCER,WV,25276,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
316,41,2792,WAYNE,WV,25570,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
316,41,2548,SOUTH WILLIAMSON,KY,41503,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,6951,SUTTON,WV,26601,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
317,41,2662,COVINGTON,VA,24426,Dan Budi,PRODUCE SOURCE PARTNERS,459603,800-344-4728,Next Day DELIVERY only,25 cases minimum,,,,
317,41,2646,PEARISBURG,VA,24134,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,1351,BECKLEY,WV,25801,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,1360,FAYETTEVILLE,WV,25840,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,1499,LEWISBURG,WV,24901,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,5319,MACARTHUR,WV,25873,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,2933,PRINCETON,WV,24739,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,4278,QUINCY,WV,25015,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,2036,SOUTH CHARLESTON,WV,25309,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,1477,SUMMERSVILLE,WV,26651,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Same Day DELIVERY if ordered by 8am,,,,,
317,41,6951,SUTTON,WV,26601,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
320,41,2809,BUCKHANNON,WV,26201,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,1544,CLARKSBURG,WV,26301,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,1522,ELKINS,WV,26241,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,1714,FAIRMONT,WV,26554,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,2833,GRAFTON,WV,26354,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,2474,KEYSER,WV,26726,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,4372,KINGWOOD,WV,26537,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,2696,MOOREFIELD,WV,26836,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,2083,MORGANTOWN,WV,26508,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,3215,MORGANTOWN,WV,26501,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,1653,WESTON,WV,26452,Charlene Jones,American Farms,461004,412-585-8676 / 412-281-0722," minimum $1,000 / call/text - cut off time for next day deliver is 7pm",,,,,
320,41,1714,FAIRMONT,WV,26554,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,2833,GRAFTON,WV,26354,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,2474,KEYSER,WV,26726,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,4372,KINGWOOD,WV,26537,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,2696,MOOREFIELD,WV,26836,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,2083,MORGANTOWN,WV,26508,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,3215,MORGANTOWN,WV,26501,Dan Kruhm,LANCASTER,469644,800-247-8125,Next Day DELIVERY only,,,,,
320,41,2809,BUCKHANNON,WV,26201,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
320,41,1544,CLARKSBURG,WV,26301,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
320,41,1522,ELKINS,WV,26241,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
320,41,1653,WESTON,WV,26452,Jonathon Wood,QUALITY HOUSE PRODUCE INC,439810,276-952-2978,Next Day DELIVERY only,,,,,
321,42,358,ALMA,AR,72921,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,55,BOONEVILLE,AR,72927,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,279,DE QUEEN,AR,71832,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Santa Maria Produce- Same Day DELIVERY if ordered by 8am,,,,
321,42,125,FORT SMITH,AR,72901,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,141,FORT SMITH,AR,72903,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,388,FORT SMITH,AR,72904,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,3231,GREENWOOD,AR,72936,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,67,MENA,AR,71953,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,315143,800-325-6192,D1,
321,42,209,OZARK,AR,72949,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Proffer Wholesale Produce- ,,,,
321,42,16,VAN BUREN,AR,72956,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,230,PARIS,AR,72855,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
321,42,16,VAN BUREN,AR,72956,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,55,BOONEVILLE,AR,72928,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,125,FORT SMITH,AR,72901,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,141,FORT SMITH,AR,72903,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,209,OZARK,AR,72949,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,230,PARIS,AR,72855,Travis Sharum,Twin City Produce,153266,479-756-6339,Same Day Delivery if ordered by 8am,,,,,
321,42,358,ALMA,AR,72921,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,388,FORT SMITH,AR,72904,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
321,42,3231,GREENWOOD,AR,72936,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,76,BERRYVILLE,AR,72616,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,144,FAYETTEVILLE,AR,72704,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,359,FAYETTEVILLE,AR,72703,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,2,HARRISON,AR,72601,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,373,HUNTSVILLE,AR,72740,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,54,SPRINGDALE,AR,72764,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
322,42,2,HARRISON,AR,72601,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,54,SPRINGDALE,AR,72764,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,76,BERRYVILLE,AR,72616,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,144,FAYETTEVILLE,AR,72704,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,359,FAYETTEVILLE,AR,72703,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
322,42,914,CASSVILLE,MO,65625,Travis Sharum,Twin City Produce,153265,479-756-6338,,,,,,
323,42,100,BENTONVILLE,AR,72712,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
323,42,1,ROGERS,AR,72756,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
323,42,5260,ROGERS,AR,72758,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
323,42,4,SILOAM SPRINGS,AR,72761,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
323,42,4108,SPRINGDALE,AR,72762,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
323,42,1,ROGERS,AR,72756,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
323,42,4,SILOAM SPRINGS,AR,72761,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
323,42,100,BENTONVILLE,AR,72712,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
323,42,4108,SPRINGDALE,AR,72762,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
323,42,5260,ROGERS,AR,72758,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
323,42,5261,PINEVILLE,MO,64856,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,150 case minimum ,,,,
324,42,85,BENTON,AR,72015,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,3230,BRYANT,AR,72022,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,124,LITTLE ROCK,AR,72209,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,126,LITTLE ROCK,AR,72205,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,5244,LITTLE ROCK,AR,72223,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,5706,LITTLE ROCK,AR,72211,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
324,42,4460,NORTH LITTLE ROCK,AR,72113,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
325,42,318,ARKADELPHIA,AR,71923,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,133,ASHDOWN,AR,71822,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,"William George Co., Inc. - Next day delivery only",,,,
325,42,296,DARDANELLE,AR,72834,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
325,42,1065,HOPE,AR,71801,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Santa Maria Produce- Same Day DELIVERY if ordered by 8am,,,,
325,42,52,HOT SPRINGS,AR,71913,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,261,HOT SPRINGS,AR,71913,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,5433,HOT SPRINGS VILLAGE,AR,71909,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,127,MALVERN,AR,72104,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,33,NASHVILLE,AR,71852,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Robertson Fruit & Produce- Next day delivery only,,,,
325,42,58,RUSSELLVILLE,AR,72802,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
325,42,336,SHERIDAN,AR,72150,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
325,42,58,RUSSELLVILLE,AR,72802,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
325,42,296,DARDANELLE,AR,72834,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,,,,,
326,42,4168,BEEBE,AR,72012,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
326,42,2587,CABOT,AR,72023,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,5,CONWAY,AR,72032,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,2575,CONWAY,AR,72034,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,24,JACKSONVILLE,AR,72076,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,169,LONOKE,AR,72086,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,8,MORRILTON,AR,72110,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,1105,NORTH LITTLE ROCK,AR,72117,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
326,42,7,SHERWOOD,AR,72120,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Same Day DELIVERY if ordered by 8am,,,,
327,42,171,CAMDEN,AR,71701,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Robertson Fruit & Produce- Next day delivery only,,,,
327,42,167,CROSSETT,AR,71635,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Robertson Fruit & Produce- Same Day delivery if ordered by 8am,,,,
327,42,530,EL DORADO,AR,71730,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Santa Maria Produce- Same Day DELIVERY if ordered by 8am,,,,
327,42,339,FORDYCE,AR,71742,Chris Grosso,Freshpoint Oklahoma,252942,469-919-9571,Next Day Delivery Only,,,,,
327,42,83,MAGNOLIA,AR,71753,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Santa Maria Produce- Same Day DELIVERY if ordered by 8am,,,,
327,42,289,MCGEHEE,AR,71654,Chris Grosso,Freshpoint Oklahoma,252941,469-919-9571,Next Day Delivery Only,Santa Maria Produce- Same Day DELIVERY if ordered by 8am,,,,
327,42,348,MONTICELLO,AR,71655,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Robertson Fruit & Produce- Next day delivery only,,,,
327,42,3331,PINE BLUFF,AR,71603,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
327,42,102,STUTTGART,AR,72160,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Metro Foods- Next day delivery only,,,,
327,42,714,WEST HELENA,AR,72390,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,160,ASH FLAT,AR,72513,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,119,BATESVILLE,AR,72501,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,788,CLINTON,AR,72031,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,1147,FLIPPIN,AR,72634,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Proffer Wholesale Produce- Next day delivery only,,,,
328,42,281,HEBER SPRINGS,AR,72543,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,11,MOUNTAIN HOME,AR,72653,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Proffer Wholesale Produce- Next day delivery only,,,,
328,42,1114,MOUNTAIN VIEW,AR,72560,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Proffer Wholesale Produce- Next day delivery only,,,,
328,42,18,NEWPORT,AR,72112,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,71,POCAHONTAS,AR,72455,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,Proffer Wholesale Produce- Next day delivery only,,,,
328,42,157,SEARCY,AR,72143,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
328,42,57,WALNUT RIDGE,AR,72476,Chris Grosso,Freshpoint Oklahoma,252941,469-919-9571,Next Day Delivery Only,,,,,
329,42,453,MALDEN,MO,63863,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
329,42,91,FORREST CITY,AR,72335,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,45,JONESBORO,AR,72401,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,128,JONESBORO,AR,72404,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,74,OSCEOLA,AR,72370,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,36,PARAGOULD,AR,72450,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,229,TRUMANN,AR,72472,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Next day delivery only,,,,
329,42,68,WYNNE,AR,72396,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,M PALAZOLA PRODUCE CO- Same day delivery if ordered by 8am,,,,
329,42,62,BLYTHEVILLE,AR,72315,Chris Grosso,Freshpoint Oklahoma,252940,469-919-9571,Next Day Delivery Only,,,,,
329,42,62,BLYTHEVILLE,AR,72315,Charlars Person,M PALAZOLA PRODUCE CO,160054,901 452 9797,Next Day DELIVERY only,,,901 452 9797,Next Day DELIVERY only,
329,42,190,KENNETT,MO,63857,Ed Brinkmann,United Fruit & Produce Co.,88721,314-621-9440 / 314-540-0732,Same Day DELIVERY if ordered by 8am,,,,,
333,40,32,BRANSON,MO,65616,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,Same Day DELIVERY if ordered by 8am,,,,,
333,40,1009,REPUBLIC,MO,65738,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,379,OZARK,MO,65721,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,444,SPRINGFIELD,MO,65807,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,2702,NIXA,MO,65714,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,2221,SPRINGFIELD,MO,65804,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,4381,BRANSON,MO,65616,Jason Meyer,C & C Produce Inc.          ,564075,816-241-4425,minimum order of $250,,,,,
333,40,837,THAYER,MO,65791,,"Div 1 Store, must confirm",,,D1 - DC Serviced,,,,,
333,40,871,MOUNTAIN VIEW,MO,65548,Seirra DeGonia,Proffer Wholesale Produce,315143,800-325-6192,D1,,,,,
333,40,4381,BRANSON,MO,65616,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,"ALSO:  C & C Produce in KC MO for backup, ph# 816-241-4425, vendor # 564075",,,,
333,40,2175,BRANSON WEST,MO,65737,Travis Sharum,Twin City Produce,153265,479-756-6338,Same Day Delivery if ordered by 8am,"ALSO:  C & C Produce in KC MO for backup, ph# 816-241-4425, vendor # 564075",,,,
