Store,SHRED PICKUP DATE,Service  Hours,Storage Vendor,Shred Pallet  Count
2527,TBD,TBD,TBD,WAITING ON SUBMISSION
2528,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2529,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2530,TBD,TBD,TBD,WAITING ON SUBMISSION
2531,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2532,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
2533,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),2
2534,6/1 & 6/2/23,7 am - 6 pm,Vital Records Control (VRC),6
2535,3/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2536,TBD,TBD,TBD,WAITING ON SUBMISSION
2537,TBD,TBD,TBD,WAITING ON SUBMISSION
2538,7/5 & 7/6/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2539,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
2540,9/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
2541,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2542,TBD,TBD,TBD,WAITING ON SUBMISSION
2543,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2544,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2545,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2546,TBD,TBD,TBD,WAITING ON SUBMISSION
2547,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2548,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),1
2549,7/26 & 7/27/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2550,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2551,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2552,7/19 & 7/20/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2553,TBD,TBD,TBD,WAITING ON SUBMISSION
2554,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2555,TBD,TBD,TBD,WAITING ON SUBMISSION
2556,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2557,6/21/2023,7 am - 6 pm,Vital Records Control (VRC),4
2558,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2559,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2560,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2561,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2562,TBD,TBD,TBD,WAITING ON SUBMISSION
2563,TBD,TBD,TBD,WAITING ON SUBMISSION
2564,TBD,TBD,TBD,WAITING ON SUBMISSION
2565,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2566,6/5 & 6/6 & 6/7/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2567,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
2568,TBD,TBD,TBD,WAITING ON SUBMISSION
2571,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2572,TBD,TBD,TBD,WAITING ON SUBMISSION
2574,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
2575,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2576,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
2577,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2579,TBD,TBD,TBD,WAITING ON SUBMISSION
2580,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2581,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2582,TBD,TBD,TBD,WAITING ON SUBMISSION
2583,TBD,TBD,TBD,WAITING ON SUBMISSION
2584,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2585,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2586,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2587,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2588,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2590,TBD,TBD,TBD,WAITING ON SUBMISSION
2591,4/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2592,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2593,5/10/2023,7 am - 6 pm,Vital Records Control (VRC),3
2594,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),2
2595,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2596,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2597,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),1
2598,TBD,TBD,TBD,WAITING ON SUBMISSION
2599,4/17/2023,7 am - 6 pm,Vital Records Control (VRC),5
2600,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2603,4/24/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2604,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2605,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),1
2607,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),2
2608,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2609,TBD,TBD,TBD,WAITING ON SUBMISSION
2610,TBD,TBD,TBD,WAITING ON SUBMISSION
2611,7/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2612,5/18 & 5/19/23,7 am - 6 pm,Vital Records Control (VRC),1
2613,TBD,TBD,TBD,WAITING ON SUBMISSION
2614,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2615,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2616,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2617,4/13 & 4/14/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2618,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2619,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
2620,TBD,TBD,TBD,WAITING ON SUBMISSION
2621,TBD,TBD,TBD,WAITING ON SUBMISSION
2626,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2627,3/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2628,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2629,8/1/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2630,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2631,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2632,TBD,TBD,TBD,WAITING ON SUBMISSION
2633,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2634,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
2636,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2637,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
2638,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),1
2639,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2640,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2641,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
2642,4/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2643,5/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2644,7/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2645,TBD,TBD,TBD,WAITING ON SUBMISSION
2646,4/13 & 4/14,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2647,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2648,TBD,TBD,TBD,WAITING ON SUBMISSION
2649,5/1/2023,7 am - 6 pm,Vital Records Control (VRC),7
2650,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2651,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),10
2652,TBD,TBD,TBD,WAITING ON SUBMISSION
2653,5/18 & 5/19/23,7 am - 6 pm,Vital Records Control (VRC),1
2654,TBD,TBD,TBD,WAITING ON SUBMISSION
2656,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2658,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2659,5/9 & 5/10/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2660,TBD,TBD,TBD,WAITING ON SUBMISSION
2662,3/27 & 3/28,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2663,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2664,7/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2665,6/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2666,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2667,4/13/2023,7 am - 6 pm,Vital Records Control (VRC),10
2668,4/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2671,9/6/2023,7 am - 6 pm,Vital Records Control (VRC),6
2672,TBD,TBD,TBD,WAITING ON SUBMISSION
2674,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2678,5/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
2679,5/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2680,6/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2681,TBD,TBD,TBD,WAITING ON SUBMISSION
2682,TBD,TBD,TBD,WAITING ON SUBMISSION
2683,TBD,TBD,TBD,WAITING ON SUBMISSION
2684,5/15/2023,7 am - 6 pm,Vital Records Control (VRC),3
2685,TBD,TBD,TBD,WAITING ON SUBMISSION
2686,TBD,TBD,TBD,WAITING ON SUBMISSION
2687,8/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2688,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2689,TBD,TBD,TBD,WAITING ON SUBMISSION
2690,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2691,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
2692,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2693,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2694,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2695,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
2696,TBD,TBD,TBD,WAITING ON SUBMISSION
2697,TBD,TBD,TBD,WAITING ON SUBMISSION
2699,TBD,TBD,TBD,WAITING ON SUBMISSION
2700,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2702,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2703,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),2
2704,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
2705,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2706,3/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2708,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2710,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2711,TBD,TBD,TBD,WAITING ON SUBMISSION
2712,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),3
2713,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2714,8/22/2023,7 am - 6 pm,Vital Records Control (VRC),1
2715,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),2
2716,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2717,5/17/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2718,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2719,7/17/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2720,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2722,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),2
2723,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2724,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),4
2725,3/16/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2726,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),4
2727,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
2728,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
2729,7/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2730,3/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2731,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2732,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
2733,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2734,TBD,TBD,TBD,WAITING ON SUBMISSION
2735,5/26/2023,7 am - 6 pm,Vital Records Control (VRC),1
2739,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2740,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2741,TBD,TBD,TBD,WAITING ON SUBMISSION
2742,TBD,TBD,TBD,WAITING ON SUBMISSION
2743,TBD,TBD,TBD,WAITING ON SUBMISSION
2744,TBD,TBD,TBD,WAITING ON SUBMISSION
2745,TBD,TBD,TBD,WAITING ON SUBMISSION
2747,TBD,TBD,TBD,WAITING ON SUBMISSION
2748,4/12/2023,7 am - 6 pm,Vital Records Control (VRC),3
2749,TBD,TBD,TBD,WAITING ON SUBMISSION
2751,6/14/2023,7 am - 6 pm,Vital Records Control (VRC),1
2752,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2753,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),1
2754,5/15 & 5/16/23,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2755,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2756,5/25 & 5/26/23,7 am - 6 pm,Vital Records Control (VRC),4
2757,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2758,8/31/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2760,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),Reported 0
2761,4/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2762,5/8/2023,7 am - 6 pm,Vital Records Control (VRC),1
2763,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2764,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),1
2765,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2766,9/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2767,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2768,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2769,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2771,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2772,TBD,TBD,TBD,WAITING ON SUBMISSION
2773,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),1
2774,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2777,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2778,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),2
2780,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2781,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2782,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2783,6/9/2023,7 am - 6 pm,Vital Records Control (VRC),11
2784,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2785,TBD,TBD,TBD,WAITING ON SUBMISSION
2786,7/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2787,5/25/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2788,4/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2789,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2790,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2791,TBD,TBD,TBD,WAITING ON SUBMISSION
2792,TBD,TBD,TBD,WAITING ON SUBMISSION
2793,TBD,TBD,TBD,WAITING ON SUBMISSION
2794,6/8/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2795,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2796,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2797,TBD,TBD,TBD,WAITING ON SUBMISSION
2799,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2801,TBD,TBD,TBD,WAITING ON SUBMISSION
2803,TBD,TBD,TBD,WAITING ON SUBMISSION
2804,TBD,TBD,TBD,WAITING ON SUBMISSION
2805,TBD,TBD,TBD,WAITING ON SUBMISSION
2806,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2807,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2808,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2809,6/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2810,TBD,TBD,TBD,WAITING ON SUBMISSION
2811,3/20/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2812,5/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2813,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2814,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),10
2815,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2816,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2817,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2818,7/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2819,7/21/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2820,7/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2821,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2822,3/30/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2823,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),1
2825,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2826,TBD,TBD,TBD,WAITING ON SUBMISSION
2827,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),2
2828,8/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2830,5/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2831,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2832,4/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2833,TBD,TBD,TBD,WAITING ON SUBMISSION
2834,5/3/2023,7 am - 6 pm,Vital Records Control (VRC),1
2835,TBD,TBD,TBD,WAITING ON SUBMISSION
2836,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2838,6/1/2023,7 am - 6 pm,Vital Records Control (VRC),1
2839,TBD,TBD,TBD,WAITING ON SUBMISSION
2840,TBD,TBD,TBD,WAITING ON SUBMISSION
2841,6/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2842,TBD,TBD,TBD,WAITING ON SUBMISSION
2843,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
2844,7/5/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2845,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),4
2846,3/29/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2847,4/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2849,6/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2850,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2852,5/24/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2853,8/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2854,6/6/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2855,3/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2856,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2857,3/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2858,TBD,TBD,TBD,WAITING ON SUBMISSION
2859,7/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2860,6/5/2023,7 am - 6 pm,Vital Records Control (VRC),3
2861,5/31/2023,7 am - 6 pm,Vital Records Control (VRC),6
2862,7/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2864,8/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2865,7/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2866,5/23/2023,7 am - 6 pm,Vital Records Control (VRC),1
2867,4/4/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2869,8/10/2023,7 am - 6 pm,Vital Records Control (VRC),1
2870,TBD,TBD,TBD,WAITING ON SUBMISSION
2871,4/6/2023,7 am - 6 pm,Vital Records Control (VRC),3
2872,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2873,4/3/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2874,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2875,TBD,TBD,TBD,WAITING ON SUBMISSION
2876,TBD,TBD,TBD,WAITING ON SUBMISSION
2877,4/20/2023,7 am - 6 pm,Vital Records Control (VRC),1
2878,TBD,TBD,TBD,WAITING ON SUBMISSION
2880,TBD,TBD,TBD,WAITING ON SUBMISSION
2881,3/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2882,4/18/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2883,6/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2884,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2885,TBD,TBD,TBD,WAITING ON SUBMISSION
2886,6/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2887,TBD,TBD,TBD,WAITING ON SUBMISSION
2888,8/2/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2889,5/22/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2890,6/13/2023,7 am - 6 pm,Vital Records Control (VRC),1
2891,4/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2892,6/12/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2893,3/15/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2894,6/8 & 6/9/23,7 am - 6 pm,Vital Records Control (VRC),3
2897,7/14/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2898,TBD,TBD,TBD,WAITING ON SUBMISSION
2899,TBD,TBD,TBD,WAITING ON SUBMISSION
2900,TBD,TBD,TBD,WAITING ON SUBMISSION
2901,8/7/2023,7 am - 6 pm,Vital Records Control (VRC),1
2902,TBD,TBD,TBD,WAITING ON SUBMISSION
2903,TBD,TBD,TBD,WAITING ON SUBMISSION
2904,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2905,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2906,7/13/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2907,TBD,TBD,TBD,WAITING ON SUBMISSION
2908,TBD,TBD,TBD,WAITING ON SUBMISSION
2909,4/27/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2910,3/31/2023,7 am - 6 pm,Vital Records Control (VRC),2
2911,7/19/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2912,6/29/2023,7 am - 6 pm,Vital Records Control (VRC),12
2913,6/26/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2914,3/28/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2915,7/11/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2916,TBD,TBD,TBD,WAITING ON SUBMISSION
2917,7/7/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2918,4/10/2023,7 am - 6 pm,Vital Records Control (VRC),WAITING ON SUBMISSION
2919,TBD,TBD,TBD,WAITING ON SUBMISSION
