Store,Offsite Storage Pickup Date,Service  Hours,Storage Vendor,Box  Count
2937,8/4/2021,7 am - 6 pm,Vital Records Control (VRC),80
2938,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),115
2939,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),126
2940,TBD,TBD,TBD,TBD
2941,TBD,TBD,TBD,TBD
2944,TBD,TBD,TBD,TBD
2945,TBD,TBD,TBD,TBD
2946,TBD,TBD,TBD,TBD
2947,TBD,TBD,TBD,TBD
2948,TBD,TBD,TBD,TBD
2950,TBD,TBD,TBD,TBD
2951,3/15/2022,7 am - 6 pm,Vital Records Control (VRC),123
2952,3/24/2022,7 am - 6 pm,Vital Records Control (VRC),93
2953,TBD,TBD,TBD,TBD
2954,TBD,TBD,TBD,TBD
2955,4/18/2022,7 am - 6 pm,Vital Records Control (VRC),139
2956,TBD,TBD,TBD,TBD
2957,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),175
2958,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),119
2959,9/15/2021,7 am - 6 pm,Iron Mountain ,112
2962,5/27/2021,7 am - 6 pm,Vital Records Control (VRC),416
2963,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),70
2964,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),59
2965,TBD,TBD,TBD,TBD
2966,4/21/2021,7 am - 6 pm,Vital Records Control (VRC),80
2967,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),87
2968,10/13/2021,7 am - 6 pm,Vital Records Control (VRC),97
2973,3/10/2022,7 am - 6 pm,Vital Records Control (VRC),117
2974,TBD,TBD,TBD,TBD
2975,TBD,TBD,TBD,TBD
2976,TBD,TBD,TBD,TBD
2977,TBD,TBD,TBD,TBD
2978,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),96
2979,TBD,TBD,TBD,TBD
2980,3/31/2022,7 am - 6 pm,Vital Records Control (VRC),94
2981,TBD,TBD,TBD,TBD
2984,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),37
2985,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),77
2986,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),167
2987,3/25/2021,7 am - 6 pm,Vital Records Control (VRC),34
2988,3/2/2022,7 am - 6 pm,Vital Records Control (VRC),57
2989,3/16/2022,7 am - 6 pm,Vital Records Control (VRC),100
2990,8/16/2021,7 am - 6 pm,Vital Records Control (VRC),138
2991,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
2992,6/7/2022,7 am - 6 pm,Vital Records Control (VRC),81
2993,TBD,TBD,TBD,TBD
2994,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),72
2995,TBD,TBD,TBD,TBD
2996,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),96
2998,8/20/2021,7 am - 6 pm,Iron Mountain,54
3004,TBD,TBD,TBD,TBD
3008,TBD,TBD,TBD,TBD
3011,TBD,TBD,TBD,TBD
3013,TBD,TBD,TBD,TBD
3014,4/25/2022,7 am - 6 pm,Vital Records Control (VRC),30
3015,TBD,TBD,TBD,TBD
3017,TBD,TBD,TBD,TBD
3018,TBD,TBD,TBD,TBD
3019,TBD,TBD,TBD,TBD
3022,TBD,TBD,TBD,TBD
3023,5/19/2022,7 am - 6 pm,Vital Records Control (VRC),19
3026,TBD,TBD,TBD,TBD
3035,TBD,TBD,TBD,TBD
3042,TBD,TBD,TBD,TBD
3043,TBD,TBD,TBD,TBD
3044,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),190
3046,TBD,TBD,TBD,TBD
3047,TBD,TBD,TBD,TBD
3049,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3050,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),0
3053,2/23/2022,7 am - 6 pm,Vital Records Control (VRC),78
3055,5/9/2022,7 am - 6 pm,Vital Records Control (VRC),44
3056,9/30/2021,7 am - 6 pm,Iron Mountain ,54
3057,TBD,TBD,TBD,TBD
3058,TBD,TBD,TBD,TBD
3059,TBD,TBD,TBD,TBD
3060,TBD,TBD,TBD,TBD
3061,4/25/2022,7 am - 6 pm,Vital Records Control (VRC),80
3062,TBD,TBD,TBD,TBD
3066,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),14
3067,TBD,TBD,TBD,TBD
3069,TBD,TBD,TBD,TBD
3070,TBD,TBD,TBD,TBD
3071,TBD,TBD,TBD,TBD
3072,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),78
3074,TBD,TBD,TBD,TBD
3075,TBD,TBD,TBD,TBD
3077,TBD,TBD,TBD,TBD
3078,TBD,TBD,TBD,TBD
3081,TBD,TBD,TBD,TBD
3082,TBD,TBD,TBD,TBD
3083,TBD,TBD,TBD,TBD
3084,TBD,TBD,TBD,TBD
3087,TBD,TBD,TBD,TBD
3088,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3090,5/27/2022,7 am - 6 pm,Vital Records Control (VRC),38
3093,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),0
3094,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),22
3098,8/18/2021,7 am - 6 pm,Vital Records Control (VRC),0
3099,TBD,TBD,TBD,TBD
3101,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),36
3102,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),56
3103,4/20/2022,7 am - 6 pm,Vital Records Control (VRC),40
3104,TBD,TBD,TBD,TBD
3106,TBD,TBD,TBD,TBD
3107,TBD,TBD,TBD,TBD
3110,TBD,TBD,TBD,TBD
3111,9/21/2021,7 am - 6 pm,Vital Records Control (VRC),40
3112,TBD,TBD,TBD,TBD
3114,TBD,TBD,TBD,TBD
3118,9/29/2021,7 am - 6 pm,Iron Mountain ,46
3119,5/19/2021,7 am - 6 pm,Vital Records Control (VRC),50
3123,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),43
3126,9/24/2021,7 am - 6 pm,Vital Records Control (VRC),36
3127,2/7/2022,7 am - 6 pm,Vital Records Control (VRC),92
3128,TBD,TBD,TBD,TBD
3131,TBD,TBD,TBD,TBD
3132,TBD,TBD,TBD,TBD
3133,TBD,TBD,TBD,TBD
3135,TBD,TBD,TBD,TBD
3136,TBD,TBD,TBD,TBD
3137,4/7/2022,7 am - 6 pm,Vital Records Control (VRC),65
3138,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),4
3139,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),13
3140,3/3/2022,7 am - 6 pm,Vital Records Control (VRC),22
3141,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),19
3143,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3144,8/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3145,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),0
3146,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),0
3147,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),13
3149,10/1/2021,7 am - 6 pm,ACCESS,38
3150,TBD,TBD,TBD,TBD
3151,TBD,TBD,TBD,TBD
3152,TBD,TBD,TBD,TBD
3153,TBD,TBD,TBD,TBD
3154,TBD,TBD,TBD,TBD
3155,TBD,TBD,TBD,TBD
3156,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),40
3157,TBD,TBD,TBD,TBD
3159,TBD,TBD,TBD,TBD
3161,3/23/2021,7 am - 6 pm,Vital Records Control (VRC),66
3162,TBD,TBD,TBD,TBD
3163,TBD,TBD,TBD,TBD
3164,10/7/2021,7 am - 6 pm,Vital Records Control (VRC),4
3166,TBD,TBD,TBD,TBD
3167,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),67
3168,TBD,TBD,TBD,TBD
3169,3/24/2022,7 am - 6 pm,Vital Records Control (VRC),80
3170,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),18
3172,TBD,TBD,TBD,TBD
3173,TBD,TBD,TBD,TBD
3175,10/15/2021,7 am - 6 pm,Vital Records Control (VRC),61
3176,TBD,TBD,TBD,TBD
3177,TBD,TBD,TBD,TBD
3178,5/11/2021,7 am - 5 pm,Iron Mountain ,64
3179,TBD,TBD,TBD,TBD
3180,3/31/2022,7 am - 6 pm,Vital Records Control (VRC),28
3182,TBD,TBD,TBD,TBD
3183,TBD,TBD,TBD,TBD
3184,TBD,TBD,TBD,TBD
3185,TBD,TBD,TBD,TBD
3188,TBD,TBD,TBD,TBD
3191,9/27/2021,7 am - 6 pm,Vital Records Control (VRC),79
3192,TBD,TBD,TBD,TBD
3197,TBD,TBD,TBD,TBD
3198,TBD,TBD,TBD,TBD
3199,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),13
3200,6/21/2022,7 am - 6 pm,Vital Records Control (VRC),181
3201,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),151
3202,TBD,TBD,TBD,TBD
3204,5/27/2022,7 am - 6 pm,Vital Records Control (VRC),15
3205,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),73
3206,TBD,TBD,TBD,TBD
3207,4/2/2021,7 am - 6 pm,Vital Records Control (VRC),197
3208,TBD,TBD,TBD,TBD
3209,TBD,TBD,TBD,TBD
3210,TBD,TBD,TBD,TBD
3212,TBD,TBD,TBD,TBD
3213,No Service Required ,7 am - 6 pm,Vital Records Control (VRC),0
3214,TBD,TBD,TBD,TBD
3215,TBD,TBD,TBD,TBD
3216,TBD,TBD,TBD,TBD
3217,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
3218,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),64
3219,TBD,TBD,TBD,TBD
3220,TBD,TBD,TBD,TBD
3221,TBD,TBD,TBD,TBD
3222,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),146
3223,6/8/2021,7 am - 6 pm,Iron Mountain ,44
3224,3/31/2022,7 am - 6 pm,Vital Records Control (VRC),317
3225,TBD,TBD,TBD,TBD
3226,TBD,TBD,TBD,TBD
3227,TBD,TBD,TBD,TBD
3228,6/6/2022,7 am - 6 pm,Vital Records Control (VRC),98
3229,3/28/2022,7 am - 6 pm,Vital Records Control (VRC),78
3230,TBD,TBD,TBD,TBD
3231,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),46
3232,7/19/2021,7 am - 6 pm,Vital Records Control (VRC),0
3233,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),24
3234,TBD,TBD,TBD,TBD
3235,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),31
3236,TBD,TBD,TBD,TBD
3237,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),0
3238,2/10/2022,7 am - 6 pm,Vital Records Control (VRC),16
3239,9/1/2021,7 am - 6 pm,Vital Records Control (VRC),0
3241,TBD,TBD,TBD,TBD
3243,TBD,TBD,TBD,TBD
3245,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),0
3247,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),96
3248,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),26
3250,TBD,TBD,TBD,TBD
3251,TBD,TBD,TBD,TBD
3252,TBD,TBD,TBD,TBD
3253,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),37
3254,4/28/2022,7 am - 6 pm,Vital Records Control (VRC),10
3255,TBD,TBD,TBD,TBD
3258,8/11/2021,7 am - 6 pm,Vital Records Control (VRC),0
3259,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3260,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),112
3261,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),102
3262,TBD,TBD,TBD,TBD
3265,TBD,TBD,TBD,TBD
3266,7/13/2022,7 am - 6 pm,Vital Records Control (VRC),70
3267,TBD,TBD,TBD,TBD
3268,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),68
3269,7/11/2022,7 am - 6 pm,Vital Records Control (VRC),25
3270,6/4/2021,7 am - 6 pm,Vital Records Control (VRC),134
3271,5/14/2021,7 am - 6 pm,Vital Records Control (VRC),220
3273,5/10/2022,7 am - 6 pm,Vital Records Control (VRC),169
3274,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),53
3275,TBD,TBD,TBD,TBD
3276,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),59
3277,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),37
3278,TBD,TBD,TBD,TBD
3279,7/9/2021,7 am - 6 pm,Iron Mountain ,68
3280,5/26/2022,7 am - 6 pm,Vital Records Control (VRC),23
3281,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),133
3282,6/15/2022,7 am - 6 pm,Vital Records Control (VRC),128
3283,6/28/2022,7 am - 6 pm,Vital Records Control (VRC),142
3284,5/4/2022,7 am - 6 pm,Vital Records Control (VRC),69
3285,TBD,TBD,TBD,TBD
3286,3/18/2022,7 am - 6 pm,Vital Records Control (VRC),193
3287,TBD,TBD,TBD,TBD
3288,6/30/2021,7 am - 6 pm,Vital Records Control (VRC),20
3289,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),26
3290,10/12/2021,7 am - 6 pm,ACCESS,45
3291,TBD,TBD,TBD,TBD
3292,TBD,TBD,TBD,TBD
3293,TBD,TBD,TBD,TBD
3294,4/18/2022,7 am - 6 pm,Vital Records Control (VRC),171
3295,5/9/2022,7 am - 6 pm,Vital Records Control (VRC),96
3296,TBD,TBD,TBD,TBD
3297,TBD,TBD,TBD,TBD
3298,10/1/2021,7 am - 6 pm,Vital Records Control (VRC),87
3299,9/9/2021,7 am - 6 pm,Vital Records Control (VRC),28
3300,TBD,TBD,TBD,TBD
3301,TBD,TBD,TBD,TBD
3302,7/8/2021,7 am - 6 pm,Vital Records Control (VRC),118
3303,TBD,TBD,TBD,TBD
3304,4/12/2022,7 am - 6 pm,Vital Records Control (VRC),73
3305,TBD,TBD,TBD,TBD
3307,6/7/2021,7 am - 6 pm,Vital Records Control (VRC),159
3308,TBD,TBD,TBD,TBD
3309,TBD,TBD,TBD,TBD
3310,3/30/2021,7 am - 6 pm,Vital Records Control (VRC),135
3311,TBD,TBD,TBD,TBD
3313,6/9/2021,7 am - 6 pm,Vital Records Control (VRC),94
3314,5/12/2022,7 am - 6 pm,Vital Records Control (VRC),29
3315,9/28/2021,7 am - 5 pm,Iron Mountain ,101
3317,9/17/2021,7 am - 6 pm,Iron Mountain ,37
3319,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),40
3320,2/8/2022,7 am - 6 pm,Vital Records Control (VRC),23
3322,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),52
3324,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),99
3327,TBD,TBD,TBD,TBD
3328,TBD,TBD,TBD,TBD
3329,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),50
3330,TBD,TBD,TBD,TBD
3331,4/15/2022,7 am - 6 pm,Vital Records Control (VRC),73
3332,8/4/2022,7 am - 6 pm,Vital Records Control (VRC),269
3334,7/26/2021,7 am - 6 pm,Vital Records Control (VRC),0
3335,TBD,TBD,TBD,TBD
3336,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),149
3337,TBD,TBD,TBD,TBD
3338,8/18/2021,7 am - 6 pm,Iron Mountain,5
3339,TBD,TBD,TBD,TBD
3340,TBD,TBD,TBD,TBD
3341,TBD,TBD,TBD,TBD
3342,TBD,TBD,TBD,TBD
3344,TBD,TBD,TBD,TBD
3347,4/13/2021,7 am - 6 pm,Vital Records Control (VRC),81
3348,3/11/2021,7 am - 6 pm,Vital Records Control (VRC),145
3349,TBD,TBD,TBD,TBD
3350,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),126
3351,5/10/2022,7 am - 6 pm,Vital Records Control (VRC),76
3352,TBD,TBD,TBD,TBD
3354,5/27/2021,7 am - 5 pm,Iron Mountain ,118
3355,6/10/2021,7 am - 6 pm,Iron Mountain ,51
3356,TBD,TBD,TBD,TBD
3357,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
3359,9/28/2021,7 am - 6 pm,Vital Records Control (VRC),17
3360,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),0
3362,5/11/2022,7 am - 6 pm,Vital Records Control (VRC),102
3363,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),160
3364,TBD,TBD,TBD,TBD
3366,7/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3367,TBD,TBD,TBD,TBD
3370,TBD,TBD,TBD,TBD
3371,8/17/2021,7 am - 6 pm,Vital Records Control (VRC),160
3372,3/24/2021,7 am - 6 pm,Vital Records Control (VRC),117
3377,7/21/2021,7 am - 6 pm,Vital Records Control (VRC),0
3379,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),0
3380,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),121
3381,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),93
3382,TBD,TBD,TBD,TBD
3383,No Service Required per Store ,7 am - 6 pm,Vital Records Control (VRC),0
3384,3/7/2022,7 am - 6 pm,Vital Records Control (VRC),90
3385,9/2/2021,7 am - 6 pm,Iron Mountain,35
3386,4/23/2021,7 am - 6 pm,Vital Records Control (VRC),67
3387,TBD,TBD,TBD,TBD
3388,4/26/2022,7 am - 6 pm,Vital Records Control (VRC),124
3389,3/1/2022,7 am - 6 pm,Vital Records Control (VRC),40
3390,7/29/2021,7 am - 6 pm,Vital Records Control (VRC),89
3391,TBD,TBD,TBD,TBD
3392,7/2/2021,7 am - 6 pm,Vital Records Control (VRC),41
3394,TBD,TBD,TBD,TBD
3395,7/28/2021,7 am - 6 pm,Vital Records Control (VRC),64
3397,TBD,TBD,TBD,TBD
3400,2/11/2022,7 am - 6 pm,Vital Records Control (VRC),23
3401,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),202
3402,5/10/2022,7 am - 6 pm,Vital Records Control (VRC),88
3403,TBD,TBD,TBD,TBD
3404,TBD,TBD,TBD,TBD
3406,TBD,TBD,TBD,TBD
3407,5/17/2022,7 am - 6 pm,Vital Records Control (VRC),99
3408,TBD,TBD,TBD,TBD
3409,TBD,TBD,TBD,TBD
3411,TBD,TBD,TBD,TBD
3412,TBD,TBD,TBD,TBD
3414,4/7/2021,7 am - 6 pm,Vital Records Control (VRC),29
3415,3/8/2021,7 am - 6 pm,Vital Records Control (VRC),39
3417,3/19/2021,7 am - 6 pm,Vital Records Control (VRC),59
3418,TBD,TBD,TBD,TBD
3419,6/29/2021,7 am - 6 pm,Vital Records Control (VRC),44
3420,TBD,TBD,TBD,TBD
3422,TBD,TBD,TBD,TBD
3423,TBD,TBD,TBD,TBD
3424,TBD,TBD,TBD,TBD
3425,TBD,TBD,TBD,TBD
3427,5/4/2022,7 am - 6 pm,Vital Records Control (VRC),97
3428,TBD,TBD,TBD,TBD
3429,6/8/2022,7 am - 6 pm,Vital Records Control (VRC),125
3430,5/25/2022,7 am - 6 pm,Vital Records Control (VRC),164
3431,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
3432,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
3433,TBD,TBD,TBD,TBD
3434,TBD,TBD,TBD,TBD
3435,TBD,TBD,TBD,TBD
3436,TBD,TBD,TBD,TBD
3439,5/10/2021,7 am - 6 pm,Vital Records Control (VRC),202
3442,TBD,TBD,TBD,TBD
3443,TBD,TBD,TBD,TBD
3445,6/13/2022,7 am - 6 pm,Vital Records Control (VRC),116
3447,TBD,TBD,TBD,TBD
3449,TBD,TBD,TBD,TBD
3450,TBD,TBD,TBD,TBD
3452,7/30/2021,7 am - 6 pm,Vital Records Control (VRC),13
3453,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),80
3454,8/2/2021,7 am - 6 pm,Vital Records Control (VRC),0
3455,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
3456,TBD,TBD,TBD,TBD
3457,TBD,TBD,TBD,TBD
3458,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),20
3459,9/28/2021,7 am - 6 pm,Vital Records Control (VRC),109
3460,TBD,TBD,TBD,TBD
3461,TBD,TBD,TBD,TBD
3462,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),120
3463,3/29/2021,7 am - 6 pm,Vital Records Control (VRC),53
3464,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),22
3465,5/17/2022,7 am - 6 pm,Vital Records Control (VRC),59
3469,No Service Required per Store,7 am - 6 pm,Vital Records Control (VRC),0
3471,3/9/2022,7 am - 6 pm,Vital Records Control (VRC),79
3472,7/20/2021,7 am - 6 pm,Vital Records Control (VRC),111
3473,5/26/2022,7 am - 6 pm,Vital Records Control (VRC),173
3474,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),3
3475,6/23/2022,7 am - 6 pm,Vital Records Control (VRC),32
3476,TBD,TBD,TBD,TBD
3477,TBD,TBD,TBD,TBD
3478,10/1/2021,7 am - 6 pm,ACCESS,46
3479,TBD,TBD,TBD,TBD
3480,2/9/2022,7 am - 6 pm,Vital Records Control (VRC),36
3481,TBD,TBD,TBD,TBD
3482,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),96
3483,6/10/2021,7 am - 6 pm,Vital Records Control (VRC),80
3484,5/28/2021,7 am - 6 pm,Vital Records Control (VRC),291
3485,TBD,TBD,TBD,TBD
3486,6/15/2022,7 am - 6 pm,Vital Records Control (VRC),100
3487,TBD,TBD,TBD,TBD
3488,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),54
3489,TBD,TBD,TBD,TBD
3490,TBD,TBD,TBD,TBD
3491,6/21/2022,7 am - 6 pm,Vital Records Control (VRC),86
3492,7/6/2022,7 am - 6 pm,Vital Records Control (VRC),129
3493,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),30
3494,TBD,TBD,TBD,TBD
3495,4/7/2022,7 am - 6 pm,Vital Records Control (VRC),171
3497,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),85
3498,10/6/2021,7 am - 6 pm,Iron Mountain ,61
3499,TBD,TBD,TBD,TBD
3500,2/9/2022,7 am - 6 pm,Vital Records Control (VRC),121
3501,TBD,TBD,TBD,TBD
3502,10/22/2021,7 am - 6 pm,Vital Records Control (VRC),81
3503,4/11/2022,7 am - 6 pm,Vital Records Control (VRC),211
3504,8/9/2021,7 am - 6 pm,Vital Records Control (VRC),19
3505,Pending with the Vendor to Schedule Service,7 am - 6 pm,Vital Records Control (VRC),109
3508,9/13/2021,7 am - 6 pm,Vital Records Control (VRC),74
3509,TBD,TBD,TBD,TBD
3510,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),63
3511,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),17
3512,TBD,TBD,TBD,TBD
3513,8/20/2021,7 am - 6 pm,Iron Mountain,107
3514,6/8/2022,7 am - 6 pm,Vital Records Control (VRC),132
3515,TBD,TBD,TBD,TBD
3516,3/8/2022,7 am - 6 pm,Vital Records Control (VRC),60
3517,TBD,TBD,TBD,TBD
3518,4/5/2022,7 am - 6 pm,Vital Records Control (VRC),97
3520,TBD,TBD,TBD,TBD
3521,TBD,TBD,TBD,TBD
3522,TBD,TBD,TBD,TBD
3523,4/14/2022,7 am - 6 pm,Vital Records Control (VRC),16
3524,4/29/2022,7 am - 6 pm,Vital Records Control (VRC),48
3525,9/16/2021,7 am - 6 pm,Vital Records Control (VRC),0
3526,3/22/2021,7 am - 6 pm,Vital Records Control (VRC),54
3527,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),1
3528,6/7/2021,7 am - 6 pm,Vital Records Control (VRC),174
3529,TBD,TBD,TBD,TBD
3530,7/27/2021,7 am - 6 pm,Vital Records Control (VRC),42
3531,9/14/2021,7 am - 6 pm,Vital Records Control (VRC),26
3533,TBD,TBD,TBD,TBD
3534,9/16/2021,7 am - 6 pm,Iron Mountain ,77
3535,TBD,TBD,TBD,TBD
3537,9/20/2021,7 am - 6 pm,Vital Records Control (VRC),0
3538,3/14/2022,7 am - 6 pm,Vital Records Control (VRC),4
3541,6/24/2022,7 am - 6 pm,Vital Records Control (VRC),86
3542,TBD,TBD,TBD,TBD
3543,TBD,TBD,TBD,TBD
3544,TBD,TBD,TBD,TBD
3545,6/16/2022,7 am - 6 pm,Vital Records Control (VRC),80
3546,TBD,TBD,TBD,TBD
3547,7/15/2022,7 am - 6 pm,Vital Records Control (VRC),14
3548,6/10/2021,7 am - 6 pm,Iron Mountain ,170
3549,7/12/2022,7 am - 6 pm,Vital Records Control (VRC),40
3560,7/15/2022,7 am - 6 pm,Vital Records Control (VRC),108
3561,7/27/2022,7 am - 6 pm,Vital Records Control (VRC),94
3562,7/28/2022,7 am - 6 pm,Vital Records Control (VRC),10
3563,6/13/2022,7 am - 6 pm,Vital Records Control (VRC),73
3564,6/22/2022,7 am - 6 pm,Vital Records Control (VRC),72
3566,TBD,TBD,TBD,TBD
3567,TBD,TBD,TBD,TBD
3568,9/15/2021,7 am - 6 pm,Vital Records Control (VRC),23
3569,5/26/2021,7 am - 5 pm,Iron Mountain ,100
3570,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),5
3571,TBD,TBD,TBD,TBD
3572,TBD,TBD,TBD,TBD
3573,TBD,TBD,TBD,TBD
3574,TBD,TBD,TBD,TBD
3579,TBD,TBD,TBD,TBD
3580,TBD,TBD,TBD,TBD
3581,4/19/2021,7 am - 6 pm,Vital Records Control (VRC),102
3582,TBD,TBD,TBD,TBD
3583,TBD,TBD,TBD,TBD
3584,8/10/2021,7 am - 6 pm,Vital Records Control (VRC),30
3585,TBD,TBD,TBD,TBD
3587,3/17/2022,7 am - 6 pm,Vital Records Control (VRC),64
3588,TBD,TBD,TBD,TBD
3589,7/14/2021,7 am - 6 pm,Vital Records Control (VRC),0
3590,8/24/2021,7 am - 6 pm,Vital Records Control (VRC),75
3591,TBD,TBD,TBD,TBD
3593,4/12/2021,7 am - 6 pm,Vital Records Control (VRC),36
3594,TBD,TBD,TBD,TBD
3595,TBD,TBD,TBD,TBD
3596,6/2/2022,7 am - 6 pm,Vital Records Control (VRC),21
3597,TBD,TBD,TBD,TBD
3598,TBD,TBD,TBD,TBD
3599,8/20/2021,7 am - 6 pm,Vital Records Control (VRC),29
3600,TBD,TBD,TBD,TBD
3601,TBD,TBD,TBD,TBD
3602,TBD,TBD,TBD,TBD
3603,10/21/2021,7 am - 6 pm,Vital Records Control (VRC),8
3604,5/17/2022,7 am - 6 pm,Vital Records Control (VRC),27
3605,9/10/2021,7 am - 6 pm,Vital Records Control (VRC),18
3606,TBD,TBD,TBD,TBD
3607,5/23/2022,7 am - 6 pm,Vital Records Control (VRC),74
3608,TBD,TBD,TBD,TBD
3609,3/23/2022,7 am - 6 pm,Vital Records Control (VRC),113
3610,5/25/2022,7 am - 6 pm,Vital Records Control (VRC),153
3611,TBD,TBD,TBD,TBD
3612,TBD,TBD,TBD,TBD
3614,TBD,TBD,TBD,TBD
3615,9/30/2021,7 am - 6 pm,Iron Mountain ,24
3616,TBD,TBD,TBD,TBD
3617,TBD,TBD,TBD,TBD
3619,TBD,TBD,TBD,TBD
3620,7/23/2021,7 am - 6 pm,Vital Records Control (VRC),0
3621,5/24/2022,7 am - 6 pm,Vital Records Control (VRC),34
3622,TBD,TBD,TBD,TBD
3623,4/5/2022,7 am - 6 pm,Vital Records Control (VRC),143
3624,TBD,TBD,TBD,TBD
3625,4/9/2021,7 am - 6 pm,Vital Records Control (VRC),191
3626,TBD,TBD,TBD,TBD
3627,6/14/2021,7 am - 6 pm,Vital Records Control (VRC),170
3628,TBD,TBD,TBD,TBD
3629,TBD,TBD,TBD,TBD
3630,TBD,TBD,TBD,TBD
